col0,col1,col2,col3,col4,col5,col6,col7,col8
5c7801dcb0798721ba0c1f27,Norma Fisher,"USNV Hayes
FPO AP 84543",,,,,,
5c519485b079874304b25ce3,Jorge Sullivan,"Unit 5159 Box 1795
DPO AE 32356",PM,PM,none,none,08:29:00,8.48
5c5c41e5b079871c518e1a4d,Elizabeth Woods,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189",,,,,,
5c5c4203b079871c518e1b47,Susan Wagner,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961",,,,,,
5c5c41d5b079871c518e19d6,Peter Montgomery,"87091 Gonzalez Knolls
Masseyshire, UT 88665",React - JS,React - JS,none,none,06:32:10,6.54
5c5c41f1b079871c518e1a95,Theodore Mcgrath,"225 Wilson Mills
North Thomas, OK 67164",Research,Research,none,none,05:57:47,5.96
5c7801dcb0798721ba0c1f27,Stephanie Collins,"PSC 5642, Box 8071
APO AA 97365",lunch,lunch,none,none,00:45:00,0.75
5c5c41d5b079871c518e19d6,Stephanie Sutton,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",,,,,,
5c519485b079874304b25ce3,Brian Hamilton,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085",PM,PM,none,none,02:52:07,2.87
5c5c4203b079871c518e1b47,Susan Levy,"75470 Lopez Roads
Port Jessicatown, TX 55221",,,,,,
5c5c41d5b079871c518e19d6,Sean Green,"08913 Charlene Flat
Joshuaburgh, NJ 52496",,,,,,
5c519485b079874304b25ce3,Kimberly Smith,"7142 Wilson Drives
Melissaton, IL 89760",Lunch,Lunch,none,none,05:53:56,5.9
5c7801dcb0798721ba0c1f27,Jennifer Summers,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",lunch,lunch,none,none,00:47:03,0.78
5c519485b079874304b25ce3,April Snyder,"9004 Edward Prairie
Michaelside, LA 15560",PM,PM,none,none,08:35:00,8.58
5c5c4203b079871c518e1b47,Dana Nguyen,"42814 Houston Hills
Rodriguezside, NJ 62629",,,,,,
5c7801dcb0798721ba0c1f27,Cheryl Bradley,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516",1111220232374749 - payment methods - design update,1111220232374749 - payment methods - design update,none,none,02:18:00,2.3
5c5c41f1b079871c518e1a95,Walter Pratt,"8847 Kramer Station
South Christopher, KS 77208",,,,,,
5c5c41e5b079871c518e1a4d,Bobby Flores,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213",,,,,,
5c5c41f1b079871c518e1a95,Tasha Rodriguez,"6582 Vanessa Oval
New Richard, NE 68819",Lunch,Lunch,none,none,00:29:00,0.48
5c7801dcb0798721ba0c1f27,Michelle Kelley,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",lunch,lunch,none,none,00:25:00,0.42
5c7801dcb0798721ba0c1f27,Kimberly Maynard,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",1111220232374749 - payment methods - design update,1111220232374749 - payment methods - design update,none,none,01:35:49,1.6
5c5c41d5b079871c518e19d6,Laurie Wallace,"891 Bullock Ford
Amandachester, NJ 51431",,,,,,
5c5c4203b079871c518e1b47,Janice Johnston,"02489 Cook Park
Sherriport, MT 50853",,,,,,
5c5c41f1b079871c518e1a95,Collin Lopez,"23450 Timothy Divide
Wuland, UT 20341",,,,,,
5c7801dcb0798721ba0c1f27,Mary Alvarez,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",,,,,,
5c519485b079874304b25ce3,Peter Mcdowell,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",PM,PM,none,none,08:26:43,8.45
5c5c41f1b079871c518e1a95,Sarah Villanueva,"5100 Scott Burg
East Clayton, SC 66353",,,,,,
5c5c41f1b079871c518e1a95,Kimberly Myers,"412 Snow Manors Apt. 161
South Kimtown, NV 57004",,,,,,
5c7801dcb0798721ba0c1f27,Desiree Cain,"5415 David Square
West Michaeltown, IN 48447",lunch,lunch,none,none,00:42:03,0.7
5c5c41f1b079871c518e1a95,Stephanie Lawrence,"03104 Norris Rapids
Port Donald, DE 62982","(broken entry, worked on several tasks up until 6pm)
","(broken entry, worked on several tasks up until 6pm)
",none,none,00:01:00,0.02
