col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
pm_0IT7ufig6peNXzgDtFEUcWQq,2021-03-09 20:21:14,"0835 Angela Station
East Heather, MO 26899","4647 Kristine Fields Suite 710
New Dakota, WY 00638",,,09428,"538 Jessica Tunnel Suite 580
New Chase, MN 57544",29074c94bcd7496666c2516bdb84464a,29074c94bcd7496666c2516bdb84464a,,2021-03-09 15:56:01,,True,card
card_0IDuzgig6peNXzgDiedW46Fs,2021-01-26 20:22:37,"2458 Jason Village Suite 248
North Donnamouth, VT 42872","92594 Emily Shoals
North Cathyburgh, ME 31451",,,69229,"088 Terri Port
Bernardstad, MA 35793",,00b659ac6a3cdb5afc520be084f0810a,,2021-01-26 17:06:20,cus_IITpWhRKEpP8oQ,True,card
card_0IC7trig6peNXzgDuVtbBvrq,2021-01-24 20:21:14,"1243 Grimes Corners
Shawchester, CO 78301","551 Casey Squares Apt. 209
Michaelborough, MS 26297",,,35577,"37520 Fox Expressway Suite 497
North Jasmine, PA 88434",,af5da2c2d7e449fe0cff743e114893d9,,2021-01-21 18:28:55,cus_GrTE2lUSyzG85x,True,card
card_GQxHpPyKWUVsRS,2021-03-06 20:21:06,"Unit 5243 Box 6400
DPO AE 84181","2998 Willis Wall
North Brian, PA 04610",,,74594,"9569 William Lock Apt. 564
East Jonathan, ND 77460",,75b77af238c31ba9b1b89e29a3a81053,,2021-03-06 17:46:13,cus_GQxHnIOOpXDmHp,True,card
card_0IHGUUig6peNXzgD2fQWkF2H,2021-02-05 02:21:07,"558 Williams Station
Port Pamela, DC 34523","164 Schultz Road
Lake Bryan, MD 86618",,,40177,"3959 Marc Divide Suite 828
South Timothyburgh, MI 79830",,00e1c9acc02a44880a725c24482a2bb9,,2021-02-04 22:39:58,cus_It2ZjcDAnrL4fN,True,card
card_0IO6DQig6peNXzgDzSyyQxed,2021-02-23 20:21:15,"4934 Lozano Place Suite 716
Gavinton, VT 63064","9541 Brock Estate Apt. 848
Franklinchester, GA 80124",,,46668,"734 Hill Flats
Meganmouth, AK 06179",,201636b0ecc8bf4962b2426d7b292c34,,2021-02-23 19:06:36,cus_J06QWm1jiY7XUw,True,card
card_0IO8mGig6peNXzgD05gU9Nea,2021-02-24 02:21:09,"41227 Patricia Lake
Martinezbury, LA 35700","PSC 2191, Box 2741
APO AP 56307",,,87742,"287 John Heights
Barnesmouth, TX 97852",,564048e93b6096f5cb8db8ed73d3dcab,,2021-02-23 21:50:44,cus_J0940I34bEZxFW,True,card
card_HC20VgUIY5YKcR,2021-02-05 20:21:13,"028 Harris Drive Apt. 422
Amyburgh, VA 55206","588 Alan Rest
Port Stephanieville, MS 63590",,,95772,"USCGC Brown
FPO AE 08197",,845b3e75a0227dddd8e1f0e08c1c5aaf,,2021-02-05 17:22:10,cus_HC20s92vymipWS,True,card
card_0IK2uDig6peNXzgDYgtvZhx1,2021-02-12 20:21:08,"PSC 2382, Box 9238
APO AA 93417","216 Brandon Loop Apt. 096
New Jessica, MT 53548",,,63017,"9874 Farrell Orchard
Jeffreyland, CO 82833",,63b43b7208989dbc6450746a34160a0c,,2021-02-12 14:46:01,cus_IvujSQV90Rsk6P,True,card
card_0IBT4Hig6peNXzgD2UDI98rg,2021-01-24 20:21:11,"06268 Lewis Place Suite 121
Port Patriciatown, IA 98240","782 Dawn Radial
Port Christopher, LA 35611",,,53208,"985 Rachel Freeway
North Kristinaport, OR 51801",,a665a3fbf734bdacfa4f6212f4ec2dcb,,2021-01-19 22:52:57,cus_In3AMjd2X4TLgj,True,card
card_0IUBw6ig6peNXzgDLOJ0s9oJ,2021-03-12 20:21:05,"5641 Brenda Streets Apt. 008
Lake Seanmouth, WI 87205","008 Nancy Route Suite 228
North Stephanie, WA 42879",,,78026,"4229 Derrick Wells
West Tyler, FL 96763",,ae369c63d0f28eb65c99d8dccd3e5e6b,,2021-03-12 14:25:54,cus_J6OjltyC6E9zos,True,card
pm_0HWPPYig6peNXzgDYaytTYRk,2021-02-12 02:21:07,"92555 Shaw Spurs Suite 207
New Randy, ME 58221","115 Jon Isle Suite 788
North Lesliefurt, MO 71569",,,42336,"26239 Michael Shoals
Gregoryview, VA 92174",6601a62d87cfb0d57bad7610e7d3db63,6601a62d87cfb0d57bad7610e7d3db63,,2020-09-28 16:41:12,,True,card
pm_0I1Bvcig6peNXzgDj0JyN58m,2021-02-12 02:21:07,"559 Foster Locks Suite 933
Robinsonhaven, NY 18885","132 Poole Pass Suite 212
North Patrick, DE 87566",,,98009,"302 Joy Spring Apt. 622
Ryanhaven, IN 88294",6601a62d87cfb0d57bad7610e7d3db63,6601a62d87cfb0d57bad7610e7d3db63,,2020-12-22 14:33:32,,True,card
