col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,98537,Norma Fisher,2017-07-28 07:53:12,18768003135,643542,14,08109,1,1,1,2017-07-28 07:53:12,2017-07-28 07:53:12,
2,59976,Jorge Sullivan,2007-04-10 02:49:10,15381506760,999540,68,89132,2,2,1,2007-04-10 02:49:10,2007-04-10 02:49:10,
3,30448,Elizabeth Woods,2017-09-08 18:20:47,19948246503,231179,70,21237,3,3,1,2017-09-08 18:20:47,2017-09-08 18:20:47,
4,34772,Susan Wagner,2001-04-23 13:05:55,18200178746,868780,46,21728,4,4,1,2001-04-23 13:05:55,2001-04-23 13:05:55,
5,84012,Peter Montgomery,2006-01-06 23:56:17,17003878887,163623,43,45368,1,5,1,2006-01-06 23:56:17,2006-01-06 23:56:17,
6,86980,Theodore Mcgrath,2000-12-23 20:33:05,13955503023,389293,67,69900,2,6,1,2000-12-23 20:33:05,2000-12-23 20:33:05,
7,27787,Stephanie Collins,2016-03-18 09:10:42,13382631996,857110,50,33359,3,7,1,2016-03-18 09:10:42,2016-03-18 09:10:42,
8,87686,Stephanie Sutton,2019-05-22 04:04:05,19105441849,650776,70,15864,4,8,1,2019-05-22 04:04:05,2019-05-22 04:04:05,
9,84144,Brian Hamilton,2000-09-06 02:10:23,18291598637,967527,19,78723,1,9,1,2000-09-06 02:10:23,2000-09-06 02:10:23,
10,18487,Susan Levy,2001-08-18 18:55:33,14626477116,678712,14,58475,2,10,1,2001-08-18 18:55:33,2001-08-18 18:55:33,
11,24470,Sean Green,2007-08-01 01:19:28,18090927705,627435,6,87743,3,11,1,2007-08-01 01:19:28,2007-08-01 01:19:28,
12,67192,Kimberly Smith,2008-07-17 19:26:24,17891789101,567790,13,23414,4,12,1,2008-07-17 19:26:24,2008-07-17 19:26:24,
13,49572,Jennifer Summers,2010-01-14 13:51:25,13987043235,585148,29,02231,5,13,1,2010-01-14 13:51:25,2010-01-14 13:51:25,
