col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,France24_en,Sat Nov 28 20:07:37 +0000 2020,""" according to this article, one of the co-authors of the clause is alice thourot, an mp from macron's party, lrem.\n""",0.12,0.0,0.88,0.05,0.31,0.64
2,France24_en,Sat Nov 28 20:06:03 +0000 2020,'tear gas and clashes at paris protest against police violence \nthousands of critics of a proposed security law that would restrict sharing images of police office ',0.14,0.29,0.57,0.04,0.33,0.63
3,France24_en,Sat Nov 28 20:02:41 +0000 2020,"' a frontline community in france was frustrated by the lack of climate action, so they took their own government to cour'",0.0,0.22,0.78,0.05,0.36,0.59
4,France24_en,Sat Nov 28 20:02:00 +0000 2020,"""police violence in france: 'structural' issues behind the brutality via \n\nso...stop people from posting vids on social media will eliminate this?""",0.0,0.3,0.7,0.05,0.23,0.71
5,France24_en,Sat Nov 28 20:00:42 +0000 2020,"' sur les tortures au maroc , sur ce quil ce passe en gypte , sur la palestine, et je peux ten citer plein encore ! mais bon apparemment toute les guerres provoqu pour leur soit disant dmocratie, ty crois encore !'",0.06,0.09,0.86,0.04,0.33,0.63
6,France24_en,Sat Nov 28 19:59:48 +0000 2020,' macron is shocked only because there is a video circulating online that is making national &amp; international news showing cops',0.0,0.1,0.9,0.05,0.28,0.67
7,France24_en,Sat Nov 28 19:56:13 +0000 2020,' macron is shocked only because there is a video circulating online that is making national &amp; international news showing cops',0.0,0.1,0.9,0.05,0.28,0.67
8,France24_en,Sat Nov 28 19:53:33 +0000 2020,""" police violence in france: 'structural' issues behind the brutality """,0.0,0.47,0.53,0.04,0.32,0.64
9,France24_en,Sat Nov 28 19:50:56 +0000 2020,""" \nce sont les images de la violation flagrante des droits de l'homme en france, vous qui attaquez l'humanit, vous tes les ennemis de l'humanit tous gards. """,0.0,0.11,0.89,0.04,0.33,0.63
10,France24_en,Sat Nov 28 19:46:54 +0000 2020,' french hygiene and perfume: why is the negative stereotype so hard to wash off? ',0.0,0.37,0.63,0.03,0.44,0.52
11,France24_en,Sat Nov 28 19:46:52 +0000 2020,'official message from donald trump to joe biden (white house tour) via we love trump!!!! and this is why!!!! ',0.22,0.0,0.78,0.17,0.29,0.54
12,France24_en,Sat Nov 28 19:44:30 +0000 2020,"'suppression of press in france. french govt doesn\'t want press to reveal bullying done by police, so they outlaw photos of police bullying people, ie ""doing their job"". and the job of police is to bully people for not wearing masks?\n'",0.03,0.22,0.75,0.06,0.33,0.61
13,France24_en,Sat Nov 28 19:42:55 +0000 2020,'police violence protests are not simply an ,,,,,,
14,France24_en,Sat Nov 28 19:40:33 +0000 2020,"'agdam was an azerbaijani city once home to some 40,000 people before it fell to armenian forces in 1993 during the first nagorno-karabakh war. after 30years azerbaijani forces have retaken it! the estimated damage done by armenians is at over $100billion '",0.0,0.16,0.84,0.04,0.39,0.57
15,France24_en,Sat Nov 28 19:37:40 +0000 2020,' heres some of my interview with where i firmly dismiss the republicans false claims of illegal ballots and',0.0,0.17,0.83,0.03,0.35,0.62
16,France24_en,Sat Nov 28 19:34:58 +0000 2020,',,,,,,
