col0,col1,col2,col3,col4,col5,col6
1,Norma Fisher,패스트푸드점,"80160 Clayton Isle Apt. 513
East Linda, ND 59217",https://store.naver.com/restaurants/detail?id=37576885,🚶,916
2,Jorge Sullivan,일반음식점,"714 Mann Plaza Suite 839
Seanfurt, OK 32234",https://store.naver.com/restaurants/detail?id=1581187600,🚶,160
3,Elizabeth Woods,중식전문점,"09471 Erika Curve
North Megan, UT 71358",https://store.naver.com/restaurants/detail?entry=plt&id=1994775424&query=%EC%8A%A4%ED%83%80%EC%B0%A8%EC%9D%B4%EB%82%98%20%ED%8C%90%EA%B5%90%EC%A0%90,🚶,47
4,Susan Wagner,일식/생선회집,"339 Riley Mission Suite 515
South Brendamouth, ID 32356",https://store.naver.com/restaurants/detail?entry=plt&id=36417179&query=%ED%95%98%EB%82%98%EC%8A%A4%EC%8B%9C,🚶,45
5,Peter Montgomery,치킨전문점,"35256 Craig Drive Apt. 098
North Davidborough, OK 16189",https://store.naver.com/restaurants/detail?id=1178854400,🚶,41
6,Theodore Mcgrath,한식,"09032 Timothy Stream Apt. 086
Port Jordanbury, SD 39961",https://store.naver.com/restaurants/detail?id=18489486,🚗,24
7,Stephanie Collins,일반주점,"87091 Gonzalez Knolls
Masseyshire, UT 88665",https://store.naver.com/restaurants/detail?entry=plt&id=1762258931&query=%EB%8D%94%EB%B0%B8%EB%A5%98%ED%8E%8D,🚶,6
8,Stephanie Sutton,서양식전문점,"225 Wilson Mills
North Thomas, OK 67164",https://store.naver.com/restaurants/detail?entry=plt&id=38309897&query=%EB%B9%88%ED%8B%B0%EC%A7%801988,🚶,33
9,Brian Hamilton,카페,"PSC 5642, Box 8071
APO AA 97365",https://store.naver.com/restaurants/detail?id=35178468,🏃,23
10,Susan Levy,한식,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",https://store.naver.com/restaurants/detail?entry=plt&id=33707487&query=%EC%99%B8%EA%B3%A0%EC%A7%91%EC%84%A4%EB%A0%81%ED%83%95%20%ED%8C%90%EA%B5%90%EC%A0%90,🚶,65
