col0,col1,col2,col3,col4,col5,col6,col7
stims\neutral_stims\id-1260_gender-F_age-22.png,22,F,0.0,-2.0,0.0,-3.0,0.0
stims\neutral_stims\id-1264_gender-F_age-26.png,26,F,0.0,0.0,-1.0,-2.0,0.0
stims\neutral_stims\id-1266_gender-M_age-21.png,21,M,0.0,0.0,0.0,0.0,0.0
stims\neutral_stims\id-1269_gender-F_age-23.png,23,F,0.0,-2.0,0.0,-1.0,-3.0
stims\neutral_stims\id-1270_gender-F_age-30.png,30,F,0.0,0.0,-2.0,0.0,0.0
stims\neutral_stims\id-1273_gender-F_age-20.png,20,F,0.0,0.0,0.0,1.0,0.0
stims\neutral_stims\id-1274_gender-F_age-33.png,33,F,0.0,-1.0,-1.0,0.0,-1.0
stims\neutral_stims\id-1279_gender-F_age-19.png,19,F,0.0,-2.0,0.0,-1.0,-1.0
stims\neutral_stims\id-1280_gender-M_age-18.png,18,M,-2.0,-2.0,-2.0,-3.0,2.0
stims\neutral_stims\id-1285_gender-F_age-19.png,19,F,0.0,0.0,0.0,0.0,-2.0
stims\neutral_stims\id-1289_gender-F_age-20.png,20,F,0.0,0.0,-1.0,0.0,-2.0
stims\neutral_stims\id-1290_gender-F_age-23.png,23,F,0.0,-1.0,-1.0,1.0,0.0
stims\neutral_stims\id-1291_gender-F_age-24.png,24,F,0.0,0.0,0.0,0.0,-1.0
stims\neutral_stims\id-1293_gender-F_age-31.png,31,F,0.0,-2.0,-3.0,-1.0,1.0
stims\neutral_stims\id-1294_gender-F_age-26.png,26,F,0.0,0.0,-1.0,1.0,0.0
stims\neutral_stims\id-1295_gender-F_age-26.png,26,F,0.0,-1.0,-1.0,1.0,0.0
stims\neutral_stims\id-1296_gender-F_age-23.png,23,F,0.0,0.0,0.0,0.0,0.0
stims\neutral_stims\id-1297_gender-F_age-22.png,22,F,-1.0,-2.0,-1.0,0.0,1.0
stims\neutral_stims\id-1302_gender-F_age-30.png,30,F,0.0,-1.0,0.0,2.0,2.0
stims\neutral_stims\id-1306_gender-F_age-21.png,21,F,0.0,-1.0,0.0,0.0,0.0
stims\neutral_stims\id-1307_gender-F_age-22.png,22,F,0.0,-1.0,-2.0,0.0,0.0
stims\neutral_stims\id-1309_gender-M_age-22.png,22,M,0.0,0.0,0.0,-2.0,-1.0
stims\neutral_stims\id-1310_gender-F_age-28.png,28,F,-1.0,0.0,-1.0,2.0,2.0
stims\neutral_stims\id-1311_gender-F_age-22.png,22,F,1.0,0.0,0.0,-1.0,0.0
stims\neutral_stims\id-1315_gender-M_age-16.png,16,M,-1.0,0.0,-1.0,2.0,1.0
stims\neutral_stims\id-1318_gender-M_age-35.png,35,M,0.0,-2.0,0.0,1.0,1.0
stims\neutral_stims\id-1323_gender-F_age-23.png,23,F,0.0,-3.0,-2.0,-1.0,1.0
stims\neutral_stims\id-1335_gender-M_age-23.png,23,M,1.0,0.0,-2.0,-3.0,-1.0
stims\neutral_stims\id-1339_gender-F_age-30.png,30,F,0.0,-1.0,0.0,-2.0,0.0
stims\neutral_stims\id-1341_gender-M_age-19.png,19,M,1.0,-1.0,0.0,1.0,-1.0
stims\neutral_stims\id-1342_gender-M_age-19.png,19,M,0.0,-2.0,0.0,1.0,2.0
stims\neutral_stims\id-1344_gender-M_age-25.png,25,M,0.0,-2.0,-1.0,-2.0,-1.0
stims\neutral_stims\id-1345_gender-M_age-18.png,18,M,0.0,0.0,-1.0,1.0,0.0
stims\neutral_stims\id-1347_gender-F_age-27.png,27,F,0.0,-1.0,0.0,0.0,0.0
stims\neutral_stims\id-1354_gender-F_age-23.png,23,F,0.0,-2.0,-2.0,-1.0,0.0
stims\neutral_stims\id-1355_gender-F_age-19.png,19,F,0.0,0.0,-1.0,-2.0,0.0
stims\neutral_stims\id-1356_gender-F_age-20.png,20,F,0.0,0.0,0.0,0.0,-1.0
stims\neutral_stims\id-1358_gender-F_age-32.png,32,F,0.0,0.0,0.0,0.0,0.0
stims\neutral_stims\id-1360_gender-F_age-20.png,20,F,0.0,-2.0,0.0,-3.0,-2.0
stims\neutral_stims\id-1361_gender-F_age-19.png,19,F,0.0,-2.0,0.0,0.0,0.0
stims\neutral_stims\id-1362_gender-F_age-24.png,24,F,0.0,0.0,0.0,-2.0,0.0
stims\neutral_stims\id-1363_gender-M_age-19.png,19,M,0.0,0.0,-2.0,0.0,1.0
stims\neutral_stims\id-1366_gender-F_age-24.png,24,F,0.0,0.0,0.0,0.0,-1.0
stims\neutral_stims\id-1367_gender-M_age-20.png,20,M,-1.0,1.0,-1.0,1.0,1.0
stims\neutral_stims\id-1370_gender-M_age-19.png,19,M,1.0,0.0,1.0,1.0,1.0
stims\neutral_stims\id-1373_gender-F_age-30.png,30,F,0.0,0.0,0.0,-1.0,-2.0
stims\neutral_stims\id-1376_gender-F_age-19.png,19,F,1.0,1.0,1.0,0.0,0.0
stims\neutral_stims\id-1377_gender-M_age-20.png,20,M,1.0,0.0,1.0,0.0,-2.0
stims\neutral_stims\id-1378_gender-F_age-19.png,19,F,1.0,0.0,-1.0,1.0,1.0
stims\neutral_stims\id-1380_gender-F_age-21.png,21,F,0.0,0.0,0.0,-2.0,0.0
