col0,col1,col2,col3,col4,col5,col6,col7,col8
06/06/2009,Dual,Slalom,Men,SP,30-39,,,
"Place,License",,,,,,,,
"1,0,Allen,Levine,,,,",,,,,,,,
06/06/2009,Dual,Slalom,Men,SP,40-44,,,
"Place,License",,,,,,,,
"1,288609,Jason,Gibb,Redmond,WA,,",,,,,,,,
06/06/2009,Dual,Slalom,Men,PR/EX,,,,
"Place,License",,,,,,,,
"1,240110,Daniel,Mazuti,Port","Orchard,WA,,",,,,,,,
"2,163449,Philip,Vega,Boise,ID,,Joyride",,,,,,,,
"3,227734,Michael,Wieser,Boise,ID,,DUKE",,,,,,,,
06/06/2009,Dual,Slalom,Men,Pro,,,,
"Place,License",,,,,,,,
"1,240150,Mitch,Ropelato,Ogden,UT,,",,,,,,,,
"2,150751,Silas,Hesterberg,Hailey,ID,,SCOTT",USA,,,,,,,
"3,197708,Darren,Lightfield,Boise,ID,,Wild",Rockies,,,,,,,
"4,15243,David,Harrison,Sun","Valley,ID,,Reddrox",,,,,,,
06/06/2009,Dual,Slalom,Men,JR/SP,13-14,,,
"Place,License",,,,,,,,
"1,0,Cody,Kelly,,,,Joyride",,,,,,,,
"2,267826,Max,Dolar,Boise,ID,,Joyride",,,,,,,,
"3,0,Faulkner,Jonny,,,,Joyride",,,,,,,,
"4,0,will,ward,,,,",,,,,,,,
"5,0,Zach,Armstrong,,,,",,,,,,,,
"6,0,Zane,Pierson,,,,",,,,,,,,
"7,0,Bobby,Unser,,,,",,,,,,,,
"8,0,Levi,Schoomer,,,,",,,,,,,,
06/06/2009,Dual,Slalom,Men,JR/SP,15-16,,,
"Place,License",,,,,,,,
"1,0,Kyle,Simon,,,,",,,,,,,,
