col0,col1,col2,col3,col4
10,DIVISION I,6,M,A
11,DIVISION II,6,M,A
12,DIVISION II,6,M,B
13,DIVISION III,6,M,A
14,DIVISION III,6,M,B
15,DIVISION III,6,M,C
16,DIVISION III,6,M,D
17,DIVISION IV,6,M,A
18,DIVISION IV,6,M,B
19,DIVISION IV,6,M,C
20,DIVISION IV,6,M,D
21,DIVISION IV,6,M,E
22,DIVISION IV,6,M,F
23,DIVISION IV,6,M,G
24,DIVISION IV,6,M,H
25,DIVISION V,6,M,A
26,DIVISION V,6,M,B
27,DIVISION V,6,M,C
28,DIVISION V,6,M,D
29,DIVISION V,6,M,E
30,DIVISION V,6,M,F
31,DIVISION V,6,M,G
32,DIVISION VI,6,M,A
33,DIVISION VI,6,M,B
34,DIVISION VI,6,M,C
35,DIVISION VI,6,M,D
36,DIVISION VI,6,M,E
37,DIVISION VI,6,M,F
41,DIVISION 1,10,F,A
42,DIVISION 2,10,F,A
43,DIVISION 1,3,M,A
44,DIVISION 1,3,M,B
45,DIVISION 2,3,M,A
46,DIVISION 2,3,M,B
47,DIVISION 2,3,M,C
48,DIVISION 3,3,M,A
49,DIVISION 3,3,M,B
50,DIVISION 3,3,M,C
51,DIVISION 3,3,M,D
52,DIVISION 4,3,M,A
53,DIVISION 4,3,M,B
54,DIVISION 4,3,M,C
55,DIVISION 4,3,M,D
56,DIVISION 5,3,M,A
57,DIVISION 5,3,M,B
58,DIVISION 5,3,M,C
59,DIVISION 5,3,M,D
60,DIVISION 5,3,M,E
61,DIVISION 6,3,M,A
62,DIVISION 6,3,M,B
63,DIVISION 6,3,M,C
64,DIVISION 6,3,M,D
65,DIVISION 6,3,M,E
1001,Division 1,1,M,A
1002,Division 1,1,M,B
1003,Division 2,1,M,A
1004,Division 2,1,M,B
1005,Division 2,1,M,C
1006,Division 2,1,M,D
1501,Super Division,8,F,A
1502,Division 1,8,F,A
1503,Division 2,8,F,A
2001,IWB MESSIEURS,2,M,A
2002,IWB MESSIEURS,2,M,B
2003,IWB MESSIEURS,2,M,C
2004,IWB MESSIEURS,2,M,D
2005,IWB MESSIEURS,2,M,E
2501,IWB DAMES,9,F,A
2502,IWB DAMES,9,F,B
7001,DIVISION 1,4,M,A
7002,DIVISION 1,4,M,B
