col0,col1,col2,col3,col4,col5,col6
0,Blekinge,0ddd1c151108561938fbe3cdf7962701,1.0,-6.3,30.0,2.0
1,Blekinge,47fee8b7fce24100eb162adf54360869,1.0,-6.3,30.0,2.0
2,Blekinge,664d0bc4c426b18a8bf6c07ed289e1de,1.0,-6.3,30.0,2.0
3,Blekinge,8e71368c528d4022d72e31a7b96c4531,1.0,-6.3,30.0,2.0
4,Blekinge,944ddda2e0ef351c70b1c01d1d8fe5d2,1.0,-6.3,30.0,2.0
5,Blekinge,a5e70fb7fe6a84a95fe4da7db6b6bbbf,1.0,-6.3,30.0,2.0
6,Dalarna,16784f315720717f74bacf5ed86d679d,16.0,-33.6,163.0,11.0
7,Gotland,1e0d12190bf4024b82a8f7eb09acdaa1,0.0,-11.8,12.0,1.0
8,Gotland,1f334c3f9b26efa08f77de30959a6290,0.0,-11.8,12.0,1.0
9,Gotland,db454e0129656deebfa77c6f2d448a90,0.0,-11.8,12.0,1.0
10,Gävleborg,039e3e653bd01f2744b1bb6f50fd2d7b,4.0,-26.8,163.0,14.0
11,Gävleborg,d27a444350a10f8dadf23f32bc777339,4.0,-26.8,163.0,14.0
12,Gävleborg,f6c94c0d695f104eb6e360c895ff60d6,4.0,-26.8,163.0,14.0
13,Halland,9e0b5060dac5ebe4891fc14840568d41,9.0,-13.0,126.0,10.0
14,Jämtland Härjedalen,cbd5370718e473932bf30d4840031879,0.0,-41.2,86.0,2.0
15,Jönköping,2ca16c38429e25897d3961f95d6d2de3,13.0,-23.8,199.0,17.0
16,Kalmar,0d4df24abc5076eb16a48b02c8376374,1.0,-10.8,47.0,4.0
17,Kalmar,1d742784c22fb5317bda712d896410ee,1.0,-10.8,47.0,4.0
18,Kalmar,3565e812874832f8d77f47879851e9cb,1.0,-10.8,47.0,4.0
19,Kalmar,569de2d30f5d1e6d1f0cd578d8933304,1.0,-10.8,47.0,4.0
20,Kalmar,66ecb669aca6cb4870d73065121e60c1,1.0,-10.8,47.0,4.0
21,Kalmar,792b3d11da395e3489ea7f9768d076a2,1.0,-10.8,47.0,4.0
22,Kalmar,d0d4356bc0304cc52db1bb3951efcc07,1.0,-10.8,47.0,4.0
23,Kronoberg,127f1133c029911a0966633400993365,0.0,-19.1,49.0,1.0
24,Norrbotten,5cb7737d9e2e736b4dc3b499cd039ab3,1.0,-30.4,74.0,10.0
25,Norrbotten,7935556bd111e6e982c807848f81e503,1.0,-30.4,74.0,10.0
26,Norrbotten,80d202bfe9fb37d9db52e5823cdde32c,1.0,-30.4,74.0,10.0
27,Norrbotten,8ff3882c0044f84ac9a5358a16bc75b4,1.0,-30.4,74.0,10.0
28,Norrbotten,9799189eeaceced4e834d6d8d33fc0a1,1.0,-30.4,74.0,10.0
29,Norrbotten,a927658e69065a781041757932b5ade4,1.0,-30.4,74.0,10.0
30,Norrbotten,bb0fbf24d3b222ca0663e7facab13bd9,1.0,-30.4,74.0,10.0
31,Norrbotten,bbfd232bff27fb62ec3460a8fb3a2b31,1.0,-30.4,74.0,10.0
32,Norrbotten,bf2add51f06e46ab3fe70c385ae770d3,1.0,-30.4,74.0,10.0
33,Norrbotten,c6772c75df4c18f8ac19b8ddb3f86ac7,1.0,-30.4,74.0,10.0
34,Norrbotten,c897adeebb06cf7710573ffabc64ad19,1.0,-30.4,74.0,10.0
35,Norrbotten,e3a147109cc222535395cd8c05d4ae10,1.0,-30.4,74.0,10.0
36,Norrbotten,e5870aba87c3ea2825db9b49414fae16,1.0,-30.4,74.0,10.0
37,Norrbotten,edd1961d1b652642390a543f1a354dd8,1.0,-30.4,74.0,10.0
38,Norrbotten,fa8cc76fbc6104941462c3f0fecaa79e,1.0,-30.4,74.0,10.0
39,Skåne,27954361344bc38e179e105becf10514,11.0,-22.6,322.0,19.0
