col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
4821,20180127185602PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:02,0
4822,20180127185610PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:10,8
4823,20180127185614PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:14,4
4824,20180127185618PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:18,4
4825,20180127185622PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:22,4
4826,20180127185631PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:31,9
4827,20180127185636PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:36,5
4828,20180127185641PS,E17,37.24727,-121.88519,ER,F180279237,E17_F180279237,2018-01-27 18:56:41,5
4829,20180127185645PS,E17,37.24728,-121.88523,ER,F180279237,E17_F180279237,2018-01-27 18:56:45,4
4830,20180127185649PS,E17,37.2473,-121.88532,ER,F180279237,E17_F180279237,2018-01-27 18:56:49,4
4831,20180127185653PS,E17,37.24732,-121.88544,ER,F180279237,E17_F180279237,2018-01-27 18:56:53,4
4832,20180127185657PS,E17,37.24728,-121.88552,ER,F180279237,E17_F180279237,2018-01-27 18:56:57,4
4833,20180127185701PS,E17,37.24718,-121.88553,ER,F180279237,E17_F180279237,2018-01-27 18:57:01,4
4834,20180127185705PS,E17,37.24705,-121.88548,ER,F180279237,E17_F180279237,2018-01-27 18:57:05,4
4835,20180127185709PS,E17,37.24696,-121.88546,ER,F180279237,E17_F180279237,2018-01-27 18:57:09,4
4836,20180127185713PS,E17,37.2468,-121.88555,ER,F180279237,E17_F180279237,2018-01-27 18:57:13,4
4837,20180127185717PS,E17,37.24662,-121.88584,ER,F180279237,E17_F180279237,2018-01-27 18:57:17,4
4838,20180127185721PS,E17,37.24639,-121.8862,ER,F180279237,E17_F180279237,2018-01-27 18:57:21,4
4839,20180127185725PS,E17,37.24618,-121.88654,ER,F180279237,E17_F180279237,2018-01-27 18:57:25,4
4840,20180127185729PS,E17,37.24594,-121.88698,ER,F180279237,E17_F180279237,2018-01-27 18:57:29,4
4841,20180127185735PS,E17,37.24555,-121.88776,ER,F180279237,E17_F180279237,2018-01-27 18:57:35,6
4842,20180127185743PS,E17,37.24502,-121.88853,ER,F180279237,E17_F180279237,2018-01-27 18:57:43,8
4843,20180127185747PS,E17,37.24425,-121.88898,ER,F180279237,E17_F180279237,2018-01-27 18:57:47,4
