col0,col1,col2,col3,col4,col5,col6
Road,Race,Mixed,Cat,4/5,B,Pack
,,,,,,
,,,,,,
Bike,Life,,,,,
"D'alene,ID,,Mountain",View,Cyclery,,,,
Bike,Life,,,,,
,,,,,,
"Valley,WA,,This",Bike,Life,,,,
View,,,,,,
"Orchards,WA,,Emde",Sports,,,,,
D,"Alene,ID,,Mountain",View,,,,
,,,,,,
Earth,,,,,,
"Falls,ID,,Vertical",Earth,,,,,
City,Red,,,,,
City,Red,,,,,
City,Red,,,,,
"Valley,WA,,Spidermonkey",Cycling,,,,,
,,,,,,
City,Red,,,,,
,,,,,,
"Afb,WA,,",,,,,,
"Orchards,WA,,Zuster",,,,,,
Road,Race,Mixed,Cat,4/5,C,Pack
,,,,,,
,,,,,,
,,,,,,
,,,,,,
D,"Alene,ID,,Baddlands",,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Mile,"Falls,WA,,Baddlands",,,,,
Wheeler,Dealer,,,,,
,,,,,,
,,,,,,
,,,,,,
Road,Race,Mixed,Cat,1/2/3,A,Pack
,,,,,,
Elite,Racing,,,,,
"IV,Spokane,WA,,Bandit",Elite,,,,,
Elite,Racing,,,,,
City,Red,,,,,
",WA,,Bandit",Elite,Racing,,,,
Type,1,,,,,
Earth,,,,,,
Elite,Racing,,,,,
Elite,Racing,,,,,
City,Red,,,,,
Earth,,,,,,
Earth,,,,,,
City,Red,,,,,
City,Red,,,,,
,,,,,,
Elite,Racing,,,,,
Air,Force,"Base,FL,,Baddlands",,,,
View,,,,,,
