col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,'1-ZPS-376','1C4BJWDG0DL650189','sedan',78560,1999,2,43263,'Mercedes',2
2,'1-AJU-620','5N1AR18U38CG51073','sedan',30162,2010,3,25186,'Mercedes',1
3,'1-LDE-879','1MEBP67B5BF685481','hatchback',1777,1995,3,20320,'Volvo',3
4,'1-QUS-278','2GTEC19T6Y1411550','hatchback',83398,1998,3,45355,'Mercedes',2
5,'1-TVD-190','SALNE22252A379018','sedan',84199,1996,2,19271,'Audi',3
6,'1-MJO-947','2GCEC19KXS1143228','hatchback',24435,2008,1,19272,'Volkswagen',2
7,'1-NOA-124','JS1VT52A4X2122191','sedan',79190,2013,1,25964,'Volkswagen',3
8,'1-OZY-023','1GDKP32Y4S3522880','station wagon',59903,2008,2,33832,'Volkswagen',4
9,'1-AJN-363','1JTMG6612JT075541','hatchback',9618,2000,3,1268,'Volvo',2
10,'1-LYM-849','1FUYDXYB8LH348715','hatchback',27789,2012,2,48228,'Audi',3
11,'1-SLQ-568','3VWSG69M21M082953','sedan',41384,2012,2,33364,'Volkswagen',2
12,'1-LYJ-129','KMHLA32J3JU217694','station wagon',6120,2008,3,39483,'Audi',2
13,'1-ZLN-319','JKAZX4D18NA097781','sedan',64080,2006,2,3269,'Volkswagen',4
14,'1-INC-090','1FUY3MDB5RP515179','station wagon',50430,2013,1,40288,'Mercedes',3
15,'1-QTW-898','3VWKL8AJ6AM689267','station wagon',83250,2007,3,18954,'Audi',1
16,'1-LTX-010','1GDJR34K3KF794690','station wagon',65320,2009,1,6644,'Mercedes',4
17,'1-DNP-763','2B4FK45K2KR187723','sedan',68841,2002,1,3842,'Audi',3
18,'1-SBI-694','YV4902RF5F2594069','sedan',23193,2001,2,34235,'Volkswagen',4
19,'1-UMW-787','YV4CY592261332366','station wagon',12739,1999,1,38287,'Volvo',1
20,'1-VTE-967','1HD4CEM13PY275848','station wagon',13758,1991,2,27871,'Volvo',4
21,'1-UID-560','1GTCS19Z3RK570882','hatchback',74028,1993,1,49541,'Volkswagen',3
22,'1-CYI-751','1GNUCKE0XAR117862','sedan',9559,2012,1,5114,'Volkswagen',1
23,'1-ZWX-006','1C6RR6LT7DS658616','hatchback',59344,2012,1,12010,'Volkswagen',4
24,'1-OLA-549','2XP2AN7X7DM231989','station wagon',52703,2010,2,9057,'Audi',2
25,'1-SON-456','JKAEXMF16TA004555','sedan',6692,2007,3,12357,'Volvo',1
26,'1-VNS-305','WDBRN47J82A051935','station wagon',88850,1999,3,22858,'Volkswagen',4
27,'1-AWV-482','1P3EJ46X9WN129557','sedan',552,2014,2,42767,'Volvo',2
28,'1-ARU-622','1GTHK29G76E195616','station wagon',3323,2000,2,46835,'Audi',1
29,'1-IVB-280','4MZKX02L563230342','sedan',16230,2011,3,5231,'Mercedes',2
30,'1-VCG-993','1GCCS19RXM8227850','hatchback',21746,2010,1,9909,'Volvo',4
