col0,col1,col2,col3,col4,col5,col6
08/01/2009,Cross,Country,Men,Singlespeed,,
"Place,License",,,,,,
"1,204050,Alex,Phipps,Boise,ID,2:35,",,,,,,
"2,0,Josh,Krattinger,,,2:58,",,,,,,
08/01/2009,Cross,Country,Men,Pro,,
"Place,License",,,,,,
"1,278131,Tracy,Anderson,Ketchum,ID,2:17,",,,,,,
"2,0,Dave,Harrrison,,,2:19,",,,,,,
"DNF,84158,Brett,Nichols,Garden","City,ID,dnf,",,,,,
"Place,License",,,,,,
"1,0,Alec,Miller,,,1:44,",,,,,,
"Place,License",,,,,,
"1,243197,Tate,Thornton,Caldwell,ID,1:38,",,,,,,
08/01/2009,Cross,Country,Men,Cat,2.0,19-29
"Place,License",,,,,,
"1,0,John,Ruby,,,1:02,",,,,,,
"2,0,Ryan,Kemp,,,1:05,",,,,,,
"3,0,Hugh,Anderson,,,1:11,",,,,,,
08/01/2009,Cross,Country,Men,Cat,2.0,30-39
"Place,License",,,,,,
"1,0,Adam,Snyder,,,1:05,",,,,,,
"2,0,Chris,Corwin,,,1:07,",,,,,,
"3,0,Mike,Winans,,,1:08,",,,,,,
"4,243884,Troy,Clark,Idaho","Falls,ID,1:08,",,,,,
"5,238012,Hal,Miller,Nampa,ID,1:08,",,,,,,
08/01/2009,Cross,Country,Men,Cat,2.0,40-49
"Place,License",,,,,,
"1,0,Jeff,Cramer,,,1:07,",,,,,,
"2,105910,Scott,Hill,Garden","City,ID,1:07,",,,,,
"3,296562,Danny,Barnett,Boise,ID,1:15,",,,,,,
"4,0,Tony,Buocristiani,,,1:21,",,,,,,
"5,0,Rick,Hilles,,,1:21,",,,,,,
"6,0,Dean,Jennings,,,1:41,",,,,,,
08/01/2009,Cross,Country,Men,Cat,1.0,30-39
"Place,License",,,,,,
"1,277032,Todd,Meier,Boise,ID,2:23,",,,,,,
"2,0,Dylan,Gradhandt,,,2:31,",,,,,,
"3,175924,Brian,Rees,Hemet,CA,2:40,",,,,,,
"4,272239,Chad,Watson,Boise,ID,2:41,",,,,,,
"5,108468,Christian,Litzsinger,Eagle,ID,2:49,",,,,,,
08/01/2009,Cross,Country,Men,Cat,1.0,40-49
"Place,License",,,,,,
"1,31768,Pat,Schott,Ketchum,ID,2:32,",,,,,,
"2,213842,Reed,Melton,Redwood","City,CA,2:36,",,,,,
08/01/2009,Cross,Country,Men,Cat,1.0,50-59
"Place,License",,,,,,
"1,149627,Mark,Klinger,Boise,ID,2:49,",,,,,,
08/01/2009,Cross,Country,Women,Pro,,
"Place,License",,,,,,
"1,150760,Jana,Repulski,Boise,ID,3:05,",,,,,,
08/01/2009,Cross,Country,Women,Cat,2.0,19-29
"Place,License",,,,,,
"1,281413,Bethany,Kobza,Meridian,ID,1:29,",,,,,,
