col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
31015510,0af01f2,Andrew Leitsius,2019-02-27,171,102,142,3,2,17,10,42,6,40,23,44,46,67,370.079,3.3,1221.26,A,44.7128
31015510,0af01f2,Andrew Leitsius,2019-02-27,23,17,20,0,0,2,1,4,2,3,2,3,5,5,11.6096,1.0,11.6096,A,65.1651
31015510,0af01f2,Andrew Leitsius,2019-02-27,6,5,5,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,6,10,1,0,3,1,7,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,158,116,124,4,0,30,4,6,1,1,1,1,2,2,2.0,0.5,1.0,A,62.6835
31015510,0af01f2,Andrew Leitsius,2019-02-27,29,15,18,1,0,10,1,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,83.054
31015510,0af01f2,Andrew Leitsius,2019-02-27,206,92,166,13,0,32,8,19,2,4,3,6,6,9,23.2647,1.5,34.897,A,62.4025
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,5,10,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,9,11,1,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,273,26,50,161,0,70,153,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,5,10,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,105,71,90,1,2,8,5,23,4,11,6,12,15,18,70.324,2.18182,153.434,A,54.7929
31015510,0af01f2,Andrew Leitsius,2019-02-27,16,6,12,1,0,3,1,7,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,5,10,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,12,5,9,1,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,724,415,607,5,8,97,12,335,16,258,173,339,274,512,4146.19,10.5116,43583.2,C,0.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,147,106,134,4,4,5,4,100,9,143,82,184,152,266,1927.95,5.79021,11163.2,A,36.9094
31015510,0af01f2,Andrew Leitsius,2019-02-27,105,90,90,1,0,14,1,29,7,22,14,22,29,36,174.887,3.5,612.106,A,44.7741
31015510,0af01f2,Andrew Leitsius,2019-02-27,94,75,72,4,0,18,4,7,2,3,2,3,5,5,11.6096,1.0,11.6096,A,64.9576
31015510,0af01f2,Andrew Leitsius,2019-02-27,28,7,24,1,0,3,1,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,212,105,139,34,5,34,34,5,12,49,30,54,61,84,498.182,6.61224,3294.1,A,57.9379
31015510,0af01f2,Andrew Leitsius,2019-02-27,323,194,242,27,0,67,14,31,2,6,5,10,8,15,45.0,1.66667,75.0,A,55.5641
31015510,0af01f2,Andrew Leitsius,2019-02-27,993,698,828,6,0,159,6,16,3,39,41,55,42,96,517.662,2.11538,1095.06,A,23.9568
31015510,0af01f2,Andrew Leitsius,2019-02-27,77,49,51,5,0,21,5,36,8,44,23,46,52,69,393.33,4.18182,1644.84,A,59.4009
31015510,0af01f2,Andrew Leitsius,2019-02-27,12,5,8,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,75,52,61,2,0,12,2,2,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,190,92,146,11,0,41,3,12,1,2,1,2,3,3,4.75489,0.5,2.37744,A,67.7652
31015510,0af01f2,Andrew Leitsius,2019-02-27,1307,912,1012,152,3,140,152,119,5,103,58,110,108,168,1134.82,2.6699,3029.86,A,21.5175
31015510,0af01f2,Andrew Leitsius,2019-02-27,12,5,8,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,12,5,8,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,87,62,76,1,4,5,2,100,7,72,58,106,79,164,1033.82,5.15278,5327.04,A,44.5249
31015510,0af01f2,Andrew Leitsius,2019-02-27,181,126,159,2,4,16,2,81,10,73,54,104,83,158,1007.26,7.12329,7174.98,A,34.1176
31015510,0af01f2,Andrew Leitsius,2019-02-27,183,129,150,2,0,31,2,3,1,2,1,2,3,3,4.75489,0.5,2.37744,A,55.8788
31015510,0af01f2,Andrew Leitsius,2019-02-27,38,16,20,7,0,10,8,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,78,37,58,6,0,18,2,6,1,2,1,2,3,3,4.75489,0.5,2.37744,A,78.7225
31015510,0af01f2,Andrew Leitsius,2019-02-27,91,59,73,2,0,16,2,1,1,1,3,3,2,6,6.0,1.5,9.0,A,65.6206
31015510,0af01f2,Andrew Leitsius,2019-02-27,126,55,73,24,0,34,19,11,1,2,1,2,3,3,4.75489,0.5,2.37744,A,84.15
31015510,0af01f2,Andrew Leitsius,2019-02-27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,3159,2315,2613,150,0,399,147,176,6,145,171,250,151,421,3047.37,5.17241,15762.3,C,0.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,8,8,1,0,5,1,1,1,2,1,2,3,3,4.75489,0.5,2.37744,A,94.8452
31015510,0af01f2,Andrew Leitsius,2019-02-27,565,433,457,7,0,103,5,64,4,59,32,64,63,96,573.819,2.16949,1244.9,A,23.4586
31015510,0af01f2,Andrew Leitsius,2019-02-27,83,51,67,5,6,5,5,14,4,15,10,20,19,30,127.438,2.66667,339.834,A,68.2954
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,5,11,1,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,6,5,5,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,628,210,598,11,0,23,7,56,6,134,136,272,140,408,2908.75,6.08955,17713.0,A,26.6091
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,5,10,1,0,2,2,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,265,178,215,7,0,48,2,33,5,17,15,24,22,39,173.918,3.52941,613.828,A,42.8083
31015510,0af01f2,Andrew Leitsius,2019-02-27,54,13,46,2,0,8,0,0,1,3,2,4,4,6,12.0,0.666667,8.0,A,80.2534
31015510,0af01f2,Andrew Leitsius,2019-02-27,116,43,63,1,38,13,2,39,3,30,17,35,33,52,262.308,1.75,459.04,A,73.929
31015510,0af01f2,Andrew Leitsius,2019-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,29,19,22,1,4,2,1,17,4,13,7,14,17,21,85.8367,2.15385,184.879,A,81.7654
31015510,0af01f2,Andrew Leitsius,2019-02-27,301,175,223,22,0,64,14,34,2,4,6,12,6,18,46.5293,3.0,139.588,A,55.6282
