col0,col1,col2,col3,col4,col5,col6,col7
0,E1,1,[ExpID=78b9dc93aa6a4cf074d05d28ed1f1373&group=1],51c53943,undefined,78b9dc93aa6a4cf074d05d28ed1f1373,
1,E1,1,[ExpID=40186ebc8c2b0ee62a7b7a9e23fae41d&group=1],8489889e,undefined,40186ebc8c2b0ee62a7b7a9e23fae41d,
2,E1,1,[ExpID=5b764a9f6f1f8659f0c025c9c3aa6a06&group=1],120aa203,undefined,5b764a9f6f1f8659f0c025c9c3aa6a06,
3,E1,1,[ExpID=17200ec4e8dbc1f99453f1039470032b&group=1],eb49cf00,undefined,17200ec4e8dbc1f99453f1039470032b,
4,E1,1,[ExpID=86148cf006f7bbe6e09a03058d910871&group=1],a4007bc9,undefined,86148cf006f7bbe6e09a03058d910871,
5,E1,1,[ExpID=a6d95fc62d11812cb59ffdf565e7da25&group=1],f0cd409a,undefined,a6d95fc62d11812cb59ffdf565e7da25,
6,E1,1,[ExpID=8d1e5fb9ef62aba7a8b24c0b5301c0d6&group=1],b07a2ffd,undefined,8d1e5fb9ef62aba7a8b24c0b5301c0d6,
7,E1,1,[ExpID=2ae61536d4b1c37480c05ac36b8fe4d5&group=1],cdee71c2,undefined,2ae61536d4b1c37480c05ac36b8fe4d5,
8,E1,1,[ExpID=a66662aa4f157107ef98a788dde852a1&group=1],ad9f35da,undefined,a66662aa4f157107ef98a788dde852a1,
9,E1,1,[ExpID=dd635087e12aad1a82f5c1e54ec59d19&group=1],8e20a32b,undefined,dd635087e12aad1a82f5c1e54ec59d19,
10,E1,1,[ExpID=230631cf661b33dd9919af0eba48599a&group=1],5b3372fe,undefined,230631cf661b33dd9919af0eba48599a,
11,E1,1,[ExpID=0b66c9f7781963943aac7c068d01599b&group=1],5703d8f3,undefined,0b66c9f7781963943aac7c068d01599b,
12,E1,1,[ExpID=c00d6e5b86ce70f5f0b211da004c8a6c&group=1],d233b515,undefined,c00d6e5b86ce70f5f0b211da004c8a6c,
13,E1,1,[ExpID=6d686a96c6f4df98b6fdc575a83ed87b&group=1],41fd5676,undefined,6d686a96c6f4df98b6fdc575a83ed87b,
14,E1,1,[ExpID=bb89492707dfb09c383506df7ce143b0&group=1],93bc1081,undefined,bb89492707dfb09c383506df7ce143b0,
15,E1,1,[ExpID=4a5e1ac78e7ae093d8f461cf0ca364d7&group=1],41478dc3,undefined,4a5e1ac78e7ae093d8f461cf0ca364d7,
16,E1,1,[ExpID=a511e388e25a961f7f850485587e01c2&group=1],e682dc84,undefined,a511e388e25a961f7f850485587e01c2,
17,E1,1,[ExpID=57087de2fce28ef8f57e953dce54a90b&group=1],69938aa5,undefined,57087de2fce28ef8f57e953dce54a90b,
18,E1,1,[ExpID=77e6459b4e4b267a9f21bcf872f2f3ab&group=1],ebac01e8,undefined,77e6459b4e4b267a9f21bcf872f2f3ab,
19,E1,1,[ExpID=e20a6a3024add6174d832f0f047a3ca0&group=1],dce2005d,undefined,e20a6a3024add6174d832f0f047a3ca0,
20,E1,2,[ExpID=644e1355292bb9da8b3d3a84a96460e8&group=2],ac68113e,undefined,644e1355292bb9da8b3d3a84a96460e8,
21,E1,2,[ExpID=2777afd229cbbdbcb2216cfd2daedd4c&group=2],c0ca77e8,undefined,2777afd229cbbdbcb2216cfd2daedd4c,
22,E1,2,[ExpID=f744372c31053c315f7083b84885d7f3&group=2],9c23db90,undefined,f744372c31053c315f7083b84885d7f3,
23,E1,2,[ExpID=d749e17ea9c0bae77ae6cda42e0a7be4&group=2],06d7c715,undefined,d749e17ea9c0bae77ae6cda42e0a7be4,
24,E1,2,[ExpID=b77db21b35bf0b631dc847b24c4dc48e&group=2],f7a96000,undefined,b77db21b35bf0b631dc847b24c4dc48e,
25,E1,2,[ExpID=1e2cc519d53f130ecc8e8e85b7f0a804&group=2],23cf567c,undefined,1e2cc519d53f130ecc8e8e85b7f0a804,
26,E1,2,[ExpID=c43276ab8ce122b19fbda8c29fb06da7&group=2],f54e53aa,undefined,c43276ab8ce122b19fbda8c29fb06da7,
27,E1,2,[ExpID=2a254e3b1d8faf3680e9801acd027a8c&group=2],319f8372,undefined,2a254e3b1d8faf3680e9801acd027a8c,
28,E1,2,[ExpID=de6a51ef85868260dfee34a9f087fcc5&group=2],d72aeaac,undefined,de6a51ef85868260dfee34a9f087fcc5,
29,E1,2,[ExpID=443ac33ac0d74cb1e3de61cc9c839edb&group=2],e619b796,undefined,443ac33ac0d74cb1e3de61cc9c839edb,
30,E1,2,[ExpID=1f0ec6314f1dc89194a76558459acd80&group=2],71dff27f,undefined,1f0ec6314f1dc89194a76558459acd80,
31,E1,2,[ExpID=fe9bcb9df288d112999f56822920e252&group=2],5db84905,undefined,fe9bcb9df288d112999f56822920e252,
32,E1,2,[ExpID=b80c787a741247353fed1c671acade47&group=2],a536dc96,undefined,b80c787a741247353fed1c671acade47,
33,E1,2,[ExpID=8d4682ca79b11304f54cd9bb37d68adb&group=2],c5322324,undefined,8d4682ca79b11304f54cd9bb37d68adb,
34,E1,2,[ExpID=1269d856092b0868553963cdc310b55d&group=2],2fd4c658,undefined,1269d856092b0868553963cdc310b55d,
35,E1,2,[ExpID=ec02af0182fea6e86f635b8fb92aa2a0&group=2],79463a84,undefined,ec02af0182fea6e86f635b8fb92aa2a0,
36,E1,2,[ExpID=f6e8943603268cb10082798a14b205bf&group=2],d4cd0d9f,undefined,f6e8943603268cb10082798a14b205bf,
37,E1,2,[ExpID=537bf1866c348eb895a8529388204b50&group=2],ae6d4302,undefined,537bf1866c348eb895a8529388204b50,
38,E1,2,[ExpID=4120b4e507a222f9991b276376993cc2&group=2],3cedf181,undefined,4120b4e507a222f9991b276376993cc2,
39,E1,2,[ExpID=e283f4a40c8d4ce647691a0762ec5c12&group=2],0cbc0523,undefined,e283f4a40c8d4ce647691a0762ec5c12,
40,E1,3,[ExpID=8f0acec7443034da1f18db5af3da28f7&group=3],b972cc38,undefined,8f0acec7443034da1f18db5af3da28f7,
41,E1,3,[ExpID=3a68422ffa5fccfc8529504125efe500&group=3],479b552d,undefined,3a68422ffa5fccfc8529504125efe500,
42,E1,3,[ExpID=c25848dc986c3fd2156907cbe42515ec&group=3],2d1aaa0b,undefined,c25848dc986c3fd2156907cbe42515ec,
43,E1,3,[ExpID=a18dcd6f428c399ad6357c9e8f2c19ff&group=3],c73e5cf0,undefined,a18dcd6f428c399ad6357c9e8f2c19ff,
44,E1,3,[ExpID=8e3a050b478891e250fa50896977a569&group=3],e5e059e4,undefined,8e3a050b478891e250fa50896977a569,
