col0,col1,col2,col3,col4,col5,col6,col7,col8
0,2019-05-04,7901124,Norma Fisher,A. Ndrecka,angelo-ndrecka,248693.0,971013,1998-07-17
1,2019-05-04,7901124,Jorge Sullivan,S. Grubac,sergej-grubac,248706.0,886267,2009-06-13
2,2019-04-25,7895672,Elizabeth Woods,Isco,isco,197781.0,103417,1988-09-23
3,2019-04-25,7895673,Susan Wagner,S. Chukwueze,samuel-chukwueze,246172.0,822470,2000-08-29
4,2019-04-25,7895672,Peter Montgomery,B. González,bruno-gonzalez,200228.0,153974,2003-07-12
5,2019-04-17,8174656,Theodore Mcgrath,S. N'Soki,stanley-nsoki,,904991,2014-12-06
6,2019-04-14,7823189,Stephanie Collins,A. Lauray,lauray-alexandre,248357.0,981280,2013-08-20
7,2019-04-13,7901171,Stephanie Sutton,G. Kastanos,grigoris-kastanos,,791566,2017-08-26
8,2019-04-13,7901171,Brian Hamilton,P. G. Iweru,paolo-gozzi-iweru,,918869,1994-04-27
9,2019-04-13,7901171,Susan Levy,A. Barzagli,andrea-barzagli,,2860,1975-08-10
10,2019-04-07,7851912,Sean Green,D. w. Ji,dong-won-ji,,823127,1992-01-27
11,2019-04-04,7895723,Kimberly Smith,F. Calero,fernando-calero,240289.0,857205,2011-09-13
12,2019-04-04,7895640,Jennifer Summers,M. E. Haddadi,munir-el-haddadi,220253.0,350170,1977-11-07
13,2019-04-04,7895723,April Snyder,J. Fernandez,joaquin-fernandez,232132.0,822923,2003-02-07
14,2019-04-04,7895723,Dana Nguyen,N. Martinez,nacho-martinez,212183.0,288013,2009-12-13
15,2019-04-04,7895723,Cheryl Bradley,R. Alcaraz,ruben-alcaraz,229788.0,259339,2012-11-18
16,2019-04-04,7895640,Walter Pratt,F. Vázquez,franco-vazquez,207471.0,215246,1992-10-25
17,2019-04-04,7895640,Bobby Flores,J. Navas,jesus-navas,146536.0,11869,1982-12-15
18,2019-04-04,7895723,Tasha Rodriguez,Antoñito,antonito,184990.0,349224,1986-07-16
19,2019-04-04,7901110,Michelle Kelley,R. Freuler,remo-freuler,202024.0,115516,1971-02-07
20,2019-04-04,7901110,Kimberly Maynard,R. Gosens,robin-gosens,223697.0,377118,2019-10-12
21,2019-04-04,7901110,Laurie Wallace,G. González,giancarlo-gonzalez,208379.0,117793,1988-06-11
22,2019-04-04,7901110,Janice Johnston,E. Pulgar,erick-pulgar,213629.0,590262,1977-12-21
23,2019-04-04,7901110,Collin Lopez,D. Falcinelli,diego-falcinelli,193077.0,80802,2017-12-31
24,2019-04-04,7901110,Mary Alvarez,N. Sansone,nicola-sansone,201858.0,100580,1985-01-01
25,2019-04-04,7901110,Peter Mcdowell,H. Hateboer,hans-hateboer,220093.0,356352,1995-04-27
26,2019-04-04,7901110,Sarah Villanueva,M. d. Roon,marten-de-roon,208461.0,100389,1981-08-08
27,2019-04-04,7901110,Kimberly Myers,A. Gómez,alejandro-gomez,143076.0,33381,1992-08-18
28,2019-04-04,7901110,Desiree Cain,L. Krejčí,ladislav-krejci,201215.0,100408,1998-12-31
29,2019-04-04,7901110,Stephanie Lawrence,P. Gollini,pierluigi-gollini,211515.0,329175,1974-03-26
