col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
101103000000.0,广电部 新小区 南向一居室 管理好 环境好,https://bj.lianjia.com/ershoufang/101103064332.html,北滨河路2号院 ,中楼层(共16层)/1992年建塔楼/木樨地,1室1厅,53.8,南,中楼层(共16层)/1992年建塔楼/木樨地,房本满五年,806.9,149982,4人关注/2次带看近地铁房本满五年806.9万单价149982元/平米,其他,13:34.1,"116.351199,39.900688"
101102000000.0,西城广安门 三期复式 挑高5.2米 带赠送面积 采光好,https://bj.lianjia.com/ershoufang/101102397536.html,荣丰2008 ,高楼层(共16层)/2007年建塔楼/广安门,1室1厅,31.14,西,高楼层(共16层)/2007年建塔楼/广安门,房本满五年,467.0,149968,200人关注/0次带看近地铁房本满两年467万单价149968元/平米,精装,13:51.8,"116.336616,39.894695"
101103000000.0,磁器库南巷 1室1厅 666万,https://bj.lianjia.com/ershoufang/101103495318.html,磁器库南巷 ,底层(共1层)/2003年建板楼/东单,1室1厅,44.41,北,底层(共1层)/2003年建板楼/东单,房本满五年,666.0,149967,10人关注/7次带看近地铁房本满两年666万单价149967元/平米,精装,11:56.9,"116.406165,39.913017"
101103000000.0,满五年唯一，两层复式，有露台，精装修,https://bj.lianjia.com/ershoufang/101103445496.html,阳光丽景 ,中楼层(共18层)/2003年建板塔结合/马甸,5室2厅,235.59,南 北,中楼层(共18层)/2003年建板塔结合/马甸,房本满五年,3533.0,149964,95人关注/7次带看房本满五年3533万单价149964元/平米,精装,13:44.9,"116.385834,39.964424"
101103000000.0,西城德胜2002年的小区  南北大两居 看房随时 随时签约,https://bj.lianjia.com/ershoufang/101103109420.html,新外大街乙8号院 ,高楼层(共7层)/2002年建板楼/马甸,2室1厅,77.82,南 北,高楼层(共7层)/2002年建板楼/马甸,房本满五年,1167.0,149962,14人关注/6次带看随时看房1167万单价149962元/平米,精装,13:02.4,"116.372214,39.962012"
101103000000.0,朱雀门 南北两居 全明格局 看房方便随时签约,https://bj.lianjia.com/ershoufang/101103415542.html,朱雀门 ,中楼层(共8层)/2009年建板楼/陶然亭,2室2厅,105.03,南 北,中楼层(共8层)/2009年建板楼/陶然亭,房本满五年,1575.0,149958,13人关注/6次带看1575万单价149958元/平米,精装,14:02.0,"116.388148,39.875875"
101103000000.0,金融街 西城晶华 东南方正两居室 朝向好 户型方正,https://bj.lianjia.com/ershoufang/101103429009.html,西城晶华 ,底层(共11层)/2008年建板塔结合/金融街,2室2厅,116.58,东南,底层(共11层)/2008年建板塔结合/金融街,房本满五年,1748.0,149940,51人关注/3次带看近地铁1748万单价149940元/平米,精装,14:45.4,"116.365869,39.921067"
101103000000.0,房子带两个地下车位满五年家庭唯一采光视野好封闭管理,https://bj.lianjia.com/ershoufang/101102647932.html,阳光丽景 ,顶层(共19层)/2003年建塔楼/马甸,4室2厅,153.41,南,顶层(共19层)/2003年建塔楼/马甸,房本满五年,2300.0,149926,221人关注/18次带看房本满五年2300万单价149926元/平米,精装,13:14.2,"116.385834,39.964424"
101103000000.0,万柳 碧水云天双南向两居室 诚意出售,https://bj.lianjia.com/ershoufang/101103002322.html,碧水云天 ,低楼层(共16层)/2003年建塔楼/万柳,2室1厅,66.7,南,低楼层(共16层)/2003年建塔楼/万柳,房本满五年,1000.0,149926,20人关注/11次带看房本满五年1000万单价149926元/平米,精装,22:14.8,"116.492708,39.880533"
101103000000.0,西城区 地铁达官营站 荣丰2008三期复式出售,https://bj.lianjia.com/ershoufang/101103247746.html,荣丰2008 ,中楼层(共16层)/2007年建塔楼/广安门,1室1厅,31.35,东,中楼层(共16层)/2007年建塔楼/广安门,房本满五年,470.0,149921,36人关注/0次带看近地铁房本满两年470万单价149921元/平米,其他,13:56.8,"116.336616,39.894695"
