col0,col1,col2,col3,col4,col5,col6,col7,col8
10/08/2006,Downhill,Men,SP,Master,40-49,,,
"Place,License",,,,,,,,
"1,101858,Randy,Earle,",,"Tacoma,WA,0:03:41,",,,,,,
"3,174427,Rolf,Hebenstreit,Moab,UT,0:03:44,",,,,,,,,
10/08/2006,Downhill,Men,PR/SM,,,,,
"Place,License",,,,,,,,
"1,183002,Carl,Marcum,Meridian,ID,0:02:31,",,,,,,,,
"2,197708,Darren,Lightfield,Boise,ID,0:02:40,",,,,,,,,
10/08/2006,Downhill,Men,EX,Junior,13-18,,,
"Place,License",,,,,,,,
"1,249638,Taylor,Reed,Eagle,ID,0:02:47,",,,,,,,,
"2,248982,Nick,Sturmak,Eagle,ID,0:02:49,",,,,,,,,
10/08/2006,Downhill,Men,EX,Senior,20-29,,,
"Place,License",,,,,,,,
"1,215563,Art,Widmar,Boise,ID,0:02:43,",,,,,,,,
"2,228862,Denver,Werre,Boise,ID,0:02:47,",,,,,,,,
"3,230619,Travis,Elquist,Pocatello,ID,0:02:49,",,,,,,,,
"3,228862,Denver,Werre,Boise,ID,0:52:47,",,,,,,,,
"5,246942,Skye,Werre,Boise,ID,0:02:48,",,,,,,,,
10/08/2006,Downhill,Men,EX,Master,30-39,,,
"Place,License",,,,,,,,
"1,226744,Leland,Long,Meridian,ID,0:03:04,",,,,,,,,
"3,187494,Doug,Frei,Inkom,ID,0:03:10,",,,,,,,,
10/08/2006,Downhill,Men,EX,Master,40-49,,,
"Place,License",,,,,,,,
"1,130681,Steve,Parrish,Meridian,ID,0:03:32,",,,,,,,,
10/08/2006,Downhill,Women,Pro,,,,,
"Place,License",,,,,,,,
"1,98936,Lorien,Lightfield,Boise,ID,0:03:15,",,,,,,,,
10/08/2006,Cross,Country,Men,SP,Junior,11-12,,
"Place,License",,,,,,,,
"4,225147,Chase,Dees,Nampa,ID,1:07:42,",,,,,,,,
10/08/2006,Cross,Country,Men,SP,Master,40-49,,
"Place,License",,,,,,,,
"5,130681,Steve,Parrish,Meridian,ID,0:55:18,",,,,,,,,
10/08/2006,Cross,Country,Men,SP,Master,50-59,,
"Place,License",,,,,,,,
"4,174427,Rolf,Hebenstreit,Moab,UT,1:01:44,",,,,,,,,
10/08/2006,Cross,Country,Men,PR/SM,,,,
"Place,License",,,,,,,,
"1,15243,David,Harrison,Sun","Valley,ID,0:41:33,",,,,,,,
"3,96007,Brandon,Akers,Boise,ID,0:43:50,",,,,,,,,
"5,205325,Michael,McDonald,Boise,ID,0:45:33,",,,,,,,,
10/08/2006,Cross,Country,Men,EX,Master,30-39,,
"Place,License",,,,,,,,
"2,8008,Greg,Coy,Boise,ID,0:49:10,",,,,,,,,
"6,204050,Alex,Phipps,Boise,ID,0:50:40,",,,,,,,,
"7,248159,Erik,Antink,Boise,ID,0:58:49,",,,,,,,,
"8,187494,Doug,Frei,Inkom,ID,0:59:10,",,,,,,,,
10/08/2006,Cross,Country,Men,EX,Master,40-49,,
"Place,License",,,,,,,,
"1,0,Matt,Luhn,,,0:42:10,",,,,,,,,
10/08/2006,Cross,Country,Women,Pro,,,,
"Place,License",,,,,,,,
"1,98936,Lorien,Lightfield,Boise,ID,0:51:30,",,,,,,,,
08/13/2006,Cross,Country,Men,SP,Master,40-49,,
"Place,License",,,,,,,,
"9,228738,Clint,Bullock,Salt",Lake,"City,UT,1:03:44,",,,,,,
06/10/2006,Cross,Country,Men,EX,Master,30-39,,
"Place,License",,,,,,,,
"1,77370,Samuel,Moore,Saint","Louis,MO,0:48:53,",,,,,,,
05/14/2006,Cross,Country,Men,SP,Master,40-49,,
"Place,License",,,,,,,,
"10,2552,David,Barclay,Boise,ID,1:16:04,",,,,,,,,
04/30/2006,Cross,Country,Men,PR/SM,,,,
"Place,License",,,,,,,,
"4,220167,Keith,Hickerson,Boise,ID,0:44:33,",,,,,,,,
