col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
06/23/2010,Criterium,Men,Cat,C1,C3,C4,C5,,
"Place,License",,,,,,,,,
"1,191851,Sam,Kavanagh,Lakewood,CO,,Gallatin",Valley,Bicycle,Club/Gallatin,Alpine,Sports/Intrinsik,Archite,,,
"2,74392,Joseph,Berenyi,Oswego,IL,,PSIMET",Racing,,,,,,,,
"3,278146,Aaron,Trent,Greenville,SC,,Carolina",Velo/Cycle,Center,,,,,,,
"4,259621,Austin,Jones,Dallas,TX,,Mirage",,,,,,,,,
"5,111421,Craig,Vogtsberger,Highlands","Ranch,CO,,",,,,,,,,
"6,305269,Christopher,Murphy,Colorado","Springs,CO,,Team",Velosport,Club/Sho-air/Sonance,,,,,,
"7,276874,Matthew,Bigos,Cardiff",By,The,"Sea,CA,,B&L",Bikes,,,,,
"8,58744,Anthony,Zahn,Mill","Valley,CA,,",,,,,,,,
"DNS,270182,William,Hatcher,Alexandria,VA,,",,,,,,,,,
"DNF,99649,Michael,Farrell,Colorado","Springs,CO,,Spike",Racing,,,,,,,
"DNF,271897,William,Mitchel-Chesebro,Carmel","Valley,CA,,VRC/NOW-MS",Society,,,,,,,
06/23/2010,Criterium,Women,Cat,C2,C5,,,,
"Place,License",,,,,,,,,
"1,223804,Greta,Neimanas,Colorado","Springs,CO,,xXx",Racing,,,,,,,
"2,160740,Allison,Jones,Colorado","Springs,CO,,Cody",Racing/Cody,Racing,Team,,,,,
06/22/2010,Road,Race,Men,Category,Bvi,,,,
"Place,License",,,,,,,,,
"1,266675,Clark,Rachfal,Annapolis,MD,1:28:47.30,Annapolis",Bicycle,Racing,Team,,,,,,
"1,195946,David,Swanson,Tucson,AZ,1:28:47.30,Summit",Velo,,,,,,,,
"2,295266,Kevin,Meyers,Greenfield,WI,1:30:02.40,",,,,,,,,,
"2,24392,Gregory,Miller,Knoxville,TN,1:30:02.40,Knox",Velo,Club,,,,,,,
"3,318084,Steven,Baskis,Verona,WI,1:34:48.00,",,,,,,,,,
"3,208327,Jamie","(James),Alvord,Allentown,PA,1:34:48.00,QCW",Cycling/breakawaybikes.com,,,,,,,
"4,45409,David,Gulick,Phoenixville,PA,1:33:18.30,Chester",County,Cycling,Foundati,,,,,,
"4,318262,Chester,Triplett,Mooresville,NC,1:33:18.30,",,,,,,,,,
06/22/2010,Road,Race,Men,Category,C1,C2,C3,,
"Place,License",,,,,,,,,
