col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
04/07/2013,Criterium,Men,Senior,Cat,1/2,,,,,,,,,
"Place,License",,,,,,,,,,,,,,
"1,284608,Adrian,Richardson,Portland,OR,00:52:36,0",,,,,,,,,,,,,,
"2,282722,Ian,Baldwin,Bellingham,WA,00:52:36,Hagens",Berman,Cycling,Team,,,,,,,,,,,
"3,305283,Peter,Buco,Portland,OR,00:52:36,0",,,,,,,,,,,,,,
"4,273331,Andrew,Erickson,Seattle,WA,-1","Lap,the",Ghisallo,Foundation,Racing,Team,,,,,,,,,
04/07/2013,Criterium,Men,Senior,Cat,3,,,,,,,,,
"Place,License",,,,,,,,,,,,,,
"1,367978,Michael,Simecek,Kirkland,WA,00:37:44,Audi",,,,,,,,,,,,,,
"2,306966,John,McAllister,Redmond,WA,00:37:52,Herriott",Sports,Performance,,,,,,,,,,,,
"3,252718,Guy,Tucker,Bellingham,WA,00:38:01,Herriott",Sports,Performance,,,,,,,,,,,,
"4,382864,Stephen,Gavette,Seattle,WA,00:38:01,Cycle",U/Apex,Racing,Team,,,,,,,,,,,
"5,30982,Dave,Ryan,Jackson,WY,00:38:01,SCCA/Starbucks",Cycling,,,,,,,,,,,,,
"6,245716,Zach,Bowden,Bothell,WA,00:38:01,Audi",,,,,,,,,,,,,,
"7,272789,Bart,Hawkinson,Seattle,WA,00:38:01,Blue",Rooster/Sports,Medicine,Cl,,,,,,,,,,,
"8,288845,Bradlee,Haley,Tacoma,WA,00:38:01,SCCA/Starbucks",Cycling,,,,,,,,,,,,,
"9,289231,Keiichi,Otani,Kirkland,WA,00:38:01,Hagens",Berman,Cycling,Team,,,,,,,,,,,
"10,211248,Steve,Cullen,Seattle,WA,00:38:03,0",,,,,,,,,,,,,,
"11,73734,Jeff,Scott,Snoqualmie,WA,00:38:03,0",,,,,,,,,,,,,,
"12,12059,Cameron,Forsythe,Spokane","Valley,WA,00:38:03,0",,,,,,,,,,,,,
"13,316276,Andrew,Austin,University","Place,WA,00:38:05,0",,,,,,,,,,,,,
"14,159943,Jeff,Nettles,Seattle,WA,00:38:05,Recycled",Cycles,Racing,,,,,,,,,,,,
"15,113072,Nick,Adsero,Woodinville,WA,00:38:11,Recycled",Cycles,Racing,,,,,,,,,,,,
"DNF,191831,Matthew,Herz,Shoreline,WA,DNF,Keller",Rohrback,Cycling,Team,,,,,,,,,,,
04/07/2013,Criterium,Men,Senior,Cat,4/5,,,,,,,,,
"Place,License",,,,,,,,,,,,,,
"1,267611,Alex,Driscoll,Fountain,CO,00:30:20,Adventures",for,the,CUre,,,,,,,,,,,
"2,308898,Randy,Resch,Edgewood,WA,00:30:20,Cycle",U/Apex,Racing,Team,,,,,,,,,,,
"3,198253,Tavish,Taylor,Sequim,WA,00:30:20,Bikesale.com",,,,,,,,,,,,,,
"4,276335,Patrick,Lewis,Ellensburg,WA,00:30:20,Central",Washington,University,,,,,,,,,,,,
"5,397917,Nick,Siverly,Seattle,WA,00:30:20,Blue",Rooster/Sports,Medicine,Cl,,,,,,,,,,,
"6,394447,Nicholas,Luhr,Seattle,WA,00:30:20,Bikesale.com",,,,,,,,,,,,,,
"7,263438,Kenton,Berg,Sammamish,WA,00:30:20,0",,,,,,,,,,,,,,
"8,367332,Stewart,Bowerman,Seattle,WA,00:30:20,Recycled",Cycles,Racing,,,,,,,,,,,,
"9,310319,Morgan,Simon,Seattle,WA,00:30:20,Apex",Racing,Team,,,,,,,,,,,,
"10,236437,Todd,Allen,Seattle,WA,00:30:20,Fischer",Plumbing,Cycling,,,,,,,,,,,,
