col0,col1,col2
0,0,"0.002*""miners trump unity clay pennsylvania"" + 0.002*""mining coal producing steel creating"" + 0.002*""lobbyists interests current list locations"" + 0.002*""locations elaborated suggested cities erie"" + 0.002*""locations marconi plaza philadelphia miners"" + 0.002*""lucrative leave tens thousands people"" + 0.002*""lumber alternative energy possible subsidized"" + 0.002*""marconi plaza philadelphia miners trump"" + 0.002*""mechanics list goes trump pursues"" + 0.002*""miners trump pennsylvania coal industries"""
1,1,"0.006*""dynastic succession clinton family american"" + 0.006*""democratic principles laid founding fathers"" + 0.006*""politics breaches core democratic principles"" + 0.006*""family american politics breaches core"" + 0.006*""succession clinton family american politics"" + 0.006*""american politics breaches core democratic"" + 0.006*""breaches core democratic principles laid"" + 0.006*""core democratic principles laid founding"" + 0.006*""clinton family american politics breaches"" + 0.005*""clinton presidential ballot dynastic succession"""
2,2,"0.001*""hillary defender minorities people going"" + 0.001*""hillary remorse taking money countries"" + 0.001*""foundation husband collects millions dollars"" + 0.001*""foundation organized crime finest investing"" + 0.001*""collects millions dollars foreign governments"" + 0.001*""going vote secret opinion point"" + 0.001*""governments dictatorships yeah sanders said"" + 0.001*""governments governments dictatorships yeah sanders"" + 0.001*""foreign governments governments dictatorships yeah"" + 0.001*""hillary problem accepting foreign money"""
3,3,"0.005*""melanin blackpride blackout america blackscience"" + 0.005*""blackpride blackout america blackscience education"" + 0.005*""blackout america blackscience education diversity"" + 0.004*""blackcommunity melanin blackpride blackout america"" + 0.004*""blackexcellence blackperfection blackbeauty blackbusiness africanamerican"" + 0.004*""blackbusiness africanamerican blackcommunity melanin blackpride"" + 0.004*""blackbeauty blackbusiness africanamerican blackcommunity melanin"" + 0.004*""africanamerican blackcommunity melanin blackpride blackout"" + 0.004*""blackperfection blackbeauty blackbusiness africanamerican blackcommunity"" + 0.001*""blackperfeotion blackbeauty blackbusiness africanamerioan blackoommunity"""
4,4,"0.004*""national protest stop police brutality"" + 0.004*""news analysis life african american"" + 0.004*""analysis life african american community"" + 0.004*""breaking news analysis life african"" + 0.004*""life african american community black"" + 0.004*""african american community black matters"" + 0.004*""death garner family paid horrible"" + 0.004*""eric garner death garner family"" + 0.004*""crimes police officers forgotten police"" + 0.004*""danger eric forgotten crimes police"""
5,5,"0.010*""follow https twitter williams kalvih"" + 0.008*""facebook follow https twitter williams"" + 0.008*""https facebook follow https twitter"" + 0.007*""https facebook follow https instagram"" + 0.006*""kalvin follow https twitter williams"" + 0.005*""https instagram williams kalvin follow"" + 0.005*""follow https instagram williams kalvin"" + 0.005*""facebook follow https instagram williams"" + 0.005*""follow https twitter williams kalvin"" + 0.004*""instagram williams kalvin follow https"""
6,6,"0.004*""video chanting racist words went"" + 0.004*""tasted outrage public video chanting"" + 0.004*""montgomery county middle school kids"" + 0.004*""middle school kids tasted outrage"" + 0.004*""kids tasted outrage public video"" + 0.004*""public video chanting racist words"" + 0.004*""outrage public video chanting racist"" + 0.004*""county middle school kids tasted"" + 0.004*""school kids tasted outrage public"" + 0.004*""chanting racist words went viral"""
7,7,"0.003*""example racial profiling cost innocent"" + 0.003*""cost innocent jerome smith years"" + 0.003*""petition save innocent jerome skee"" + 0.003*""pays attention fights life help"" + 0.003*""needed case classic example racial"" + 0.003*""life help achieve justice sign"" + 0.003*""fights life help achieve justice"" + 0.003*""profiling cost innocent jerome smith"" + 0.003*""cost jerome brought home pays"" + 0.003*""brought home pays attention fights"""
8,8,"0.000*""rally loving memory aiyana jones"" + 0.000*""memory aiyana jones mark sixth"" + 0.000*""aiyana jones mark sixth anniversary"" + 0.000*""anniversary anniversary aiyana jones death"" + 0.000*""jones mark sixth anniversary anniversary"" + 0.000*""loving memory aiyana jones mark"" + 0.000*""mark sixth anniversary anniversary aiyana"" + 0.000*""sixth anniversary anniversary aiyana jones"" + 0.000*""navy seal robert neill fatally"" + 0.000*""national mall organizers million march"""
9,9,"0.001*""line according unidentified woman stealing"" + 0.001*""know sorry profit going lose"" + 0.001*""missha beauty charlotte kicked choked"" + 0.001*""mecklenburg chapter naacp demanded apologize"" + 0.001*""mack charlotte mecklenburg chapter naacp"" + 0.001*""lwant boycott exact store shops"" + 0.001*""owner missha beauty charlotte kicked"" + 0.001*""hear woman tell check telling"" + 0.001*""woman tell check telling attack"" + 0.001*""woman stealing eyelashes video hear"""
