col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
1,1001,2015-12-06,Norma Fisher,Norma Fisher,1928-07-07,87,female,0,0,0,0,White,0
2,1002,2015-12-25,Jorge Sullivan,Jorge Sullivan,1926-03-22,89,female,0,0,0,0,White,0
3,1003,2015-12-25,Elizabeth Woods,Elizabeth Woods,1934-06-15,81,male,0,0,0,0,White,0
4,1004,2015-12-09,Susan Wagner,Susan Wagner,1922-04-13,93,male,0,0,0,0,White,0
5,1005,2015-12-19,Peter Montgomery,Peter Montgomery,1945-05-15,70,female,0,0,0,0,White,0
6,1006,2015-12-03,Theodore Mcgrath,Theodore Mcgrath,1988-01-19,27,male,0,0,0,0,White,0
7,1007,2015-12-06,Stephanie Collins,Stephanie Collins,1988-01-19,27,female,0,0,0,0,White,0
8,1008,2015-12-28,Stephanie Sutton,Stephanie Sutton,1988-01-19,27,male,0,0,0,0,White,0
9,1009,2015-12-17,Brian Hamilton,Brian Hamilton,1964-08-16,51,male,0,0,0,0,White,0
10,1010,2015-12-16,Susan Levy,Susan Levy,1979-09-19,36,female,0,0,0,0,White,0
11,1011,2015-12-19,Sean Green,Sean Green,1983-01-12,32,male,0,0,0,0,White,0
12,1012,2015-12-02,Kimberly Smith,Kimberly Smith,1988-01-19,27,female,0,0,0,0,White,0
13,1013,2015-12-08,Jennifer Summers,Jennifer Summers,1946-08-23,69,male,0,0,0,0,White,0
14,1014,2015-12-17,April Snyder,April Snyder,1953-11-07,62,female,0,0,0,0,White,0
15,1015,2015-12-29,Dana Nguyen,Dana Nguyen,1988-01-19,27,male,0,0,0,0,White,0
16,1016,2015-12-06,Cheryl Bradley,Cheryl Bradley,1928-11-10,87,female,0,0,0,0,White,0
17,1017,2015-12-04,Walter Pratt,Walter Pratt,1954-06-01,61,female,0,0,0,Black or African American,0,0
18,1018,2015-12-08,Bobby Flores,Bobby Flores,1988-01-19,27,male,0,0,0,0,White,0
19,1019,2015-12-20,Tasha Rodriguez,Tasha Rodriguez,1978-10-16,37,female,0,0,0,0,White,0
20,1020,2015-12-01,Michelle Kelley,Michelle Kelley,1972-08-21,43,female,0,0,0,0,White,0
21,1021,2015-12-07,Kimberly Maynard,Kimberly Maynard,1922-12-01,93,male,0,0,0,0,0,Other
22,1022,2015-12-14,Laurie Wallace,Laurie Wallace,1945-10-19,70,female,0,0,0,0,0,Other
23,1023,2015-12-16,Janice Johnston,Janice Johnston,1959-01-04,56,female,0,0,0,0,White,0
24,1024,2015-12-06,Collin Lopez,Collin Lopez,1945-11-14,70,male,0,0,0,0,White,0
25,1025,2015-12-03,Mary Alvarez,Mary Alvarez,1988-01-19,27,female,0,0,0,0,White,0
26,1026,2015-12-04,Peter Mcdowell,Peter Mcdowell,1923-10-21,92,female,0,0,0,0,White,0
27,1027,2015-12-13,Sarah Villanueva,Sarah Villanueva,1957-02-12,58,female,0,0,0,0,White,0
28,1028,2015-12-01,Kimberly Myers,Kimberly Myers,1928-07-19,87,male,0,0,0,0,White,0
29,1029,2015-12-14,Desiree Cain,Desiree Cain,1939-03-31,76,male,0,0,0,0,White,0
30,1030,2015-12-10,Stephanie Lawrence,Stephanie Lawrence,1969-01-18,46,female,0,0,0,0,White,0
31,1031,2015-12-19,Lauren Hayes,Lauren Hayes,1981-05-16,34,female,0,0,0,0,0,Other
32,1032,2015-12-02,Whitney Stark,Whitney Stark,1988-01-19,27,female,0,0,0,0,White,0
33,1033,2015-12-01,Angela Salazar,Angela Salazar,1974-02-21,41,female,0,0,0,0,White,0
34,1034,2015-12-16,Mr. Ryan Sanchez,Mr. Ryan Sanchez,1978-10-30,37,female,0,0,0,0,0,Other
35,1035,2015-12-18,Autumn Robinson,Autumn Robinson,1988-01-19,27,female,0,0,0,Black or African American,0,0
36,1036,2015-12-23,Faith Cabrera,Faith Cabrera,1956-12-13,59,female,0,0,0,0,White,0
37,1037,2015-12-20,Charles Wolfe,Charles Wolfe,1944-03-16,71,male,0,0,0,0,White,0
38,1038,2015-12-19,Kenneth Kent,Kenneth Kent,1974-05-19,41,female,0,0,0,0,White,0
39,1039,2015-12-28,Melanie Johnson,Melanie Johnson,1929-04-03,86,male,0,0,0,0,White,0
40,1040,2015-12-07,Lisa Johnston,Lisa Johnston,1975-09-17,40,male,0,0,0,0,White,0
41,1041,2015-12-18,Jacob Hooper,Jacob Hooper,1932-12-10,83,female,0,0,0,0,0,Other
42,1042,2015-12-19,Alex Woodward,Alex Woodward,1988-01-19,27,male,0,0,0,0,White,0
43,1043,2015-12-21,Caleb Clark,Caleb Clark,1988-01-19,27,female,0,0,0,0,White,0
44,1044,2015-12-04,Taylor Johnson,Taylor Johnson,1955-12-23,59,male,0,0,0,Black or African American,0,0
45,1045,2015-12-29,Brian Green,Brian Green,1934-10-09,81,female,0,0,0,0,White,0
46,1046,2015-12-09,Matthew Bell,Matthew Bell,1974-03-10,41,female,0,0,0,0,White,0
47,1047,2015-12-14,Jonathan Williams,Jonathan Williams,1922-10-16,93,male,0,0,0,0,White,0
48,1048,2015-12-08,William Gonzalez,William Gonzalez,1988-01-19,27,female,0,0,0,0,White,0
49,1049,2015-12-29,Nicholas Massey,Nicholas Massey,1984-02-11,31,female,0,0,0,0,White,0
50,1050,2015-12-18,Caroline Chambers,Caroline Chambers,1982-10-22,33,female,0,0,0,0,White,0
51,1051,2015-12-21,Amy Lowe,Amy Lowe,1988-01-19,27,female,0,0,0,0,White,0
52,1052,2015-12-28,Gloria King,Gloria King,1977-05-24,38,female,0,0,0,0,White,0
53,1053,2015-12-07,Jessica Thompson,Jessica Thompson,1948-06-16,67,female,0,0,0,0,White,0
54,1054,2015-12-28,Jason Carroll,Jason Carroll,1956-11-14,59,female,0,0,0,Black or African American,0,0
55,1055,2015-12-15,Emily Howard,Emily Howard,1978-10-28,37,female,0,0,0,0,White,0
56,1056,2015-12-24,Danielle Castro,Danielle Castro,1958-09-17,57,female,0,0,0,0,White,0
57,1057,2015-12-20,Patrick Rogers,Patrick Rogers,1920-12-20,94,male,0,0,0,0,White,0
58,1058,2015-12-11,Douglas Allen,Douglas Allen,1979-04-08,36,male,0,0,0,Black or African American,0,0
59,1059,2015-12-10,Heather Roberts,Heather Roberts,1988-01-19,27,male,0,0,0,0,White,0
60,1060,2015-12-22,Travis Schultz,Travis Schultz,1937-10-28,78,female,0,0,0,0,White,0
61,1061,2015-12-02,Michelle Hughes,Michelle Hughes,1931-03-04,84,male,0,0,0,0,White,0
62,1062,2015-12-09,Matthew Smith,Matthew Smith,1957-11-24,58,male,0,0,0,Black or African American,0,0
63,1063,2015-12-18,George Allen,George Allen,1929-03-04,86,female,0,0,0,0,White,0
64,1064,2015-12-07,Jamie Hutchinson,Jamie Hutchinson,1982-06-10,33,male,0,0,0,0,0,Other
65,1065,2015-12-02,Jennifer Morales,Jennifer Morales,1930-09-28,85,female,0,0,0,0,White,0
66,1066,2015-12-14,Jennifer Bates,Jennifer Bates,1988-01-19,27,female,0,0,0,0,0,Other
67,1067,2015-12-22,Jeremy Green,Jeremy Green,1988-01-19,27,female,0,0,0,Black or African American,0,0
68,1068,2015-12-30,Joseph Freeman,Joseph Freeman,1962-06-06,53,male,0,0,0,0,White,0
69,1069,2015-12-24,Nicole Henson,Nicole Henson,1927-11-08,88,male,0,0,0,Black or African American,0,0
70,1070,2015-12-07,Eric Owens PhD,Eric Owens PhD,1936-12-29,78,female,0,0,0,0,0,Other
71,1071,2015-12-29,Robin Lopez,Robin Lopez,1962-10-24,53,male,0,0,0,0,White,0
72,1072,2015-12-06,Miss Angela Swanson DVM,Miss Angela Swanson DVM,1933-11-14,82,male,0,Asian,0,0,0,0
73,1073,2015-12-17,Michael Stewart,Michael Stewart,1977-05-07,38,female,0,0,0,0,White,0
74,1074,2015-12-24,Mitchell Smith,Mitchell Smith,1963-02-28,52,female,0,0,0,0,0,Other
75,1075,2015-12-09,Kelsey Davis,Kelsey Davis,1927-05-02,88,female,0,0,0,Black or African American,0,0
76,1076,2015-12-14,Matthew Russo,Matthew Russo,1970-03-22,45,female,0,0,0,0,White,0
77,1077,2015-12-12,William Garcia,William Garcia,1935-08-16,80,female,0,0,0,0,White,0
78,1078,2015-12-20,Jennifer Miller,Jennifer Miller,1933-05-21,82,female,0,0,0,0,White,0
79,1079,2015-12-27,Jesse Sparks,Jesse Sparks,1980-12-24,35,male,0,0,0,0,White,0
80,1080,2015-12-09,Brandi Meyer,Brandi Meyer,1933-08-03,82,female,0,0,0,0,White,0
81,1081,2015-12-15,Hannah Wiggins,Hannah Wiggins,1977-12-05,38,male,0,0,0,Black or African American,0,0
82,1082,2015-12-05,Albert Williams,Albert Williams,1922-10-08,93,female,0,0,0,0,White,0
83,1083,2015-12-09,Kristin Potts,Kristin Potts,1946-12-10,68,female,0,0,0,Black or African American,0,0
84,1084,2015-12-17,Susan Williams,Susan Williams,1953-10-13,62,female,0,0,0,0,White,0
85,1085,2015-12-03,Meredith Rios,Meredith Rios,1951-03-25,64,female,0,0,0,0,White,0
86,1086,2015-12-05,Stephanie Bowman,Stephanie Bowman,1932-11-04,83,female,0,0,0,0,White,0
87,1087,2015-12-12,Joshua Clark,Joshua Clark,1957-12-16,57,male,0,0,0,Black or African American,0,0
88,1088,2015-12-16,Alexa Hernandez,Alexa Hernandez,1958-04-28,57,male,0,0,0,0,White,0
89,1089,2015-12-26,Richard Higgins,Richard Higgins,1966-07-28,49,male,0,0,0,0,White,0
90,1090,2015-12-12,Marc Williams,Marc Williams,1988-01-19,27,male,0,0,0,0,White,0
91,1091,2015-12-11,William Roberts,William Roberts,1959-06-30,56,female,0,0,0,Black or African American,0,0
92,1092,2015-12-26,Joshua Carter,Joshua Carter,1988-01-19,27,male,0,0,0,0,White,0
93,1093,2015-12-28,David Williams,David Williams,1965-04-24,50,male,0,0,0,0,White,0
94,1094,2015-12-01,Joseph Jones,Joseph Jones,1979-01-22,36,female,0,0,0,Black or African American,0,0
95,1095,2015-12-27,Gary Perry,Gary Perry,1925-11-09,90,male,0,0,0,0,White,0
96,1096,2015-12-21,Terry Wells,Terry Wells,1984-10-02,31,male,0,0,0,Black or African American,0,0
97,1097,2015-12-10,Vanessa Cooper,Vanessa Cooper,1930-05-12,85,male,American Indian/Alaska Native,0,0,0,0,0
98,1098,2015-12-30,Michael Simmons,Michael Simmons,1932-02-27,83,female,0,0,0,0,White,0
99,1099,2015-12-19,Nicholas Kline,Nicholas Kline,1955-07-01,60,female,0,0,0,0,White,0
100,1100,2015-12-10,Lori Bennett,Lori Bennett,1929-10-17,86,female,0,0,0,0,White,0
