col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,Jacob,Obrien,56,Davad Point,Beipogul,WA,44790,$7649.12,WHITE,09/22/1915
2,Tom,Maldonado,49,Ubesiw Glen,Bomedec,ND,55410,$7408.99,RED,09/14/2013
3,Devin,Banks,63,Seve View,Bidopelit,SD,65298,$8566.28,GREEN,12/04/1921
4,Jackson,Goodman,25,Rugiv Boulevard,Hasekig,OR,89089,$6284.78,YELLOW,04/07/1925
5,Bessie,Sutton,19,Urtut Turnpike,Leveko,OR,90081,$9320.35,BLUE,06/01/2004
6,Clifford,Payne,54,Ziwfe Square,Akvumgit,OK,86718,$1447.54,GREEN,01/03/1906
7,Alice,Potter,52,Ikiovu Road,Hoganud,NV,51815,$3009.82,WHITE,04/23/1956
8,Dominic,Cunningham,21,Cimder Ridge,Woldejih,CO,48436,$118.68,WHITE,02/04/2063
9,Timothy,Brady,20,Amisa Center,Petujze,AZ,61515,$3645.68,BLUE,07/28/2010
10,Jason,Olson,64,Paibe Way,Vevnago,IA,82520,$5858.52,BLUE,07/09/2016
11,Manuel,Wise,25,Eweju Manor,Afepiab,NY,23444,$9739.88,WHITE,02/16/1951
12,Nina,Sanders,59,Pitaw Place,Luukne,GA,16439,$5495.37,WHITE,08/14/2019
13,Antonio,Stanley,20,Bapuk Terrace,Irgobhi,ME,26434,$5920.57,BLUE,12/23/1919
14,Ruby,Norman,53,Alvo Junction,Omodamso,WI,70613,$2624.99,WHITE,07/01/1986
15,Irene,Reese,54,Suju Circle,Jefodep,MI,51456,$9970.41,BLUE,11/08/1901
16,Allie,Bryant,34,Elafu Manor,Mowatoz,ME,67586,$1520.33,RED,04/24/2049
17,Myrtie,Burton,65,Itinup Court,Raeher,NH,89597,$8368.63,WHITE,03/02/2037
18,Robert,Wilson,36,Jamu Point,Fahaveiz,UT,20366,$2035.56,YELLOW,09/02/1986
19,Lucille,Jackson,60,Waju Loop,Udinoplo,HI,22513,$4897.69,YELLOW,04/03/1966
20,Gene,Waters,45,Puuf Court,Uwivokmog,DC,90711,$285.66,YELLOW,06/09/2060
21,Ruby,Wilkerson,36,Edgac Grove,Jippetep,WA,76479,$9702.65,BLUE,06/23/2063
22,Melvin,May,62,Obkas Ridge,Meekivi,CT,48150,$1544.86,BLUE,02/26/1927
23,Lettie,Owens,52,Cutin Parkway,Feleluj,SC,98440,$4812.65,RED,02/16/1971
24,Lina,Neal,21,Roeco Point,Vekalaju,MA,30993,$4434.70,YELLOW,03/07/2012
25,Jesse,Cooper,65,Zitha Key,Tavkoek,DE,68089,$8665.49,BLUE,10/11/2026
26,Micheal,Sparks,28,Gebgom Square,Kufgamak,VA,58739,$3724.77,YELLOW,10/25/2012
27,Jane,Watkins,19,Tade Pike,Etbaez,CO,18061,$8260.43,BLUE,08/15/1985
28,Chester,Potter,64,Cumwuw Lane,Cevekte,NV,31233,$568.25,GREEN,08/19/2027
29,Jennie,Harvey,36,Tebcip Terrace,Usuelewu,ME,47138,$3450.34,RED,02/10/2060
30,Ora,Lee,25,Panir Trail,Filbilciv,NM,35028,$4568.30,RED,06/11/2055
31,Matilda,Poole,58,Meuz River,Kidgujdo,WV,22200,$5887.01,YELLOW,06/28/2015
32,Alexander,Perry,29,Gosla View,Ebagauku,OH,85100,$9302.87,YELLOW,02/11/1919
33,Harriet,Zimmerman,49,Pegej Loop,Zubonub,GA,15229,$3977.70,WHITE,02/20/1963
34,Sam,Murphy,65,Kaha View,Mersuzeg,MA,35147,$7586.10,GREEN,09/17/1995
35,Barry,Vargas,25,Ereka Heights,Julalihe,NH,7421,$9960.30,GREEN,08/27/2005
36,Flora,Mann,28,Ofici Park,Dahaket,WV,26223,$5435.66,BLUE,04/05/1903
37,May,Crawford,57,Ivaeco Key,Jakhakul,IN,30132,$2487.54,RED,02/08/1964
38,Cora,Hanson,59,Ifoda Parkway,Risofmoz,UT,79477,$3433.93,WHITE,11/15/1983
39,Emilie,Collins,50,Biuk Circle,Vidaoz,CA,22272,$3175.22,YELLOW,04/24/1918
40,Marcus,Schwartz,29,Cuhwi Lane,Magsejma,MO,87863,$6802.18,GREEN,05/08/1915
41,Randall,Bailey,52,Ozomis Heights,Garapeb,OK,73641,$5867.61,YELLOW,11/29/1928
42,Raymond,Roy,32,Iceaho Center,Hekofu,OK,89870,$3929.52,GREEN,08/29/1945
43,Marie,Farmer,46,Juvhi Grove,Ansedor,AK,77933,$7569.51,GREEN,07/10/2039
44,Amy,Farmer,52,Febbon Center,Asrule,MD,59443,$4206.05,BLUE,05/07/2028
45,Roger,Robinson,19,Jeseb Circle,Ribaow,MN,46440,$2648.39,WHITE,12/17/2012
46,Elizabeth,George,59,Fahheh Plaza,Miscadvol,MS,20180,$1315.98,WHITE,02/20/1971
47,Rhoda,Burgess,58,Vewuk Court,Rihdasret,WA,4431,$3647.70,WHITE,05/13/1936
48,Chris,Potter,24,Cuzep Place,Aghiztip,CT,13013,$3415.46,GREEN,12/28/1975
49,Gilbert,Love,39,Ocica Place,Bowazi,LA,38515,$4832.18,BLUE,01/04/1904
50,Ivan,Wilkins,33,Ribter Path,Barditu,AR,98703,$1724.24,GREEN,09/02/2037
51,Carlos,Howard,25,Ugci Avenue,Apehooda,KY,85914,$1151.86,WHITE,10/19/1978
52,Lillie,Cook,41,Huta Mill,Upoajawo,WV,8378,$7182.83,GREEN,04/13/1901
53,Lewis,Adams,53,Osefu Glen,Patwoheb,LA,47074,$1821.92,RED,09/10/1911
54,Travis,Rhodes,57,Vovna Way,Botezoaha,IL,20727,$203.03,WHITE,10/19/2063
55,Craig,Pope,29,Bebi Manor,Epfulsof,AL,97713,$954.30,WHITE,10/12/2037
56,Kyle,Santiago,38,Zifes Street,Zonlijefa,NM,22523,$565.26,GREEN,05/04/1974
57,Sadie,Osborne,47,Pokbi Square,Edapike,TN,25255,$265.11,GREEN,05/23/1945
58,Pauline,Fitzgerald,30,Rormak View,Vemagi,AL,61200,$5750.18,WHITE,11/30/1963
59,Loretta,Mack,64,Mozrod Boulevard,Bekruhof,NV,34619,$7897.79,RED,03/01/1951
60,Blake,Munoz,33,Peiz View,Godihig,SC,39759,$9425.74,WHITE,03/29/1984
61,Abbie,Yates,42,Muna Trail,Giwofav,MI,61163,$2145.60,GREEN,11/29/2023
62,Edith,Massey,37,Lavop Trail,Pumuzji,AZ,81467,$7021.97,RED,07/31/1918
63,Lois,Henderson,30,Jeka Path,Nabmibcih,NH,69574,$7006.27,YELLOW,08/16/2018
64,Eugene,Medina,38,Ubucom Trail,Ezuduju,MD,24414,$8142.67,BLUE,10/17/1975
65,Mary,Underwood,62,Uniw Mill,Lezidsoj,MS,46773,$1601.82,BLUE,07/10/2033
66,Winifred,Herrera,49,Komko Heights,Bawewev,SC,73793,$476.35,WHITE,04/11/1936
67,Clarence,Foster,56,Fekcu Loop,Enoputo,SC,96892,$6267.09,RED,09/17/2055
68,Edwin,Snyder,59,Domlow Heights,Potavzip,WV,63426,$2543.07,BLUE,09/21/1976
69,Gabriel,Mendoza,42,Cigtoh Glen,Lupesob,MN,28841,$7347.22,YELLOW,06/01/2068
70,Edwin,McBride,28,Jarkap Way,Melomebec,NC,49495,$2062.21,BLUE,08/04/2006
71,Jessie,Dawson,52,Efida Lane,Ojacoko,VA,99841,$5877.63,BLUE,08/20/1995
72,Isabella,Hughes,50,Peche Place,Rabiku,CO,25150,$6548.53,RED,08/24/1961
73,Esther,Griffith,21,Paabo Circle,Zevmoema,ME,22741,$223.34,YELLOW,08/15/1909
74,Eugenia,Love,43,Paker Extension,Hivizol,SC,89334,$4822.22,RED,08/20/2066
75,Bertie,Schwartz,63,Sazu Park,Poowaak,ID,75272,$1704.64,BLUE,01/24/2034
76,Josephine,Graves,29,Lombaw Road,Johazeul,WV,83835,$1880.52,YELLOW,05/18/1903
77,Lucile,Harper,39,Fiwuze Heights,Okvococa,SD,53393,$2660.72,YELLOW,06/17/1913
78,Lucile,Rios,38,Onasab Way,Iciogvi,VA,72211,$6614.88,YELLOW,11/22/2036
79,Gene,Spencer,56,Kuvud Park,Soljihem,IL,19683,$5455.54,YELLOW,01/14/2037
80,Theresa,Jordan,50,Mece Junction,Maadigi,ID,52416,$2471.85,YELLOW,04/28/1920
81,Benjamin,Lindsey,57,Arzag Parkway,Obpogja,KY,91498,$4386.19,YELLOW,06/28/1901
82,Eugene,Floyd,19,Hivto Pass,Kujufvor,IL,87147,$8159.34,BLUE,06/15/2067
83,Daniel,Patrick,34,Onla Boulevard,Jilwepaw,DC,67691,$914.56,WHITE,04/29/2026
84,Jeanette,Pena,18,Jemuf Loop,Lehizin,AL,99710,$5906.20,RED,06/15/1940
85,Ronald,Carpenter,37,Afihi Plaza,Wifraknoj,DC,48336,$4812.72,GREEN,04/15/1970
86,Nelle,Hardy,55,Hanuc Point,Tungedjep,NJ,78947,$7270.26,GREEN,01/07/2025
87,Shane,Vargas,34,Ufhur Court,Wakurlod,ID,15692,$544.71,GREEN,12/08/1978
