col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
48305408,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792116,Admin,,1,,2015-10-12,Emma Riley,0.5,"87091 Gonzalez Knolls
Masseyshire, UT 88665",
48305760,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792116,Admin,,1,,2015-10-12,Emma Riley,0.3275,"225 Wilson Mills
North Thomas, OK 67164",
48306453,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792121,Purchasing (inc research),,1,,2015-10-12,Emma Riley,0.716043,"PSC 5642, Box 8071
APO AA 97365",
48306867,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792123,"Internal Events (inc planning, organising and execution)",,1,,2015-10-12,Emma Riley,0.341737,"37594 Garza Roads Apt. 466
North Brookemouth, IA 29742",
48308937,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792120,Comms (inc all social media),,1,,2015-10-12,Emma Riley,1.90778,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085",
48308941,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792116,Admin,,1,,2015-10-12,Emma Riley,0.4,"75470 Lopez Roads
Port Jessicatown, TX 55221",
48310649,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792120,Comms (inc all social media),,1,,2015-10-12,Emma Riley,1.0,"08913 Charlene Flat
Joshuaburgh, NJ 52496",
48324241,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792123,"Internal Events (inc planning, organising and execution)",,1,,2015-10-12,Emma Riley,7.5,"7142 Wilson Drives
Melissaton, IL 89760",
48328667,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792123,"Internal Events (inc planning, organising and execution)",,1,,2015-10-13,Emma Riley,1.0,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",
48329102,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792116,Admin,,1,,2015-10-13,Emma Riley,0.75,"9004 Edward Prairie
Michaelside, LA 15560",
48329398,Red Ninja,1239421,Day-to-Day Tasks Emma,ashley@redninja.co.uk,1,,2015-10-02,,7792123,"Internal Events (inc planning, organising and execution)",,1,,2015-10-13,Emma Riley,0.187778,"42814 Houston Hills
Rodriguezside, NJ 62629",
