col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
05/11/2012,Time,Trial,Men,Pro/Cat,1/2,,,,,
"Place,License",,,,,,,,,,
"1,251593,Chase,PINKHAM,Salt",Lake,"City,UT,12:05.0,Bissell",,,,,,,,
"2,212282,Michael,BOOTH,Salt",Lake,"City,UT,14:49.0,Ski",Utah,Cycling,Team,,,,,
05/11/2012,Time,Trial,Men,Cat4/5,Master,35-99,,,,
"Place,License",,,,,,,,,,
"1,292288,Todd,FLITTON,Kaysville,UT,13:46.0,Bikers",Edge,,,,,,,,,
"2,85961,Randy,ANDERSON,Payson,AZ,14:16.0,ICE",,,,,,,,,,
"3,0,Kirk,TOPHA,,,15:36.0,Logan",Race,Club,,,,,,,,
"4,308066,Ronnie,BOUTTE,Layton,UT,17:08.0,COTBR",,,,,,,,,,
"5,346528,Eric,ODELL,Ririe,ID,17:13.0,Eagle",Rock,Cycling,,,,,,,,
"DNF,300787,Kyle,HILL,San","Francisco,CA,00:00.0,",,,,,,,,,
"DNF,366601,Stuart,PORTER,Spanish","Fork,UT,00:00.0,team",dialogue,,,,,,,,
05/11/2012,Time,Trial,Men,Cat1/2/3/4,Master,40-99,,,,
"Place,License",,,,,,,,,,
"1,377817,Randall,STEINFELDT,Ogden,UT,14:57.0,Simply",Mac,Racing,,,,,,,,
05/11/2012,Time,Trial,Men,Cat1/2/3/4,Master,55-99,,,,
"Place,License",,,,,,,,,,
"1,142960,Jerald,HUNSAKER,Midvale,UT,14:26.0,Bountiful",Mazda,Cycling,Team,,,,,,,
"2,7974,Dirk,COWLEY,Salt",Lake,"City,UT,15:03.0,Velosport",Racing,,,,,,,
"3,199407,Gary,SIMMONS,Layton,UT,16:22.0,Bountiful",Mazda,Cycling,Team,,,,,,,
"4,146521,Michael,MACDONALD,Salt",Lake,"City,UT,17:12.0,Bountiful",Mazda,Cycling,Team,,,,,
"5,222601,Darryll,ERVIN,Sandy,UT,18:48.0,FFKR",Racing,Team,,,,,,,,
05/11/2012,Time,Trial,Men,Cat,5,,,,,
"Place,License",,,,,,,,,,
"1,129405,Jim,SPRINGER,Idaho","Falls,ID,03:00.0,Eagle",Rock,Cycling,,,,,,,
"2,377593,Jackson,ANDERSEN,Ogden,UT,15:26.0,simply",mac/,flexpak/,bountiful,,,,,,,
"3,323506,Tyler,CHAIRSELL,Henderson,NV,15:38.0,Team",Las,Vegas,Cyclery,,,,,,,
"4,278421,Shane,WATT,Ammon,ID,16:06.0,Bills",Bike,Shop,,,,,,,,
"5,338246,Dennis,RHODES,Henderson,NV,16:15.0,Team",Las,Vegas,Cyclery,,,,,,,
"5,0,Rider,UNKNOWN,,,14:46.0,",,,,,,,,,,
"6,312546,Jeff,BOOTE,Livermore,CA,16:32.0,Simply",Mac,Racing,p/b,Bountifu,,,,,,
"7,368240,Adam,COUCH,Logan,UT,16:48.0,Logan",Race,Club,,,,,,,,
"8,370170,Jackson,COUCH,Logan,UT,16:48.0,Logan",Race,Club,,,,,,,,
"9,0,Darron,KELLEY,,,18:41.0,",,,,,,,,,,
"DNF,377457,Mark,REESE,Salt",Lake,"City,UT,00:00.0,Revolution",Cafe,Rio,,,,,,
05/11/2012,Time,Trial,Men,Cat,4,,,,,
"Place,License",,,,,,,,,,
"1,294567,Tanner,ROBISON,Logan,UT,13:20.0,Utah",State,University,,,,,,,,
"2,340240,Kodey,Myers,Logan,UT,13:34.0,Logan",Race,Club,,,,,,,,
"3,333140,Jeffrey,LEEMAN,Midvale,UT,13:51.0,RMCC",CycleSmith,,,,,,,,,
"4,255796,Tate,LITCHFIELD,Henderson,NV,13:58.0,Team",Big,Ring-Realcyclist.com,,,,,,,,
"6,357658,James,JI,Salt",Lake,"City,UT,14:58.0,Bountiful",Bicycle,Racing,,,,,,
"7,26520,Mike,OBLAD,Taylorsville,UT,16:44.0,dialogue",racing,,,,,,,,,
05/11/2012,Time,Trial,Men,Cat,3,,,,,
"Place,License",,,,,,,,,,
"1,291403,Nolan,FINLAYSON,Riverton,UT,14:12.0,Team",Dialogue,,,,,,,,,
05/11/2012,Time,Trial,Women,Cat1/2/3/4,Master,35-99,,,,
"Place,License",,,,,,,,,,
"1,0,Patricia,RUSSELL,,,20:15.0,ICE",,,,,,,,,,
