col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26
12.0,1.0,7502.0,2017/18,11334.0,55.0,53.0,124.0,3039.0,0.0,0.0,11.0,48.0,0.0,1.0,0.0,1.0,0.0,90.0,7.0,627.0,722.4,0.0,0.0,71.9,0.0,12.0
2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,7569.0,2017/18,51507.0,60.0,60.0,100.0,2225.0,2.0,0.0,9.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,556.0,692.0,123.8,137.0,95.5,0.0,12.0
5.0,4.0,7572.0,2017/18,98745.0,60.0,59.0,132.0,3050.0,2.0,4.0,12.0,44.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,656.0,554.0,561.0,484.0,160.1,0.0,12.0
6.0,5.0,7575.0,2017/18,38411.0,55.0,57.0,130.0,2241.0,5.0,2.0,10.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,604.0,693.6,238.7,305.0,124.0,0.0,12.0
6.1,6.0,7576.0,2017/18,156074.0,50.0,44.0,27.0,819.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,196.0,212.2,39.3,24.0,27.5,0.0,12.0
7.0,7.0,7577.0,2017/18,69140.0,55.0,54.0,109.0,2272.0,3.0,1.0,10.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,610.0,836.6,129.9,202.0,117.0,0.0,12.0
1.0,8.0,7578.0,2017/18,111457.0,60.0,58.0,108.0,2146.0,2.0,4.0,10.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,510.0,443.2,334.9,404.0,118.3,0.0,12.0
9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,7763.0,2017/18,233963.0,45.0,42.0,4.0,194.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,52.2,1.3,2.0,5.5,0.0,12.0
11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12.1,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,7785.0,2017/18,37605.0,95.0,93.0,112.0,2161.0,4.0,9.0,8.0,36.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,506.0,640.6,1287.5,555.0,248.6,0.0,12.0
14.0,14.0,7787.0,2017/18,41792.0,70.0,68.0,130.0,1844.0,7.0,10.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,503.0,631.2,478.3,734.0,184.2,0.0,12.0
15.0,15.0,7790.0,2017/18,153133.0,55.0,51.0,89.0,1827.0,3.0,5.0,9.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,426.0,430.0,592.9,635.0,165.6,0.0,12.0
16.0,16.0,7791.0,2017/18,153256.0,45.0,42.0,22.0,865.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,156.0,138.2,194.4,92.0,42.5,0.0,12.0
17.0,17.0,7792.0,2017/18,84450.0,55.0,51.0,109.0,3259.0,1.0,8.0,12.0,50.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,593.0,753.4,822.8,378.0,195.3,0.0,12.0
18.0,18.0,7902.0,2017/18,57249.0,80.0,77.0,107.0,1712.0,3.0,9.0,12.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,411.0,506.8,727.8,400.0,163.8,0.0,12.0
19.0,19.0,7988.0,2017/18,200641.0,50.0,47.0,5.0,144.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,29.7,11.0,5.3,0.0,12.0
20.0,20.0,8015.0,2017/18,154043.0,45.0,45.0,25.0,908.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,168.4,141.3,67.0,37.8,0.0,12.0
21.0,21.0,8055.0,2017/18,50175.0,75.0,73.0,70.0,1178.0,5.0,2.0,4.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,249.0,309.8,212.8,435.0,96.0,0.0,12.0
22.0,22.0,8057.0,2017/18,59966.0,105.0,103.0,138.0,2197.0,14.0,5.0,10.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,543.0,725.6,566.0,1291.0,258.0,0.0,12.0
23.0,23.0,8140.0,2017/18,54694.0,105.0,108.0,87.0,1056.0,10.0,4.0,4.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,354.0,484.0,207.1,580.0,127.1,0.0,12.0
