col0,col1,col2,col3,col4,col5,col6,col7,col8
R26,R31,竹圍,Zhuwei,R,Norma Fisher,"80715 Amy Dale Apt. 759
Emilyshire, SC 81906",25.13694,121.459479
R27,R32,紅樹林,Hongshulin,R,Jorge Sullivan,"6109 Holly Estate Apt. 376
Johnsonshire, WI 87296",25.154042,121.458872
R28,R33,淡水,Tamsui,R,Elizabeth Woods,"1427 Odonnell Rapids
North Troyport, NH 07035",25.167818,121.445561
G01,G1,新店,Xindian,G,Susan Wagner,"81206 Stewart Forest Apt. 089
East Davidborough, ME 37198",24.957855,121.537584
G02,G2,新店區公所,Xindian District Office,G,Peter Montgomery,"76104 Marsh Crescent
Dennishaven, SD 85034",24.967393,121.54131
G03,G3,七張,Qizhang,G,Theodore Mcgrath,"0003 Grant Lakes
Port Karafort, SD 60619",24.975169,121.542942
G03A,G1A,小碧潭,Xiaobitan,G,Stephanie Collins,"236 Smith Drive Suite 555
West Kimberlyton, KY 21978",24.971907,121.530339
G04,G4,大坪林,Dapinglin,G,Stephanie Sutton,"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742",24.982899,121.541352
O01,O19,南勢角,Nanshijiao,O,Brian Hamilton,"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894",24.990045,121.509237
O02,O18,景安,Jingan,O,Susan Levy,"30601 Hawkins Highway
Morashire, TX 28976",24.993905,121.505113
O03,O17,永安市場,Yongan Market,O,Sean Green,"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798",25.002876,121.511231
O04,O16,頂溪,Dingxi,O,Kimberly Smith,"76582 Vanessa Oval
New Richard, NE 68819",25.013821,121.515485
O13,O7,台北橋,Taipei Bridge,O,Jennifer Summers,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",25.063274,121.500762
O14,O6,菜寮,Cailiao,O,April Snyder,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",25.060274,121.492156
O15,O5,三重,Sanchong,O,Dana Nguyen,"891 Bullock Ford
Amandachester, NJ 51431",25.055791,121.484725
O16,O4,先嗇宮,Xianse Temple,O,Cheryl Bradley,"02489 Cook Park
Sherriport, MT 50853",25.046493,121.471916
O17,O3,頭前庄,Touqianzhuang,O,Walter Pratt,"23450 Timothy Divide
Wuland, UT 20341",25.039705,121.461746
O18,O2,新莊,Xinzhuang,O,Bobby Flores,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",25.036125,121.452468
O19,O1,輔大,Fu Jen University,O,Tasha Rodriguez,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",25.032718,121.43547
O20,O60,丹鳳,Danfeng,O,Michelle Kelley,"5100 Scott Burg
East Clayton, SC 66353",25.0288671,121.4227079
O21,O59,迴龍,Huilong,O,Kimberly Maynard,"412 Snow Manors Apt. 161
South Kimtown, NV 57004",25.021862,121.41127
O50,O47,三重國小,Sanchong Elementary School,O,Laurie Wallace,"5415 David Square
West Michaeltown, IN 48447",25.070319,121.496904
