col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
00552973,não gamificado,2.227777778,2.25,2.0,2.5,2.75,1.5,2.8,2.25,2.5,1.5,9.069007745943964,2.6186827421188354,6.450325003825128
093da413,não gamificado,3.194444444,3.0,3.25,3.25,4.75,2.75,3.0,2.75,3.25,2.75,6.260898501146585,3.857933721970767,2.402964779175818
0cacbb98,gamificado,3.714285714,3.25,2.25,3.0,3.0,4.0,3.75,2.75,1.75,2.25,6.245016327127814,1.0602220275904983,5.184794299537316
0ec7e6c2,gamificado,3.283333333,3.0,3.0,4.0,3.5,3.25,3.8,3.25,3.0,2.75,4.624471816234291,2.7490917856339365,1.875380030600354
1183088b,gamificado,3.85,3.25,4.25,4.25,4.0,3.75,4.4,3.75,3.5,3.5,8.690938390791416,3.420083288801834,5.270855101989582
14121700,gamificado,2.244444444,2.75,1.75,2.75,3.0,2.25,2.2,1.75,2.0,1.75,6.174410274717957,1.7614623894914985,4.412947885226458
29f829ab,não gamificado,2.627777778,2.0,2.5,2.75,1.5,3.5,3.4,3.5,2.0,2.5,8.377789986785501,1.851135330507532,6.5266546562779695
2c693620,não gamificado,3.972222222,3.25,3.75,3.75,4.0,4.75,4.0,3.75,4.5,4.0,8.118942106608301,1.3519936818629503,6.766948424745351
2d7b15a3,não gamificado,2.088888889,1.5,1.75,2.5,2.75,2.0,1.8,2.0,2.25,2.25,4.364693349227309,2.427251517074182,1.9374418321531264
3054a6b0,gamificado,3.072222222,3.25,4.25,2.25,3.0,4.5,3.4,2.25,3.0,1.75,9.864301460795105,2.8436864719260484,7.020614988869056
31468533,gamificado,2.666666667,3.0,3.25,2.0,1.5,2.5,3.0,1.75,3.75,3.25,5.043902900535613,1.2248702535871416,3.819032646948472
3362c235,gamificado,2.638888889,4.0,3.0,1.5,3.5,2.0,1.0,3.0,3.25,2.5,5.826866743620485,1.1193419110495595,4.707524832570925
34d79ab8,não gamificado,2.183333333,1.25,2.75,3.75,2.25,2.25,2.4,2.0,1.5,1.5,6.506662610452622,3.53480061958544,2.9718619908671826
35c5b93b,não gamificado,2.172222222,2.25,1.25,3.25,3.25,1.25,1.8,2.75,1.5,2.25,9.330451902467756,3.5871986190322787,5.743253283435479
3b4ccbc1,gamificado,4.094444444,4.25,4.5,4.5,2.75,4.0,4.6,4.0,4.0,4.25,8.91373229958117,2.067284697201103,6.846447602380067
4779490d,não gamificado,4.011111111,4.5,5.0,4.25,4.25,3.5,3.6,4.0,3.5,3.5,4.541932505555451,2.895366615150124,1.646565890405327
49a49ce0,gamificado,3.666666667,1.0,4.0,4.25,4.0,3.5,4.0,4.5,4.25,3.5,8.512225247453898,2.285839274059981,6.226385973393917
4c35836b,gamificado,4.161111111,4.25,5.0,4.25,4.25,4.25,4.2,4.5,3.5,3.25,4.191829768475145,3.5366683688480407,0.6551613996271044
4d27a0e8,gamificado,4.083333333,3.0,4.0,4.25,4.5,4.0,4.0,5.0,4.75,3.25,4.721422771457583,3.2098610382527117,1.5115617332048714
500813fb,gamificado,1.95,2.0,1.25,2.75,2.0,2.0,1.8,2.25,1.75,1.75,7.159540477208793,3.7511713991407305,3.4083690780680627
511a3078,gamificado,2.838888889,3.25,1.5,2.0,3.75,2.75,3.8,2.25,3.25,3.0,5.354910539928824,3.1380596649833024,2.2168508749455214
56af68f5,não gamificado,3.811111111,2.75,4.5,4.25,4.25,3.75,2.8,4.0,4.5,3.5,9.875222380738704,2.344429341610521,7.530793039128184
60099c38,não gamificado,2.316666667,1.75,3.0,3.25,4.25,2.5,1.6,1.75,1.5,1.25,6.311149559915066,2.003763883607462,4.307385676307604
69611158,gamificado,3.244444444,4.0,3.0,3.75,2.25,3.25,3.2,3.75,3.0,3.0,9.19300488429144,3.493665936635807,5.699338947655633
6a5775dd,gamificado,2.738888889,3.25,2.25,4.25,2.25,1.75,3.4,2.5,2.0,3.0,7.050223778467625,1.169146676082164,5.881077102385461
