col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
practice,1579080844.86,135,y,1.0,3.0,157.0,1.0,a,b,3.0,1330.0,4349.0
practice,1579080844.86,315,z,1.0,3.0,2503.0,16.0,b,a,3.0,787.0,6492.0
practice,1579080844.86,270,y,1.0,3.0,4295.0,10.0,b,a,3.0,629.0,8292.0
practice,1579080844.86,90,y,1.0,1.0,5923.0,11.0,a,a,1.0,750.0,9865.0
practice,1579080844.86,45,z,1.0,1.0,7674.0,9.0,b,b,1.0,797.0,11612.0
practice,1579080844.86,45,z,1.0,1.0,9471.0,4.0,a,a,1.0,764.0,13412.0
practice,1579080844.86,225,z,1.0,3.0,11236.0,14.0,a,b,3.0,767.0,15177.0
practice,1579080844.86,180,y,1.0,3.0,13003.0,6.0,a,b,3.0,1031.0,16945.0
practice,1579080844.86,315,z,1.0,3.0,15031.0,2.0,b,a,3.0,688.0,18969.0
practice,1579080844.86,270,y,1.0,1.0,16737.0,11.0,b,b,1.0,751.0,20674.0
practice,1579080844.86,225,y,1.0,3.0,18488.0,15.0,a,b,3.0,900.0,22429.0
practice,1579080844.86,0,0,1.0,1.0,20393.0,10.0,a,a,1.0,596.0,24339.0
practice,1579080844.86,90,y,1.0,3.0,21987.0,14.0,b,a,3.0,698.0,25926.0
practice,1579080844.86,45,y,1.0,3.0,23687.0,9.0,b,a,3.0,813.0,27636.0
practice,1579080844.86,135,y,1.0,1.0,25500.0,12.0,a,a,1.0,767.0,29442.0
practice,1579080844.86,45,y,1.0,1.0,27287.0,2.0,a,a,1.0,583.0,31241.0
practice,1579080844.86,180,z,1.0,1.0,28888.0,15.0,b,b,1.0,1172.0,32836.0
practice,1579080844.86,45,y,1.0,3.0,31058.0,14.0,b,a,3.0,587.0,35013.0
practice,1579080844.86,135,z,1.0,3.0,32642.0,15.0,a,b,3.0,1666.0,36583.0
practice,1579080844.86,180,z,1.0,1.0,35308.0,16.0,a,a,1.0,707.0,39246.0
practice,1579080844.86,45,y,1.0,1.0,37013.0,8.0,a,a,1.0,561.0,40951.0
practice,1579080844.86,90,z,1.0,3.0,38572.0,7.0,a,b,3.0,828.0,42517.0
practice,1579080844.86,45,y,1.0,1.0,40398.0,8.0,b,b,1.0,629.0,44339.0
practice,1579080844.86,180,y,1.0,3.0,42032.0,10.0,a,b,3.0,1294.0,45971.0
practice,1579080844.86,315,y,1.0,1.0,44325.0,12.0,a,a,1.0,633.0,48264.0
practice,1579080844.86,270,y,1.0,3.0,45964.0,12.0,b,a,3.0,691.0,49901.0
practice,1579080844.86,270,z,1.0,3.0,47653.0,4.0,b,a,3.0,674.0,51591.0
practice,1579080844.86,90,z,1.0,1.0,49325.0,4.0,a,a,1.0,696.0,53265.0
practice,1579080844.86,45,y,1.0,1.0,51019.0,16.0,a,a,1.0,634.0,54967.0
