col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
jhv28,Zeke Kings,e,d,d,g,c,a,c,e
gar174,Stewart Seaton,f,d,d,f,a,b,d,d
arp42,Horton Vegas,g,a,d,c,c,c,c,e
pxq678,Dyana Suddaby,f,d,d,e,c,c,b,d
oz013,Eugen Bannerman,f,c,c,f,c,a,c,e
be46,Tamara Fife,g,b,d,f,b,a,a,d
xac767,Quintilla Ottiwill,f,a,d,b,b,c,a,e
tj825,Stephani Simeons,g,b,d,f,b,c,d,e
mh241,Eldredge Grennan,g,a,a,d,a,c,d,e
ch216,Frasier Duckering,g,a,d,g,c,c,d,b
cal275,Gottfried Penylton,a,d,c,e,c,a,d,c
kc861,Wilden Tatford,d,d,a,g,c,c,c,d
vp689,Sheppard Matteoli,f,c,d,d,c,b,c,d
edv584,Gertrud Bockmaster,g,d,c,c,c,c,b,b
wnm10,Ellis Checo,f,d,d,g,c,c,b,e
co05,Bel Seneschal,e,d,b,g,a,c,b,e
gej108,Farley Slavin,g,d,d,f,c,c,d,e
ve781,Franky Saward,c,d,d,g,c,c,c,e
at12,Klemens Myerscough,g,d,d,f,c,a,a,b
eij856,Jewel Oleksinski,g,c,d,g,b,b,c,e
yp720,Sheffy Trouel,b,d,d,g,a,c,d,e
qsa57,Robbyn Blake,f,d,c,e,a,a,c,a
vxg83,Manolo Rosen,g,d,c,e,c,c,c,e
ly10,Celesta Petrelluzzi,c,c,d,e,c,c,c,e
ozt477,Hasheem Del Monte,f,d,d,f,c,a,d,e
ru62,Jozef Clilverd,g,d,c,g,a,c,d,e
que13,Katya Spaduzza,f,b,c,g,b,b,b,b
ori080,Juana Bavester,f,c,a,f,b,a,c,e
ts836,Gwyn Tukesby,g,d,c,g,c,b,d,a
zx860,Bern Espy,b,d,d,f,c,b,b,e
kx74,Skye Larsen,e,c,b,g,a,c,d,c
kd331,Rolfe Rengger,e,b,c,g,a,b,d,a
ix890,Bronny Hallwood,g,d,d,f,a,b,d,c
gn24,Gram FitzGilbert,f,d,d,f,c,a,d,d
pik261,Kim Scading,f,b,d,g,c,a,c,e
yg072,Johannes Twell,f,c,a,g,b,c,d,e
lk441,Lowell Caldeiro,g,b,c,g,c,b,a,c
ub91,Elspeth Tyreman,g,c,a,f,c,b,c,e
lj20,Ephraim Saiz,g,c,c,g,c,c,b,c
ipj210,Kalli Riseley,g,a,d,g,c,a,d,e
ysq20,Rudiger Glading,f,d,b,a,b,a,d,d
mk36,Nicolea Gregoratti,g,a,b,d,c,c,b,e
gx57,Crissie Childs,e,b,d,e,b,b,d,e
ymk483,Kandy McCarrick,e,d,d,f,c,b,d,d
fv195,Lyndsey Segar,g,b,d,f,c,c,d,e
cg671,Giordano Bullerwell,c,b,d,g,c,c,d,d
cx293,Bernard Korfmann,g,b,d,f,a,b,d,e
epd368,Tan Baptist,d,a,d,f,b,c,a,d
yro32,Kesley Tackley,g,a,d,g,a,c,c,e
