col0,col1,col2,col3
Ancenis,Eglise Saint-Pierre,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=63
Angers,Cathédrale Saint-Maurice,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=9
Angers,Cathédrale Saint-Maurice,Orgue de chœur,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=12
Angers,Chapelle des Bénédictines du Calvaire,Orgue de chœur,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=22
Angers,Eglise Sainte-Marie de Belle-Beille,Orgue polyphone,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=23
Angers,Chapelle du Bon-Pasteur,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=24
Angers,Eglise Sainte-Trinité,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=31
Angers,Eglise Sainte-Thérèse,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=32
Angers,Eglise Saint-Jacques,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=33
Angers,Saint-Joseph,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=40
Batz-sur-Mer,Eglise Saint-Guénolé,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=17
Bazougers,Prieuré de la Cotellerie,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=71
Beaufort-en-Vallée,Eglise Notre-Dame,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=10
Beaupreau,Collège Notre-Dame-de-Bonne-Nouvelle,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=69
Bouguenais,Eglise Saint-Pierre,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=61
Challans,Eglise Notre-Dame,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=41
Chavagnes-en-Paillers,Eglise Saint-Pierre-et-Saint-Paul,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=67
Chemillé,Eglise Notre-Dame,Grand orgue,http://orguepaysdelaloire.fr/inventory/admin_orgue.php?id=51
