col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
10/22/2011,Cyclo-cross,Men,jr,,,,,,
"Place,License",,,,,,,,,
"2,360840,Hugh,Alessi,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"3,329868,Jack,Alessi,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
10/22/2011,Cyclo-cross,Men,Cat,4,,,,,
"Place,License",,,,,,,,,
"1,266037,Matteo,Jorgenson,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"2,329224,Matt,Green,Boise,ID,,",,,,,,,,,
"3,320356,John,Curtis,Eagle,ID,,",,,,,,,,,
"4,323822,Benedikt,Toeldte,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"5,291644,Kevin,Hoffman,Boise,ID,,AeroCat",Cycling,,,,,,,,
"7,305672,James,Bower,Coeur",D,"Alene,ID,,",,,,,,,
"8,311461,Andrew,Gendler,Boise,ID,,",,,,,,,,,
"9,310252,Kaleb,Anderson,Meridian,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"11,278257,Lee,Scott,Eagle,ID,,",,,,,,,,,
"12,197579,Kevin,Spiegel,Boise,ID,,",,,,,,,,,
"13,253773,Neil,Crescenti,Newport,VA,,",,,,,,,,,
"14,158330,Glenn,Hutchison,Boise,ID,,",,,,,,,,,
"15,29786,Tim,Richter,Boise,ID,,Emerald",Velo,Cycling,Team,Inc.,,,,,
"16,305738,Sanford,Owings,Seattle,WA,,Union",Bay,Cycling/Bikesale.com,,,,,,,
"17,329868,Jack,Alessi,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"18,190931,Gary,Casella,Twin","Falls,ID,,Look!",Save,a,Life,,,,,
"20,196946,Mark,Bockenstette,Boise,ID,,Look!",Save,a,Life,,,,,,
"21,347032,James,Roloff,Boise,ID,,",,,,,,,,,
"DNF,83537,Harley,Parson,Meridian,ID,,",,,,,,,,,
10/22/2011,Cyclo-cross,Men,Cat,3,,,,,
"Place,License",,,,,,,,,
"1,280215,Ethan,Reynolds,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"2,277103,Ben,Biggerstaff,Boise,ID,,",,,,,,,,,
"3,23621,Paul,McKenna,Eagle,ID,,",,,,,,,,,
"4,281627,Anders,Nystrom,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"5,294643,Andrew,Filler,Boise,ID,,",,,,,,,,,
"6,233016,Colton,Hlavinka,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"7,213180,Charles,Stearns,Boise,ID,,Team",Therapeutic,Associates-,Dobbiaco,,,,,,
"8,291393,Max,Toeldte,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"9,276537,Joseph,Gallegos,Eagle,ID,,Boise",State,University,,,,,,,
"10,91891,Rick,Holscher,Boise,ID,,Snake",River,Cyclists,,,,,,,
"11,248018,Brian,Parker,Boise,ID,,Team",Bobs-Bicycles.com,,,,,,,,
"12,277638,Josh,Howard,Boise,ID,,",,,,,,,,,
"13,280936,Carl,Zamora,Boise,ID,,",,,,,,,,,
"14,328664,Ryan,Faber,Boise,ID,,",,,,,,,,,
"15,256458,Brian,Price,Boise,ID,,Look!",Save,a,Life,,,,,,
10/22/2011,Cyclo-cross,Men,Cat,1/2,,,,,
"Place,License",,,,,,,,,
"1,277745,William,Barta,Boise,ID,,BYRDS",(Boise,Young,Rider,Dev,Squad),,,,
"2,11408,Richard,Feldman,Ketchum,ID,,Durance-Colnago",,,,,,,,,
"3,24621,Shawn,Mitchell,Boise,ID,,George's/BODE",,,,,,,,,
"4,50296,Matthew,Scott,Boise,ID,,Fiets",Met,Slagroom,,,,,,,
"5,282852,Eric,Zuber,Boise,ID,,",,,,,,,,,
"6,269827,jeremy,whitman,Boise,ID,,",,,,,,,,,
"7,310662,Cory,Bolen,Boise,ID,,",,,,,,,,,
"8,200646,Michael,Gerhardt,Boise,ID,,George's/BODE",,,,,,,,,
"9,108468,Christian,Litzsinger,Eagle,ID,,St.",Lukes,Sports,Medicine,,,,,,
"10,212853,Tim,Kelley,Boise,ID,,Broken",Spoke,Cycling,,,,,,,
"11,204050,Alex,Phipps,Boise,ID,,",,,,,,,,,
"12,177132,Mike,Kennedy,Boise,ID,,Lost",River,Cycling,Club,,,,,,
10/22/2011,Cyclo-cross,Men,45+,45-99,,,,,
"Place,License",,,,,,,,,
"1,183968,Michael,Olenick,Hailey,ID,,",,,,,,,,,
"2,98923,Tim,Phillips,Eagle,ID,,",,,,,,,,,
"3,293460,troy,nichol,Boise,ID,,George's/BODE",,,,,,,,,
"4,188148,Michael,van","Lierop,Boise,ID,,St.",Lukes,Sports,Medicine,,,,,
"5,328542,William,Salter,Garden","City,ID,,",,,,,,,,
"6,16373,John,Hocking,Boise,ID,,",,,,,,,,,
"7,259892,David,Hoffman,Bozeman,MT,,Gallatin",Valley,Bicycle,Club,,,,,,
"8,260015,Rusty,Dodge,Eagle,ID,,",,,,,,,,,
"DNF,238596,Eric,Lafferty,Boise,ID,,St.",Lukes,Sports,Medicine,,,,,,
10/22/2011,Cyclo-cross,Men,35+,35-99,,,,,
"Place,License",,,,,,,,,
"1,187144,Russell,Thorstrom,Boise,ID,,TEAM",ICO,,,,,,,,
"2,104415,Bill,Reed,Eagle,ID,,",,,,,,,,,
"4,81720,Henry,Harper,Boise,ID,,St.",Lukes,Sports,Medicine,,,,,,
"5,337074,Jeff,Fields,Boise,ID,,",,,,,,,,,
"6,328116,Seth,Eidemiller,Boise,ID,,",,,,,,,,,
10/22/2011,Cyclo-cross,Women,jr,10-18,,,,,
"Place,License",,,,,,,,,
"1,356410,Abigail,Youngwerth,Boise,ID,,",,,,,,,,,
10/22/2011,Cyclo-cross,Women,Cat,4,,,,,
"Place,License",,,,,,,,,
"1,360752,Jennifer,Tigli,Boise,ID,,",,,,,,,,,
"3,302566,Sandy,Jocoy,Boise,ID,,Broken",Spoke,Cycling,,,,,,,
"4,356410,Abigail,Youngwerth,Boise,ID,,",,,,,,,,,
"5,359574,Kelsey,Spiegel,Boise,ID,,",,,,,,,,,
"6,192302,Linda,Jones,Boise,ID,,",,,,,,,,,
10/22/2011,Cyclo-cross,Women,Cat,3,,,,,
"Place,License",,,,,,,,,
"1,297551,Tami,Reed,Eagle,ID,,St.",Lukes,Sports,Medicine,,,,,,
"2,304572,Peggy,Boggs,Ketchum,ID,,",,,,,,,,,
"3,243641,Mary,Brown,Boise,ID,,Lost",River,Cycling,Club,,,,,,
"4,281413,Bethany,Kobza,Meridian,ID,,",,,,,,,,,
"5,259136,Nancy,Odle,Boise,ID,,",,,,,,,,,
10/22/2011,Cyclo-cross,Women,Cat,1,,,,,
"Place,License",,,,,,,,,
"1,150760,Jana,Repulski,Boise,ID,,",,,,,,,,,
