col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
3,Norma Fisher,William Gonzalez,"6118 Wells Ville Suite 171
Simmonsport, WA 90561",dist,9849993103,,"Unit 4943 Box 8856
DPO AA 27891","37457 Tanya Pike Apt. 348
North Ericton, RI 21519",ANDHRA PRADESH,TIRUPATHI,517501.0,,,,,normal
3,Jorge Sullivan,Nicholas Massey,"PSC 2961, Box 1133
APO AE 50939",dist,,,"98522 Mathis Viaduct Apt. 909
West Michael, LA 42837","3673 Peter Turnpike Suite 835
New Sandra, PA 76875",ANDHRA PRADESH,ANATHAPUR,515001.0,,,,,normal
3,Elizabeth Woods,Caroline Chambers,"847 Kramer Station Apt. 615
West Brenda, NE 25659",dist,8341676928,,"620 Ashley Mills Apt. 507
Julieborough, OH 56059","939 Johnson Oval Suite 830
North Dennismouth, TX 80451",ANDHRA PRADESH,KADAPA,516001.0,,,,,normal
3,Susan Wagner,Amy Lowe,"087 David Locks
Jaredton, IL 82213",dist,8639314841,,"212 Shelly Roads
Fischerview, LA 02288","645 Jennings Estates
Angelastad, NV 51726",ANDHRA PRADESH,KURNOOL,518003.0,,,,,normal
3,Peter Montgomery,Gloria King,"6582 Vanessa Oval
New Richard, NE 68819",dist,6300183987,,"8885 Lee Tunnel Suite 208
Port Donna, OK 50851","1231 Stephanie Lock Suite 835
North Richardland, MT 77240",ANDHRA PRADESH,NELLORE,524001.0,,,,,normal
3,Theodore Mcgrath,Jessica Thompson,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",dist,9866447909,,"693 Michael Estate
Lake Michael, NM 03009","302 Parker Plains Apt. 197
East Robertstad, CO 98152",ANDHRA PRADESH,ONGOLE,523002.0,,,,,normal
3,Stephanie Collins,Jason Carroll,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",dist,9866121438,,"342 Miller Mission
Lake Jennifer, NY 92905","098 Hernandez Green
New Sergiobury, MS 98277",ANDHRA PRADESH,RAJAHMUNDRY,533101.0,,,,,normal
3,Stephanie Sutton,Emily Howard,"891 Bullock Ford
Amandachester, NJ 51431",dist,9246635139,,"71664 Kim Throughway
Chelsealand, AK 65056","94102 Sims Port Suite 187
Florestown, NE 80082",ANDHRA PRADESH,AMALAPURAM,533201.0,,,,,normal
3,Brian Hamilton,Danielle Castro,"02489 Cook Park
Sherriport, MT 50853",dist,9885098083,,"66660 Gomez Port Apt. 945
South Thomashaven, AZ 11181","01630 Baker Crescent
Kellyborough, ND 71531",ANDHRA PRADESH,VIZAG,530026.0,,,,,normal
3,Susan Levy,Patrick Rogers,"23450 Timothy Divide
Wuland, UT 20341",dist,9515108050,,"0131 Williams Ville Apt. 562
Richardberg, FL 53480","70452 Forbes Courts
Mosesland, OK 14157",TELANGANA,MANCHERIALA,504208.0,,,,,normal
