col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
251,1,SRF DOK,40,0,7,246,13,0,10,http://www.facebook.com/permalink.php?story_fbid=10156872027210348&id=233410473368138,233410473368138_10156872027210348,23333,36,Als Recycling-Unternehmerin beschäftigt Karin Bertschi Flüchtlinge und schützt die Umwelt. Gleichzeitig politisiert sie im Grossen Rat des Kantons Aargau für die SVP. «Reporter» über eine Frau mit Widersprüchen.,01.04.2018 17:30:00,Video
16,2,SRF Kultur,0,0,0,5,0,2,0,http://www.facebook.com/permalink.php?story_fbid=1772300922831720&id=106604179401411,106604179401411_1772300922831720,1531,0,Vor drei Tagen ist Milos Forman gestorben. Wir zeigen ein filmisches Porträt über den tschechischen Regisseur von Weltformat – noch 20 Tage online: ,,
41,1,SRF Kultur,1,0,0,1,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1772018999526579&id=106604179401411,106604179401411_1772018999526579,1238,0,"Musikerin mélissa laveaux ist nach Haiti gereist, die Heimat ihrer Eltern. Sie fand ein Land in Aufbruchsstimmung.",16.04.2018 11:02:31,Photo
64,2,SRF Kultur,0,0,0,16,3,0,0,http://www.facebook.com/permalink.php?story_fbid=1802755759786236&id=106604179401411,106604179401411_1802755759786236,2726,8,"«Diese rechtsradikale Scheisse betrifft die ganze Welt», sagte Regisseur Spike Lee am Festival de Cannes. In seinem neuem Film BlacKkKlansman kämpft ein schwarzer Polizist gegen den Ku-Klux-Klan.",16.05.2018 16:08:43,Video
92,2,SRF Kultur,1,0,0,7,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1857912970937181&id=106604179401411,106604179401411_1857912970937181,3783,0,Verschonte Schweiz? Der Historiker André Holenstein über Schweizer Söldner im Dreissigjährigen Krieg.,30.06.2018 16:00:03,Video
401,2,SRF Kultur,0,0,0,10,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1724149747646838&id=106604179401411,106604179401411_1724149747646838,1626,0,Ein Abbild in 3D: Wie die virtuelle Version einer Holocaust-Überlebenden Geschichte näher bringt.,02.03.2018 21:00:00,Link
90,2,SRF News,0,0,0,2,0,0,0,http://www.facebook.com/permalink.php?story_fbid=1698614226920218&id=289943751120613,289943751120613_1698614226920218,4196,0,"Obacht: Wer noch ein Nati-Shirt haben will, muss sich sputen! ^ff",30.06.2018 16:49:00,Link
171,2,SRF News,44,23,8,29,4,4,2,http://www.facebook.com/permalink.php?story_fbid=1533774930070816&id=289943751120613,289943751120613_1533774930070816,17161,6,"«Wir müssen unser Atomarsenal ausbauen, auch wenn wir es hoffentlich nie brauchen werden.» Die wichtigsten Ausschnitte aus Trumps Rede zur Nation. ^lvm",31.01.2018 09:12:19,Video
172,2,SRF News,6,4,4,7,1,0,0,http://www.facebook.com/permalink.php?story_fbid=1533717903409852&id=289943751120613,289943751120613_1533717903409852,3504,1,Trump als Brückenbauer einer zerrissenen Nation: Glaubwürdig ist er für viele aber (noch) nicht. Eine Analyse. ^lvm,31.01.2018 07:26:46,Link
276,2,SRF News,5,0,0,7,2,1,1,http://www.facebook.com/permalink.php?story_fbid=1659500224164952&id=289943751120613,289943751120613_1659500224164952,6847,1,🇮🇹 Und sie tun es doch noch. ^ff,31.05.2018 19:37:36,Link
324,1,SRF News,30,111,41,248,6,69,92,http://www.facebook.com/permalink.php?story_fbid=1658966597551648&id=289943751120613,289943751120613_1658966597551648,54601,146,Der sogenannte Inländervorrang wird ab 1. Juli auch für Schauspieler gelten. ^ls,31.05.2018 07:53:47,Video
329,1,SRF News,7,1,1,7,1,0,6,http://www.facebook.com/permalink.php?story_fbid=1549011728547136&id=289943751120613,289943751120613_1549011728547136,2888,1,Schlafwandelt die Welt der Apokalypse entgegen? Der renommierte Militärhistoriker Martin von Creveld widerspricht. ^mk,15.02.2018 20:40:03,Link
412,2,SRF News,5,0,5,16,0,2,1,http://www.facebook.com/permalink.php?story_fbid=1564029000378742&id=289943751120613,289943751120613_1564029000378742,10565,5,Putzkraft gesucht? Künftig muss man sich dafür beim RAV melden. ^rs,02.03.2018 15:30:16,Video
425,1,SRF News,23,3,15,39,1,0,8,http://www.facebook.com/permalink.php?story_fbid=1563699040411738&id=289943751120613,289943751120613_1563699040411738,16785,12,"Achtung, Inländervorrang: Auch wer zu Hause eine Putzfrau oder einen Nachhilfelehrer anstellen will, muss die Stelle zuerst beim RAV melden. ^ak 🤔",02.03.2018 08:00:03,Link
451,2,SRF News,11,2,7,32,0,0,2,http://www.facebook.com/permalink.php?story_fbid=1518757048239271&id=289943751120613,289943751120613_1518757048239271,8245,5,Deutsche Sprachwissenschaftler küren seit 1991 das Unwort des Jahres. ^cs,16.01.2018 10:24:52,Photo
