col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
Control,180526C3,M,,Yearling,15.0,0.38,,C1,14.5,1.9,0.9105588459702558,,,
Control,180528C2,F,,Juv,8.0,,,C2,17.3,1.73,0.9850849099024862,,,
Control,180604C2,F,,Yearling,18.0,0.46,,C3,15.8,1.9,1.1179796310245491,,,
Control,180612C1,M,,Yearling,15.0,0.27,,C4,13.1,1.6,1.2600402707062195,,,
Control,180627C1,M,,Juv+  ,10.0,0.32,,C5,6.2,1.7,1.476052000019202,,,
Control,180604C1,M,,Juv,8.0,0.22,,C6,14.0,1.6,1.251346184124521,,,
Control,180627C2,M,,Juv+  ,10.0,0.2,,C7,8.4,1.58,1.3826183985891725,,,
Control,180602C1,F,,Adult,36.0,0.35,,C8,12.5,1.82,0.9813823374056376,,,
Control,180530C1,F,,Yearling,15.0,0.17,,C9,21.9,1.8,1.015620926850098,,,
Control,180528C1,M,,Juv,8.0,0.15,,C10,15.6,1.82,0.8829082862954047,,,
Control,180601C1,F,,Adult,36.0,0.48,,C11,6.9,1.57,1.065832866304896,,,
Control,180526C1,M,,Juv,8.0,0.27,,C12,9.8,2.1,1.0352062230439882,,,
Control,180526C2,M,,Juv,8.0,0.31,,C13,13.8,1.74,1.2703902376757934,,,
Exposed,180707O1,M,,Juv +,10.0,2.5,,E1,19.4,1.77,0.7705210130024303,,,
Exposed,180704O1,F,,Juv+,11.0,11.8,,E2,22.3,1.88,0.7845057803628904,,,
Exposed,180629N4,M,,Juv,10.0,0.97,,E3,21.9,1.9,1.0726551109085147,,,
Exposed,180618N2,F,,Juv+/Yearling,12.0,8.5,,E4,15.2,1.77,1.1625603284274015,,,
Exposed,180629N3,M,,Juv,7.0,8.5,,E5,17.7,1.7,0.9037413481754294,,,
Exposed,180704O2P1,F,,piglet,1.0,1.24,,E6,5.8,1.87,1.1003955703240356,,,
Exposed,180709N1P2,M,,Piglet,2.0,1.61,,E7,10.4,1.65,0.8363266805647616,,,
Exposed,180625N1,M,,Yearling,18.0,14.7,,E8,7.3,1.68,1.3216218430660267,,,
Exposed,180607N1,M,,Yearling,15.0,3.4,,E9,12.8,1.56,1.3157046435212856,,,
Exposed,180626N2,F,,piglet,0.75,1.24,,E10,16.3,1.71,1.0143480319836045,,,
Exposed,180614N1,M,,Yearling,18.0,1.3,,E11,18.4,1.81,1.1501343266694883,,,
Exposed,180702O2,M,,Yearling,12.0,0.65,,E12,18.3,1.72,1.3109682189719003,,,
Exposed,180704O2P2,F,,piglet,1.0,1.24,,E13,20.9,1.86,1.140626433406237,,,
Exposed,180629N2,M,,Subadult,30.0,0.19,,E14,21.0,1.76,0.8603908841417537,,,
Exposed,180703O1,M,,Yearling,1.0,2.0,,E15,18.0,1.91,1.0439759812072962,,,
Exposed,180703O2,M,,Juv,9.0,6.5,,E16,16.6,1.77,0.9270080421880568,,,
Exposed,180709N1P1,F,,Piglet,2.0,1.61,,E17,19.2,1.79,1.0225571025389029,,,
Exposed,180704O3,M,,Subadult,30.0,1.43,,E18,20.3,1.62,0.9237052246208448,,,
Exposed,180626N3,M,,,,4.24,,E19,21.2,1.74,1.2135506573457426,,,
Exposed,180618N3,M,,Juv+/Yearling,12.0,2.8,,E20,17.4,1.88,1.5509279618765153,,,
Exposed,180709O1,F,,Juv,10.0,2.1,,E21,23.5,1.79,0.7385072082715386,,,
Exposed,180626N1,M,,Yearling,18.0,0.31,,E22,20.4,1.77,0.9432625752259796,,,
Exposed,180706N1,F,,Yearling,12.0,1.99,,E23,12.6,1.75,0.7128615605030628,,,
Exposed,180704O2,F,,adult,36.0,1.24,,E24,19.0,1.76,0.8936273874596775,,,
Exposed,180704O2P4,M,,piglet,1.0,1.24,,E25,17.9,1.88,1.108598117572505,,,
Exposed,180709N1P3,M,,Piglet,2.0,1.61,,E26,23.5,1.81,1.172628960369518,,,
Exposed,180709N1,F,,Adult,48.0,1.61,,E27,19.5,1.97,1.005627385110161,,,
Exposed,180704O2P3,M,,piglet,1.0,1.24,,E28,21.3,1.94,1.382671482272877,,,
Exposed,180625N3,F,,Yearling,18.0,4.2,,E29,6.0,1.91,1.2012781077807717,,,
Exposed,180707O2,F,,Juv,6.0,2.3,,E30,19.3,1.75,1.091999782228796,,,
Exposed,180706N2,M,,Juv +,10.0,1.33,,E31,11.5,1.84,1.043307779424925,,,
Exposed,180618N1,F,,Juv+/Yearling,12.0,9.5,,E32,6.5,2.0,1.7178923879686636,,,
Exposed,180625N2,M,,Yearling,18.0,18.8,,E33,11.4,2.31,1.1308130508079168,,,
