col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
REC-690042-ORG,1994-01-03,GRACIE,TAYLOR ,Norma Fisher,GRACIE,TAYLOR ,SANTIAGO ,5117 GARDEN CITY,RICHMOND,BC,,V6X4H7,88077,
REC-690043-ORG,1997-12-23,GRAZIE,TARA ,Jorge Sullivan,GRACIE,TAYLOR ,SANTIAGO ,6203 5117 GARDEN CITY,RICHMOND,BC,,V6X4H7,82455,
REC-842804-ORG,1972-05-24,CHRISTIANE,DOLORES,Elizabeth Woods,CHRISTIANE,DOLORES, ,PO BOX 866 , ,KASLO ,BC, ,00650,20.0
REC-842805-ORG,2011-08-19,CHRISTIANN,DOLOHHTTTTT,Susan Wagner,CHRISTIANE,DOLORES, ,PO BOX 866 , ,NELSON ,BC, ,80703,25.0
REC-861628-ORG,2001-09-24,NEDRA ,KAI,Peter Montgomery,NEDRA ,KAI,SZOCINSKI,7033 WIEBE ROAD,PO BOX 1054,VANDERHOOF,BC,CANADA ,65195,30.0
REC-774127-ORG,1996-04-25,ROBERT,MOLLY,Theodore Mcgrath,ROBERT, ,DECENT ,BOX 3566 , ,SMITHERS,,CANADA ,44165,40.0
REC-520106-ORG,2001-03-24,BREE,GRACE,Stephanie Collins,BREE, ,HUGGINS,6237 ,130B STREET,SURREY,BC, ,32470,50.0
REC-948521-ORG,1973-03-15,SEAN,JACQUELINE ,Stephanie Sutton,SEAN,JACQUELINE ,COOPER ,01 TEXAS CREEK RD,PO BOX 1260,LILLOOET,BC,CANADA ,96220,60.0
REC-995139-ORG,1976-11-27,ZACHARY , ,Brian Hamilton,ZACHARY ,ADELAIDE ,RIOS ,6992 COACH LAMP DR , ,CHILLIWACK,BC, ,43126,70.0
REC-850353-ORG,2002-01-17,SPRING, ,Susan Levy,SPRING,TRINITY, ,BOX 534, ,CANOE ,BC,CANADA ,92728,90.0
REC-920041-ORG,1980-04-20,JULIE ,IDA,Sean Green,JULIE ,IDA,LOCK ,SITE 6 COMP 0,6601 TRISTON ROAD,70 MILE HOUSE ,, ,08756,92.0
REC-639913-ORG,1971-05-18,GENEVIVE, ,Kimberly Smith,GENEVIVE,JOSHUA ,DIVOKY ,703 ELM ST ,PO BOX 252 ,ASHCROFT,BC, ,25544,95.0
REC-981625-ORG,1972-03-17,AGATHA,DESTYNII ,Jennifer Summers,AGATHA,DESTYNII ,CIARCIA,170 BRIARWOOD RD , ,KELOWNA ,BC,CANADA ,74885,100.0
