col0,col1,col2,col3,col4,col5,col6,col7
164401,156,SC,01/01/2008,B,21/02/2018,,22/02/2018
236222,148977,LS,07/05/2015,B,26/09/2017,,21/02/2018
261356,172168,SM,22/02/2018,B,,,22/02/2018
272517,172188,SM,22/02/2018,B,,,22/02/2018
273914,172187,SM,22/02/2018,B,,,22/02/2018
274122,172184,SM,22/02/2018,B,,,22/02/2018
274557,172190,SM,22/02/2018,B,,,22/02/2018
282083,172185,SM,22/02/2018,B,,,22/02/2018
283372,172129,SM,22/02/2018,B,,,22/02/2018
283373,172136,SM,22/02/2018,B,,,22/02/2018
283374,172149,SM,22/02/2018,B,,,22/02/2018
283376,172139,SM,22/02/2018,B,,,22/02/2018
283377,172231,SM,22/02/2018,B,,,22/02/2018
283378,172233,SM,22/02/2018,B,,,22/02/2018
283379,172232,SM,22/02/2018,B,,,22/02/2018
283380,172230,SM,22/02/2018,B,,,22/02/2018
283933,172164,SM,22/02/2018,B,,,22/02/2018
283934,172152,SM,22/02/2018,B,,,22/02/2018
286936,172234,SM,22/02/2018,B,,,22/02/2018
289470,172220,SM,22/02/2018,B,,,22/02/2018
289490,172142,SM,22/02/2018,B,,,22/02/2018
300076,172150,SM,22/02/2018,B,,,22/02/2018
301290,172246,SM,22/02/2018,B,,,22/02/2018
302938,172214,SM,22/02/2018,B,,,22/02/2018
310574,172151,SM,22/02/2018,B,,,22/02/2018
314436,172148,SM,22/02/2018,B,,,22/02/2018
327206,172182,SM,22/02/2018,B,,,22/02/2018
328152,172224,SM,22/02/2018,B,,,22/02/2018
336303,172167,SM,22/02/2018,B,,,22/02/2018
337998,172189,SM,22/02/2018,B,,,22/02/2018
342359,172242,SM,22/02/2018,B,,,22/02/2018
342363,172243,SM,22/02/2018,B,,,22/02/2018
344830,172223,SM,22/02/2018,B,,,22/02/2018
357667,172132,SM,22/02/2018,B,,,22/02/2018
358927,172197,SM,22/02/2018,B,,,22/02/2018
361648,172261,SM,22/02/2018,B,,,22/02/2018
361649,172251,SM,22/02/2018,B,,,22/02/2018
362049,172145,SM,22/02/2018,B,,,22/02/2018
365385,172180,SM,22/02/2018,B,,,22/02/2018
366771,172269,SM,22/02/2018,B,,,22/02/2018
370245,172237,SM,22/02/2018,B,,,22/02/2018
392659,172202,SM,22/02/2018,B,,,22/02/2018
480058,172213,SM,22/02/2018,B,,,22/02/2018
756591,172141,SM,22/02/2018,B,,,22/02/2018
756596,172173,SM,22/02/2018,B,,,22/02/2018
1068624,172165,SM,22/02/2018,B,,,22/02/2018
1068627,172166,SM,22/02/2018,B,,,22/02/2018
3834014,172140,SM,22/02/2018,B,,,22/02/2018
3834212,172131,SM,22/02/2018,B,,,22/02/2018
3834213,172260,SM,22/02/2018,B,,,22/02/2018
4389018,172130,SM,22/02/2018,B,,,22/02/2018
9568296,172268,SM,22/02/2018,B,,,22/02/2018
9581856,172208,SM,22/02/2018,B,,,22/02/2018
9581857,172235,SM,22/02/2018,B,,,22/02/2018
9581858,172217,SM,22/02/2018,B,,,22/02/2018
9641786,172177,SM,22/02/2018,B,,,22/02/2018
10083554,172219,SM,22/02/2018,B,,,22/02/2018
10083574,172181,SM,22/02/2018,B,,,22/02/2018
10083575,172218,SM,22/02/2018,B,,,22/02/2018
10083576,172146,SM,22/02/2018,B,,,22/02/2018
10083577,172209,SM,22/02/2018,B,,,22/02/2018
10620491,172138,SM,22/02/2018,B,,,22/02/2018
10620878,172262,SM,22/02/2018,B,,,22/02/2018
10620879,172153,SM,22/02/2018,B,,,22/02/2018
10625962,172267,SM,22/02/2018,B,,,22/02/2018
11004518,172241,SM,22/02/2018,B,,,22/02/2018
11028818,172186,SM,22/02/2018,B,,,22/02/2018
11028819,172191,SM,22/02/2018,B,,,22/02/2018
11914416,172253,SM,22/02/2018,B,,,22/02/2018
11914436,172143,SM,22/02/2018,B,,,22/02/2018
11914509,172170,SM,22/02/2018,B,,,22/02/2018
12236476,172195,SM,22/02/2018,B,,,22/02/2018
12236481,172193,SM,22/02/2018,B,,,22/02/2018
12236558,172194,SM,22/02/2018,B,,,22/02/2018
12242440,172133,SM,22/02/2018,B,,,22/02/2018
12313350,172252,SM,22/02/2018,B,,,22/02/2018
12343460,172244,SM,22/02/2018,B,,,22/02/2018
12472621,172247,SM,22/02/2018,B,,,22/02/2018
12472959,172207,SM,22/02/2018,B,,,22/02/2018
12568482,172174,SM,22/02/2018,B,,,22/02/2018
