col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,1,'sky','tat',1,'Luke Skywalker',1,'Tatooine',2,'The Empire Strikes Back'
2,1,'sky','tat',1,'Luke Skywalker',1,'Tatooine',6,'Revenge of the Sith'
3,1,'sky','tat',1,'Luke Skywalker',1,'Tatooine',3,'Return of the Jedi'
4,1,'sky','tat',1,'Luke Skywalker',1,'Tatooine',1,'A New Hope'
5,1,'sky','tat',1,'Luke Skywalker',1,'Tatooine',7,'The Force Awakens'
6,1,'sky','tat',11,'Anakin Skywalker',1,'Tatooine',6,'Revenge of the Sith'
7,1,'sky','tat',11,'Anakin Skywalker',1,'Tatooine',4,'The Phantom Menace'
8,2,'3po','tat',2,'C-3PO',1,'Tatooine',2,'The Empire Strikes Back'
9,3,'r2','boo',3,'R2-D2',8,'Naboo',3,'Return of the Jedi'
10,4,'dart','tat',4,'Darth Vader',6,'Tatooine',2,'Revenge of the Sith'
11,5,'leia','raan',5,'Leia Organa',2,'Alderaan',7,'The Force Awakens'
