col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
Customers,usr,Users,users,UserID,User Id,INT,Y,Y,121,99900,Y,N,,
Customers,usr,Users,users,FirstName,First Name,VARCHAR(50),Y,N,Abel,Zana,N,N,,
Customers,usr,Users,users,LastName,Last Name,VARCHAR(50),Y,N,Agudelo,Wire,N,N,,
Customers,usr,Users,users,Email,Email,VARCHAR(50),Y,N,abel.kolstad@fakeemail.com,zana.leyh@xfinity.com,N,N,,
Customers,usr,Users,users,Address,Address,VARCHAR(50),Y,N,0 Avon PIace,9988 Haddow Grove,N,N,,
Customers,usr,Users,users,ZipCode,Zip Code,VARCHAR(10),Y,N,01013,98814,N,N,,
Customers,usr,Creditcards,creditcards,CreditCardID,Credit Card Id,INT,Y,Y,404,99838,Y,N,,
Customers,usr,Creditcards,creditcards,CreditCardNumber,Credit Card Number,VARCHAR(50),Y,N,0012287871028610,99658816711200,N,N,,
Customers,usr,Creditcards,creditcards,CreditCardExpirationDate,Credit Card Expiration Date,DATE,Y,N,2022-01-02,2025-12-26,N,N,,
Customers,usr,Creditcards,creditcards,UserID,User Id,INT,Y,N,160,99900,N,Y,users,UserID
Orders,op,Orders,Orders,OrderID,Order Id,INT,Y,Y,92,31787,Y,N,,
Orders,op,Orders,Orders,BuyerID,Buyer Id,INT,Y,N,160,99900,N,Y,users,UserID
Orders,op,Orders,Orders,CreditCardID,Credit Card Id,INT,Y,N,1499,97365,N,Y,creditcards,CreditCardID
Orders,op,Orders,Orders,ShippingCost,Shipping Cost,DECIMAL(52),Y,N,1.17,19.84,N,N,,
Orders,op,Orders,Orders,TaxRatePercent,Tax Rate Percent,SMALLINT,Y,N,5,9,N,N,,
Orders,op,Orders,Orders,TotalAmount,Total Amount,DECIMAL(82),Y,N,0.0,237.68,N,N,,
Orders,op,Orders,Orders,ShippingAddress,Shipping Address,VARCHAR(100),N,N,0 Courage Drive,9988 Haddow Grove,N,N,,
Orders,op,Orders,Orders,ShippingZipCode,Shipping Zip Code,VARCHAR(10),Y,N,02881,98814,N,N,,
Orders,op,Orders,Orders,OrderDate,Order Date,TIMESTAMP,Y,N,2020-11-01T18:18:12.000000000,2020-12-31T01:41:01.000000000,N,N,,
Orders,op,Orders,Orders,Status,Status,VARCHAR(50),N,N,Paid,Shipped,N,N,,
Orders,op,Order Shipments,OrderShipments,ShipmentID,Shipment Id,INT,Y,Y,50249,940280,Y,N,,
Orders,op,Order Shipments,OrderShipments,OrderID,Order Id,INT,Y,N,427,29692,N,Y,Orders,OrderID
Orders,op,Order Shipments,OrderShipments,Carrier,Carrier,VARCHAR(50),Y,N,DHL,USPS,N,N,,
Orders,op,Order Shipments,OrderShipments,TrackingNumber,Tracking Number,VARCHAR(30),N,N,43B4D7B415L3M2MI,ZP0L3WZB2DA6M66X,N,N,,
Orders,op,Order Shipments,OrderShipments,OrderShipDate,Order Ship Date,DATE,Y,N,2020-11-05,2020-12-21,N,N,,
Inventory,im,Items,Items,ItemID,Item Id,INT,Y,Y,509,99996,Y,N,,
Inventory,im,Items,Items,ItemName,Item Name,VARCHAR(100),Y,N,Alethea,Ulysses,N,N,,
Inventory,im,Items,Items,SellerID,Seller Id,INT,Y,N,121,99900,N,N,,
Inventory,im,Items,Items,Type,Type,VARCHAR(50),Y,N,Boots,Sneakers,N,N,,
Inventory,im,Items,Items,BrandName,Brand Name,VARCHAR(100),Y,N,ASICS,Vans,N,N,,
Inventory,im,Items,Items,Color,Color,VARCHAR(15),Y,N,black,yellow,N,N,,
Inventory,im,Items,Items,Size,Size,VARCHAR(4),Y,N,0,9,N,N,,
Inventory,im,Items,Items,Sex,Sex,VARCHAR(10),Y,N,Female,Male,N,N,,
Inventory,im,Items,Items,Condition,Condition,VARCHAR(50),Y,N,like new,used,N,N,,
Inventory,im,Items,Items,ItemStatus,Item Status,VARCHAR(50),N,N,approved,sold,N,N,,
Inventory,im,Items,Items,ArrivalDate,Arrival Date,DATE,N,N,2020-09-25,2020-10-31,N,N,,
Listings,li,Listings,listings,ListingID,Listing Id,INT,Y,Y,318,999811,Y,N,,
Listings,li,Listings,listings,SellerID,Seller Id,INT,Y,N,121,99900,N,Y,users,UserID
Listings,li,Listings,listings,ProductID,Product Id,INT,Y,N,509,99838,N,Y,Items,ItemID
Listings,li,Listings,listings,ShoeType,Shoe Type,VARCHAR(50),N,N,Boots,Sneakers,N,N,,
Listings,li,Listings,listings,Brand,Brand,VARCHAR(50),N,N,ASICS,vans,N,N,,
Listings,li,Listings,listings,Color,Color,VARCHAR(15),N,N,black,yellow,N,N,,
Listings,li,Listings,listings,Gender,Gender,CHAR(1),N,N,F,M,N,N,,
Listings,li,Listings,listings,Size,Size,VARCHAR(4),N,N,0,9,N,N,,
Listings,li,Listings,listings,Condition,Condition,VARCHAR(50),Y,N,New,Used,N,N,,
Listings,li,Listings,listings,ListingPrice,Listing Price,DECIMAL(82),Y,N,10.0,99.0,N,N,,
Listings,li,Listings,listings,ListingType,Listing Type,VARCHAR(20),Y,N,Auction,Fixed,N,N,,
Listings,li,Listings,listings,ListingCreateDate,Listing Create Date,DATE,Y,N,2020-10-01,2020-11-01,N,N,,
Listings,li,Listings,listings,ListingEndDate,Listing End Date,DATE,N,N,2020-11-01,2020-12-31,N,N,,
Orders,op,Order Items,OrderItems,OrderID,Order Id,INT,Y,Y,92,31787,Y,N,,
Orders,op,Order Items,OrderItems,ListingID,Listing Id,INT,Y,Y,6360,998839,Y,Y,listings,ListingID
Orders,op,Order Items,OrderItems,ListingSoldPrice,Listing Sold Price,DECIMAL(82),N,N,10.0,125.47,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,ID,Id,INT,Y,Y,151557,965323,Y,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,UserID,User Id,INT,Y,N,1686,99173,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,FirstName,First Name,VARCHAR(50),Y,N,Bobby,Van,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,LastName,Last Name,VARCHAR(50),Y,N,Bahe,Vamderheydem,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,ContactReason,Contact Reason,VARCHAR(50),Y,N,Mischarge,Technical Support,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,Email,Email,VARCHAR(50),N,N,bobby.vanderheyden@fakeemail.com,van.bahe@aol.com,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,Phone,Phone,VARCHAR(50),N,N,(237) 593-8419,(983) 412-7281,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,OrderID,Order Id,INT,N,N,914,31024,N,N,,
Customers,cs,Customer Service Requests,CustomerServiceRequests,Resolution,Resolution,VARCHAR(50),Y,N,Created Return,Provided Information,N,N,,
