col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30
246,03-300yf,1,314,2016-12-21 16:49:12.283346,2017-04-12 08:16:25.825187,80,2016-12-21 16:49:20.88895+00,7,f,f,,,0,0,0,1,,0,1,f,,,,,0,,t,,t,
112,Course Dos,1,314,2016-05-18 07:22:23.808788,2017-01-03 17:47:17.104529,80,2016-07-14 17:34:52.616637+00,7,f,f,,,0,0,0,1,2016-11-22 04:27:12.069058,0,1,,,,,,0,,f,,t,
164,BCFS Transcript test,6,314,2016-11-09 18:39:17.29276,2017-01-03 17:47:16.272674,80,2016-11-09 18:45:28.084551+00,7,f,t,,,0,0,0,1,2016-11-22 04:25:49.470018,0,1,f,,,,,0,,f,,t,
64,Infection Prevention and Control (IPC) Face to Face,0,314,2016-03-03 19:15:49.276402,2017-01-03 17:47:17.914009,80,2016-03-03 19:15:49.621649+00,7,f,f,,,0,0,0,1,2016-11-22 04:27:37.130034,0,1,,,,,,0,,f,,t,
77,Food Safety,0,314,2016-03-04 21:35:22.918532,2017-01-03 17:47:17.669252,80,2016-03-04 21:35:23.27276+00,7,f,f,,,0,0,0,1,2016-11-22 04:27:36.193038,0,1,,,,,,0,,f,,t,
78,Infection Prevention and Control Online,0,314,2016-03-04 21:54:03.575585,2017-01-03 17:47:17.646154,80,2016-03-04 21:54:03.921212+00,7,f,f,,,0,0,0,1,2016-11-22 04:27:36.383338,0,1,,,,,,0,,f,,t,
104,All the things34,2,314,2016-03-08 17:34:06.981334,2017-01-03 17:47:17.21805,80,2016-09-01 18:39:42.513597+00,7,f,f,,,0,0,0,1,2016-11-22 04:27:07.853826,0,1,,,,,,0,,f,,t,
81,Medication Administration Shadowing,0,314,2016-03-04 21:54:13.561872,2017-01-03 17:47:17.599361,80,2016-03-04 21:54:13.908061+00,7,f,f,,,0,0,0,1,2016-03-07 17:32:27.941505,0,1,,,,,,0,,f,,t,
1,All the things,0,314,2016-03-08 15:29:45.296054,2017-01-03 17:47:17.324643,80,2016-03-08 15:29:45.642855+00,7,f,f,,,0,0,0,1,2016-11-22 04:27:33.748321,0,1,,,,,,0,,f,,t,
2,Medication Administration Shadowing,0,314,2016-03-08 17:10:33.337427,2017-01-03 17:47:17.297488,80,2016-03-08 17:10:33.680255+00,7,f,f,,,0,0,0,1,2016-03-08 17:22:42.246113,0,1,,,,,,0,,f,,t,
