col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
"71427 Odonnell Rapids
North Troyport, NH 07035",2,Norma Fisher,Model number,R,116,,,,,
"81206 Stewart Forest Apt. 089
East Davidborough, ME 37198",1,Jorge Sullivan,Information on the version of firmware,R,,,,,,
"76104 Marsh Crescent
Dennishaven, SD 85034",1,Elizabeth Woods,ID of Dynamixel,RW,1,1.0,252.0,,,
"0003 Grant Lakes
Port Karafort, SD 60619",1,Susan Wagner,Baud Rate of Dynamixel,RW,34,1.0,254.0,,,
"236 Smith Drive Suite 555
West Kimberlyton, KY 21978",1,Peter Montgomery,Return Delay Time,RW,250,0.0,254.0,0.2,,
"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742",2,Theodore Mcgrath,Lowest byte of clockwise Angle Limit,RW,0,0.0,4095.0,,,
"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894",2,Stephanie Collins,Lowest byte of counterclockwise Angle Limit,RW,4095,0.0,4095.0,,,
"30601 Hawkins Highway
Morashire, TX 28976",1,Stephanie Sutton,Dual Mode Setting,RW,0,0.0,1.0,,,
"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798",1,Brian Hamilton,Internal Limit Temperature,RW,80,1.0,254.0,,,
"76582 Vanessa Oval
New Richard, NE 68819",1,Susan Levy,Lowest Limit Voltage,RW,60,50.0,160.0,0.1,,
"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",1,Sean Green,Highest Limit Voltage,RW,160,50.0,160.0,0.1,,
"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",2,Kimberly Smith,Lowest byte of Max. Torque,RW,1023,0.0,1023.0,,,
"891 Bullock Ford
Amandachester, NJ 51431",1,Jennifer Summers,Status Return Level,RW,2,0.0,2.0,,,
"02489 Cook Park
Sherriport, MT 50853",1,April Snyder,LED for Alarm,RW,36,0.0,254.0,,,
"23450 Timothy Divide
Wuland, UT 20341",1,Dana Nguyen,Shutdown for Alarm,RW,36,0.0,254.0,,,
"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",1,Cheryl Bradley,Torque On/Off,RW,0,0.0,1.0,,0.0,0.0
"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",1,Walter Pratt,LED On/Off,RW,0,0.0,1.0,,1.0,1.0
"5100 Scott Burg
East Clayton, SC 66353",1,Bobby Flores,CW Compliance Margin,RW,1,0.0,254.0,,,
"412 Snow Manors Apt. 161
South Kimtown, NV 57004",1,Tasha Rodriguez,CCW Compliance Margin,RW,1,0.0,254.0,,,
"5415 David Square
West Michaeltown, IN 48447",1,Michelle Kelley,CW Compliance Slope,RW,32,0.0,128.0,,,
"03104 Norris Rapids
Port Donald, DE 62982",1,Kimberly Maynard,CCW Compliance Slope,RW,32,0.0,128.0,,,
"03557 Phillips Wells Suite 291
New Beverlyburgh, FL 16915",2,Laurie Wallace,Lowest byte of Goal Position,RW,,0.0,4095.0,0.29,5.0,5.0
"332 Watson Shore Apt. 290
Millerland, MT 39742",2,Janice Johnston,Lowest byte of Moving Speed (Moving Velocity),RW,,0.0,2047.0,,6.0,6.0
"645 John Roads
Danahaven, MS 54060",2,Collin Lopez,Lowest byte of Torque Limit (Goal Torque),RW,ADD14,0.0,1023.0,,7.0,7.0
"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774",2,Mary Alvarez,Lowest byte of Current Position (Present Velocity),R,,0.0,4095.0,0.29,,8.0
"5825 Welch Corners
Fischerport, UT 59363",2,Peter Mcdowell,Lowest byte of Current Speed,R,,0.0,2047.0,,,9.0
"41489 Roger Terrace
Davisfort, IN 71770",2,Sarah Villanueva,Lowest byte of Current Load,R,,0.0,2047.0,,,10.0
"014 Aaron Locks Suite 714
Justinborough, CO 05147",1,Kimberly Myers,Current Voltage,R,,0.0,254.0,0.1,,11.0
"8518 Pamela Track Apt. 164
Aprilshire, SC 28062",1,Desiree Cain,Current Temperature,R,,0.0,254.0,,,12.0
"864 Ramos Port Apt. 211
Moralesmouth, OH 88090",1,Stephanie Lawrence,Means if Instruction is registered,R,0,0.0,1.0,,,
"637 Neal Island Suite 074
Lake Tyler, RI 28775",1,Lauren Hayes,Means if there is any movement,R,0,0.0,1.0,,,
"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585",1,Whitney Stark,Locking EEPROM,RW,0,0.0,1.0,,,
"7562 Fisher Spur
Hernandezberg, MD 17438",2,Angela Salazar,Lowest byte of Punch,RW,32,32.0,1023.0,,,
