col0,col1,col2,col3,col4,col5,col6,col7,col8
07/01/2017,Criterium,Men,Pro/Cat,1/2,Pro1/2/,,,
"Place,License",,,,,,,,
"1,488272,Allan,Schroeder,Boise,ID,,Team",UpCycle,,,,,,,
"2,277380,Jeremy,Ward,Boise,ID,,Boise",Cycling,Club,,,,,,
"3,349884,Paul,Warner,Boise,ID,,",,,,,,,,
"4,239048,Robert,Scheffler,Boise,ID,,Boise",Cycling,Club,,,,,,
"5,4702,Joel,Brazil,Ketchum,ID,,Sturtevants",-,Limelight,Hotel,,,,,
"6,411647,Kelsey,Backen,Eagle,ID,,Bobs",Bicycles,Cycling,Club,,,,,
"7,401730,Jason,Elder,Garden","City,ID,,",,,,,,,
"8,374325,Jackson,Swanson,Garden","City,ID,,Team",UpCycle,,,,,,
"9,481295,Heriberto",,"(eddy),Frutos,Jerome,ID,,CT",Velo,,,,,
"10,293891,Gabriel,Moss,Ketchum,ID,,Ohio",State,University,,,,,,
"11,163558,Christopher,Stuart,Park","City,UT,,",,,,,,,
"12,425428,Zachary,Schoenfelder,Boise,ID,,Bobs",Bicycles,Cycling,Club,,,,,
"13,30214,Scott,Robinson,Ketchum,ID,,",,,,,,,,
"14,243374,Kai,Applequist,Boise,ID,,Boise",Cycling,Club,,,,,,
"15,51036,Bill,Gros,Salt",Lake,"City,UT,,PTS",Racing,,,,,
"16,48499,Robert,Van","Kirk,Ashton,ID,,CT",Velo,,,,,,
"17,91576,Andre,Gonzalez,Lehi,UT,,Ski",City,Cycling,,,,,,
"18,181890,Gabriel,Keck,Boise,ID,,Boise",Cycling,Club,,,,,,
"19,235955,Brandon,Lynch,Hailey,ID,,Boise",Cycling,Club,,,,,,
07/01/2017,Criterium,Men,Cat,4/5,Cat,4/5,,
"Place,License",,,,,,,,
"1,523332,Craig,Patrick,Eagle,ID,,Bobs",Bicycles,Cycling,Club,,,,,
"2,486765,Alex,Hecht,Boise,ID,,Tenspeed",Hero,,,,,,,
"3,493950,Daniel,Edgar,Nampa,ID,,Team",UpCycle,,,,,,,
"4,532405,Robert,Thompson,Shelley,ID,,",,,,,,,,
"5,534218,Tucker,Elsner,Reno,NV,,",,,,,,,,
"6,383775,Nick,Cali,Santa","Rosa,CA,,",,,,,,,
"7,440121,Micah,Durham,Boise,ID,,Bobs",Bicycles,Cycling,Club,,,,,
