col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
05/10/2014,Criterium,Men,Cat4/5,,,,,,
"Place,License",,,,,,,,,
"1,396987,Brandon,ANDERSON,Salt",Lake,"City,UT,00:00.0,Ski",Utah|Plan,7,,,,,
"2,377762,Michael,HAWLEY,Roosevelt,UT,30:54.5,Live",Well,p/b,Bountiful,Bicycl,,,,,
"3,152635,S.todd,WAHL,Salt",Lake,"City,UT,30:55.1,Cicada",Racing,Inc.,,,,,
"4,322076,Steve,LAWRENCE,Salt",Lake,"City,UT,30:55.2,Roosters",Bikers,Edge,,,,,
"5,295057,Dustin,NIELSEN,Ogden,UT,30:55.8,LiVe",Well,p/b,Bountiful,Bicycl,,,,,
"6,401087,Joe,LUNA,Harrisville,UT,30:56.4,roosters",bike,club,,,,,,,
"7,404706,Dustin,LAYTON,Magna,UT,30:56.5,SaltCycle-Intelitechs",,,,,,,,,
"8,366305,Jon,LARSEN,Riverton,UT,30:56.7,Millcreek",Bicycles,,,,,,,,
"9,193791,Stephen,HESTER,Salt",Lake,"City,UT,30:56.7,MiDuole",,,,,,,
"10,350366,Isaac,KUNZ,Holladay,UT,30:56.8,Ski",Utah,|,PLAN7,,,,,,
"11,361193,Grayson,GEARIN,Las","Vegas,NV,30:57.2,Carefast",P/B,Les,Rois,,,,,
"12,380238,Chris,EPPLEY,Spanish","Fork,UT,30:57.2,FFKR-",Contender,Racing,,,,,,
"13,224051,Patrick,MORTON,Park","City,UT,30:58.5,AtTask",Canyon,Bicycles,,,,,,
"14,395765,Nathan,HANSEN,Saratoga","Springs,UT,30:59.0,SBR",Cycles,,,,,,,
"15,0,Tom,VAUGHN,,,31:00.3,",,,,,,,,,
"16,0,Scott,SMITH,,,31:00.9,Team",Red,Rock,,,,,,,
"17,431013,Tim,MASSUCCO,Stratton","Mountain,VT,31:02.9,Ski",Utah,|,PLAN,7,,,,
"DNS,367100,James,ALLEN,Davis,CA,00:00.0,SaltCycle-Intelitechs",,,,,,,,,
"DNS,365998,Kyle,ANDERSON,Sandy,UT,00:00.0,Ski",Utah,|,PLAN,7,,,,,
"DNS,388567,Daniel,BILONIC,Salt",Lake,"City,UT,00:00.0,roadbikerepair",,,,,,,
"DNS,0,Ben,BUTTERFIELD,,,00:00.0,",,,,,,,,,
"DNS,415491,Jeff,HOGG,Clinton,UT,00:00.0,Team",Endurance360,,,,,,,,
"DNS,307324,Dylan,TODD,Las",Vegas,",NV,00:00.0,Velo",Vegas,p/b,Every,Kid,a,Bik,
"DNS,267584,John,WARD,Sparks,NV,00:00.0,LiVe",Well,p/b,Bountiful,Bicycl,,,,,
"DNS,324700,Noble,WILLIAMSON,Salt",Lake,"City,UT,00:00.0,SaltCycle-Intelitechs",,,,,,,
"DNS,308066,Ronnie,BOUTTE,Layton,UT,00:00.0,Velosport",Racing,,,,,,,,
"DNS,379371,Bubba,GLEASON,Kaysville,UT,00:00.0,12/31/2014",,,,,,,,,
"DNP,375326,Kelly,PERKINS,Park","City,UT,00:00.0,Velosport",Racing,,,,,,,
05/10/2014,Criterium,Men,Cat1/2/3/4/5,Master,40-99,,,,
"Place,License",,,,,,,,,
"1,67640,Christopher,HULL,Salt",Lake,"City,UT,43:49.3,The",Contender,Club,,,,,
"2,23665,John,MCKONE,Park","City,UT,44:03.7,12/31/2014",,,,,,,,
"3,4702,Joel,BRAZIL,Ketchum,ID,44:07.3,Audi/Kryki",,,,,,,,,
"4,56255,Andrew,LOVE,Salt",Lake,"City,UT,44:08.2,Millcreek",,,,,,,
"5,119450,Kyle,BROWN,Farmington,UT,44:07.4,Ski",Utah|Plan,7,,,,,,,
"6,55606,Tyler,HIGLEY,Kaysville,UT,44:07.5,BOUNTIFUL",MAZDA,CYCLING,TEAM,,,,,,
"7,53550,Ernie,SANCHEZ,Vacaville,CA,44:07.8,S2C/Primal",,,,,,,,,
"8,260377,Norman,FRYE,Salt",Lake,"City,UT,44:08.1,Ski",Utah/Plan,7,,,,,
"9,0,Stevenp,LEWIS,,,00:00.0,Millcreek",Bicycles,-,SLCC,,,,,,
"10,156578,Jason,DUNLAP,Park","City,UT,44:08.8,Ski",Utah/Plan7,,,,,,,
"11,91576,Andre,GONZALEZ,Lehi,UT,44:08.9,FFKR-Contender",Racing,,,,,,,,
"12,8770,Darrell,DAVIS,Salt",Lake,"Cty,UT,00:00.0,FFKR",-,Contender,Racing,,,,
"13,146521,Michael,MACDONALD,Salt",Lake,"City,UT,44:10.7,Bountiful",Mazda,,,,,,
"14,247526,Alison,FRYE,Salt",Lake,"City,UT,44:11.2,Ski",Utah|Plan,7,,,,,
"15,214725,Trey,O'NEAL,Salt",Lake,"City,UT,44:13.6,FFKR",-,Contender,Bicycles,,,,
"16,51897,Guy,ROUNDY,West","Jordan,UT,44:14.1,S2C/Primal",,,,,,,,
"17,30214,Scott,ROBINSON,Ketchum,ID,44:16.0,Kryki",Sports,,,,,,,,
"DNS,179491,Ken,LOUDER,Salt",Lake,"City,UT,00:00.0,FFKR-Contender",Racing,,,,,,
"DNS,345064,Richard,MENDEZ,Temecula,CA,00:00.0,S2C/Primal",,,,,,,,,
"DNS,303618,Joseph,BRUBAKER,Salt",Lake,"City,UT,00:00.0,Ski",Utah|Plan,7,,,,,
"DNS,322070,Eric,THOMPSON,Midvale,UT,00:00.0,Velosport",Racing,,,,,,,,
05/10/2014,Criterium,Men,Cat1/2,,,,,,
"Place,License",,,,,,,,,
"1,279040,Steve,ALBRECHT,Lehi,UT,46:34.1,Ski",Utah,|,PLAN7,,,,,,
"2,78544,Michael,WILCOX,Salt",Lake,"City,UT,46:34.2,Canyon",Bicycles-,Shimano,,,,,
"3,57141,Cameron,HOFFMAN,Clearfield,UT,46:34.6,Team",Endurance,360,,,,,,,
"4,301825,Darren,GOFF,South","Weber,UT,46:34.8,LiVe",Well,p/b,Bountiful,Bicycl,,,,
"5,282287,Mark,FLIS,Park","City,UT,46:35.0,FFKR",-,CONTENDER,RACING,,,,,
"6,353576,Brandon,BLACKWELL,Centerville,UT,46:35.1,Ski",Utah,|,PLAN7,,,,,,
"7,267821,Joe,WATERS,Ogden,UT,46:35.2,Canyon",Bicycles-,Shimano,,,,,,,
"8,195297,Matt,ROSSMAN,Salt",Lake,"City,UT,46:35.4,Ski",Utah|Plan,7,,,,,
"9,208936,Erik,SLACK,Meridian,ID,46:41.1,Canyon",Bicycles-,Shimano,,,,,,,
"10,222652,Jake,STOCKING,Salt",Lake,"City,UT,46:36.3,Ski",Utah,|,PLAN7,,,,
"11,318710,Ira,SORENSEN,Herriman,UT,46:36.6,Millcreek",,,,,,,,,
"12,277951,Cody,ROHOVIT,Slc,UT,46:36.6,FFKR",-,CONTENDER,RACING,,,,,,
"13,361433,Ben,SCHMALZ,Saratoga","Springs,UT,46:36.6,Cicada",Racing,Inc.,p/b,Mark,Mi,,,
"14,290106,Austin,TURNER,Ogden,UT,46:36.9,1990",,,,,,,,,
"15,365566,Bryce,OLSEN,Ogden,UT,46:37.5,LiVe",Well,p/b,Bountiful,Bicycl,,,,,
"16,370140,Jared,BREWER,Taylorsville,UT,46:37.6,FFKR",-,CONTENDER,RACING,,,,,,
"17,68005,Tyler,SERVOSS,Farmington,UT,46:38.0,LiVe",Well,p/b,Bountiful,Bicycl,,,,,
"18,230640,Cody,HAROLDSEN,Salt",Lake,"City,UT,46:38.1,Ski",Utah,|,PLAN7,,,,
"19,254614,Michael,FERRELL,Provo,UT,46:38.5,SBR",CYCLES/LARRY,H,MILLER,,,,,,
