col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
PSE,Puget Sound Energy,http://pse.com/," 22,375 ",29.76,42.16,15.55,1.28,8.36,97.11,1.0
Avista,Avista Corp,http://www.avistautilities.com/," 6,001 ",19.09,47.39,26.03,0.24,0.65,93.4,0.83
PacifiCorp,Pacific Power and Light,https://www.pacificpower.net/," 4,491 ",35.62,47.48,12.4,2.61,0.0,98.11,1.13
SCL,Seattle City Light,http://www.seattle.gov/light/electricservice/," 10,051 ",0.76,89.84,0.3,4.39,3.86,99.15,0.02
Sno,PUD No 1 of Snohomish County,http://www.snopud.com/," 6,794 ",2.56,85.8,0.96,8.33,1.95,99.6,0.08
Cowlitz,PUD No 1 of Cowlitz County,http://www.cowlitzpud.org/," 5,204 ",2.18,84.95,0.84,9.05,2.78,99.8,0.07
Tacoma,Tacoma Power,https://www.mytpu.org/tacomapower/," 4,995 ",2.36,89.92,0.88,6.67,0.0,99.83,0.07
Clark,PUD No 1 of Clark County,http://www.clarkpublicutilities.com/," 4,568 ",1.17,76.44,15.27,7.01,0.0,99.89,0.21
Grant,PUD No 2 of Grant County,http://grantpud.org/," 4,038 ",11.82,82.47,4.11,0.98,0.0,99.38,0.37
Benton,PUD No 1 of Benton County,http://www.bentonpud.org/," 1,700 ",4.72,79.91,3.87,8.34,2.85,99.69,0.17
Chelan,PUD No 1 of Chelan County,http://www.chelanpud.org/," 1,547 ",5.74,91.53,2.0,0.42,0.0,99.69,0.18
Grays,PUD No 1 of Grays Harbor County,https://www.ghpud.org/," 1,026 ",1.6,88.03,0.64,9.57,0.0,99.84,0.05
Franklin,PUD No 1 of Franklin County,http://www.franklinpud.com/," 1,025 ",4.13,82.74,2.6,8.67,1.58,99.72,0.14
PendO,PUD No 1 of Pend Oreille County,http://popud.org/," 1,016 ",0.3,97.79,0.12,1.76,0.0,99.97,0.01
Lewis,PUD No 1 of Lewis County,http://www.lcpud.org/, 954 ,3.11,85.74,1.16,9.11,0.64,99.76,0.1
