col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
1,402541,3,D4097EB5F2832D29E043C616A9C3DAC9,2013-01-24 14:06:47,,,85441,SAS,502,ParsetFile
2,402545,3,D45BB75F78131FEAE043C616A9C3F4E9,2013-01-28 16:11:37,,,85562,SAS,2274,ParsetFile
3,402545,3,D45BB75F78141FEAE043C616A9C3F4E9,2013-01-28 16:11:37,,,85561,SAS,1238,ParsetFile
4,402545,3,D42E9F544430740CE043C616A9C36375,2013-01-26 10:24:34,,,85662,SAS,442,ParsetFile
5,402545,3,D456420D0EE36678E043C616A9C3C0A2,2013-01-28 09:41:37,,,85686,SAS,442,ParsetFile
6,402583,3,D4A749EB035857A8E043C616A9C32829,2013-02-01 10:22:05,,,86095,SAS,440,ParsetFile
7,402581,3,D4A91B41B91A741BE043C616A9C3CD16,2013-02-01 12:32:14,,,86280,SAS,440,ParsetFile
8,402545,3,D41D55A724524E94E043C616A9C38ED6,2013-01-25 13:46:56,,,85569,SAS,442,ParsetFile
9,402545,3,D45FA08B859313F3E043C616A9C39699,2013-01-28 20:51:43,,,85664,SAS,2274,ParsetFile
10,402545,3,D45FA08B859413F3E043C616A9C39699,2013-01-28 20:51:43,,,85663,SAS,1238,ParsetFile
11,402545,3,D46A9B52C2840CC0E043C616A9C34F4D,2013-01-29 09:58:23,,,85685,SAS,442,ParsetFile
12,402630,3,D53341653DA46F70E043C616A9C3D457,2013-02-08 09:19:05,,,86675,SAS,5054,ParsetFile
13,402630,3,D53341653DB76F70E043C616A9C3D457,2013-02-08 09:19:06,,,86674,SAS,2182,ParsetFile
14,402583,3,D54ACF5B5F3540C4E043C616A9C394E2,2013-02-09 13:27:20,,,86348,SAS,478,ParsetFile
15,402630,3,D54FCEE28B504C01E043C616A9C34DAF,2013-02-09 19:25:07,,,86591,SAS,478,ParsetFile
16,402583,3,D55200E7959C11E2E043C616A9C3C200,2013-02-09 22:02:16,,,86339,SAS,478,ParsetFile
17,402630,3,D55CB79266A77E23E043C616A9C317E4,2013-02-10 10:46:53,,,86683,SAS,5054,ParsetFile
18,402630,3,D55CB79266BB7E23E043C616A9C317E4,2013-02-10 10:46:53,,,86682,SAS,2182,ParsetFile
19,402545,3,D4F2AF463A3C0AFFE043C616A9C36B1E,2013-02-05 04:18:22,,,85691,SAS,2274,ParsetFile
20,402545,3,D4F2AF463A540AFFE043C616A9C36B1E,2013-02-05 04:18:22,,,85690,SAS,1238,ParsetFile
21,402583,3,D54D27D2F5620C6EE043C616A9C36F4C,2013-02-09 16:15:15,,,86343,SAS,478,ParsetFile
22,402545,3,D58582715F466886E043C616A9C3998C,2013-02-12 11:28:19,,,85651,SAS,1236,ParsetFile
23,402545,3,D585A33EE0566A9FE043C616A9C3F043,2013-02-12 11:37:28,,,85689,SAS,1236,ParsetFile
24,402630,3,D56443A9C6BB0C52E043C616A9C32DE1,2013-02-10 19:46:49,,,86687,SAS,5054,ParsetFile
25,402630,3,D56443A9C6CC0C52E043C616A9C32DE1,2013-02-10 19:46:49,,,86686,SAS,2182,ParsetFile
