col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
36036102,1159914,2,0,1,2,,,,,,,,,,,,,,
48951863,10467747,2,0,1,2,,,,,,,,,,,,,,
44572924,22877676,3,0,1,3,,,,,,,,,,,,,,
30175638,36728572,2,0,1,2,,,,,,,,,,,,,,
36046252,38461578,2,0,1,2,,,,,,,,,,,,,,
30959993,43843023,3,0,1,3,,,,,,,,,,,,,,
31339817,49701947,2,0,3,2,,,,,,,,,,,,,,
48934888,76073981,6,0,1,6,,,,,,,,,,,,,,
36028870,80254085,2,0,1,2,,,,,,,,,,,,,,
36962309,85711393,2,0,1,2,,,,,,,,,,,,,,
36028759,86629981,2,0,1,2,,,,,,,,,,,,,,
34472719,140801898,2,0,2,2,,,,,,,,,,,,,,
30960461,146439804,2,0,1,2,,,,,,,,,,,,,,
36026492,149600376,3,0,3,3,,,,,,,,,,,,,,
41437360,150429807,3,0,1,3,,,,,,,,,,,,,,
44580309,159208074,3,0,1,3,,,,,,,,,,,,,,
36039086,160991022,2,0,1,2,,,,,,,,,,,,,,
50171589,164544018,2,0,1,2,,,,,,,,,,,,,,
43293255,165721304,3,1,1,2,,,,,,,,,,,,,,
50183651,167251459,2,0,1,2,No-Data,,,,,,,,,,,,,
31325090,167303776,3,1,2,2,,,,,,,,,,,,,,
36024151,167524561,2,0,1,2,,,,,,,,,,,,,,
41544056,167554898,3,0,1,3,,,,,,,,,,,,,,
41425746,167656297,3,0,1,3,,,,,,,,,,,,,,
36022114,177308817,2,0,2,2,,,,,,,,,,,,,,
30253517,178171080,5,1,3,4,,,,,,,,,,,,,,
43283518,198537349,3,0,1,3,,,,,,,,,,,,,,
48951484,199688472,4,2,2,2,,,,,,,,,,,,,,
44564164,207385593,6,0,1,6,,,,,,,,,,,,,,
48942603,229689154,2,0,1,2,,,,,,,,,,,,,,
48227121,233060434,7,0,1,7,,,,,,,,,,,,,,
48950926,235598526,2,0,1,2,,,,,,,,,,,,,,
31992482,237941053,2,0,1,2,,,,,,,,,,,,,,
30974885,248990782,2,0,1,2,,,,,,,,,,,,,,
36039811,254278612,2,0,1,2,,,,,,,,,,,,,,
48948447,255921197,6,0,1,6,,,,,,,,,,,,,,
50181531,260239481,2,0,1,2,,,,,,,,,,,,,,
36021377,260352096,2,0,1,2,,,,,,,,,,,,,,
36030526,260659986,2,0,1,2,,,,,,,,,,,,,,
36035541,261205462,2,0,1,2,,,,,,,,,,,,,,
36043805,261749149,2,0,1,2,,,,,,,,,,,,,,
50180724,273861698,2,0,1,2,,,,,,,,,,,,,,
31323969,278863150,2,0,1,2,,,,,,,,,,,,,,
31334910,291340620,2,0,1,2,No-Data,,,,,,,,,,,,,
34107629,293345927,2,0,2,2,,,,,,,,,,,,,,
50179265,293525651,2,0,1,2,,,,,,,,,,,,,,
36047821,299778628,2,0,1,2,,,,,,,,,,,,,,
50176687,304033253,2,0,1,2,,,,,,,,,,,,,,
36049500,320205468,2,0,1,2,,,,,,,,,,,,,,
36026668,340065168,2,0,2,2,,,,,,,,,,,,,,
48951817,341615749,2,0,1,2,,,,,,,,,,,,,,
48943266,342061072,6,1,1,5,,,,,,,,,,,,,,
48944619,348319604,2,0,1,2,,,,,,,,,,,,,,
34471723,348898049,2,0,2,2,,,,,,,,,,,,,,
36049092,349057976,2,0,1,2,,,,,,,,,,,,,,
36030675,349309442,2,0,2,2,,,,,,,,,,,,,,
30896790,349523518,3,0,1,3,,,,,,,,,,,,,,
41419270,363149298,3,0,1,3,,,,,,,,,,,,,,
48944782,367838785,2,0,1,2,,,,,,,,,,,,,,
48943897,368260545,2,0,1,2,,,,,,,,,,,,,,
36049659,372419506,2,0,1,2,,,,,,,,,,,,,,
48227275,388508344,6,0,1,6,,,,,,,,,,,,,,
44568773,397058826,3,0,1,3,,,,,,,,,,,,,,
44563169,422284103,3,0,1,3,,,,,,,,,,,,,,
48942511,423027012,6,0,1,6,,,,,,,,,,,,,,
36030879,464380201,2,0,1,2,,,,,,,,,,,,,,
48224154,468276605,6,0,1,6,,,,,,,,,,,,,,
