col0,col1,col2,col3,col4,col5,col6,col7
07/05/2015,Criterium,Men,Cat,4/5,,,
"Place,License",,,,,,,
"1,276004,shawn,broadbent,Twin","Falls,ID,0:34:36,CT",Velo,,,,,
"2,420159,Brian,McClain,Meridian,ID,0:34:36,Bobs",Bicycles,Cycling,Club,,,,
"3,424903,Neil,Ragan,Boise,ID,0:34:36,Lost",River,Cycling,Club,,,,
"4,238282,Ben,Stein,Boise,ID,0:35:45,Intermountain",Cycling,Organization,,,,,
"5,481295,Heriberto,Frutos,Twin","Falls,ID,0:35:45,CT",Velo,,,,,
"6,197579,Kevin,Spiegel,Boise,ID,0:35:45,Bobs",Bicycles,Cycling,Club,,,,
"7,405814,Ryan,Howe,Twin","Falls,ID,0:35:45,CT",Velo,,,,,
"8,448102,Alex,Lierman,Boise,ID,0:35:45,Rodeo",,,,,,,
"9,27742,Ellis,Perkins,Twin",Falls,",ID,0:35:45,CT",Velo,,,,
"10,460420,Nick,Adams,Nampa,ID,0:36:19,Rolling",H,Cycles,,,,,
"11,443529,Matthew,Davis,Meridian,ID,0:37:48,",,,,,,,
"12,374562,Graham,MacDonald,Nampa,ID,0:40:37,Intermountain",Cycling,Organization,,,,,
"13,390276,Kevin,Hanners,Filer,ID,0:42:24,Intermountain",Cycling,Organization,,,,,
07/05/2015,Criterium,Men,Cat,1/2,,,
"Place,License",,,,,,,
"1,293891,Gabriel,Moss","Masaquiza,Ketchum,ID,1:03:46,Boise",Cycling,Club,,,,
"2,52094,Hugo,Fregoso,Boise,ID,1:03:46,Boise",Cycling,Club,,,,,
"3,396853,Douglass,Cook,Boise,ID,1:04:14,Bobs",Bicycles,Cycling,Club,,,,
"4,52797,Tim,Root,Boise,ID,1:04:14,Bobs",Bicycles,Cycling,Club,,,,
"5,4702,Joel,Brazil,Ketchum,ID,1:04:14,Sturtevant's",Cycling,,,,,,
"6,277380,Jeremy,Ward,Boise,ID,1:04:14,Boise",Cycling,Club,,,,,
"7,411647,Kelsey,Backen,Eagle,ID,1:04:14,Bobs",Bicycles,Cycling,Club,,,,
"8,366299,Mark,Yoder,Boise,ID,1:04:14,Bobs",Bicycles,Cycling,Club,,,,
"9,277638,Josh,Howard,Boise,ID,1:04:14,Boise",Cycling,Club,,,,,
