col0,col1,col2,col3,col4
-----------,-----------,-----------,--------------------------------------,-----------
          1,          1,          6,            2013-02-19 00:00:00.000000,       NULL
          2,          1,          6,            2013-02-20 00:00:00.000000,       NULL
          3,          1,          5,            2013-02-20 00:00:00.000000,          1
          4,          1,          5,            2013-02-22 00:00:00.000000,       NULL
          6,          1,          5,            2013-02-23 00:00:00.000000,       NULL
          7,          1,          5,            2013-02-23 00:00:00.000000,       NULL
          8,          1,          4,            2013-02-23 00:00:00.000000,       NULL
          9,          1,          4,            2013-02-23 00:00:00.000000,       NULL
         10,          1,          5,            2013-02-23 00:00:00.000000,       NULL
         11,          1,          4,            2013-02-23 00:00:00.000000,       NULL
         12,          1,          4,            2013-02-23 00:00:00.000000,       NULL
         13,          1,          4,            2013-03-25 00:00:00.000000,       NULL
(12 rows affected),,,,
