col0,col1,col2,col3,col4,col5,col6
person_71,hh_1,Norma Fisher,female,2018-12-23,10071,1544031155715
person_72,hh_1,Jorge Sullivan,female,1997-02-20,10072,1544031155715
person_73,hh_1,Elizabeth Woods,female,2018-05-02,10073,1544031155715
person_74,hh_1,Susan Wagner,male,2015-06-21,10074,1544031155715
person_81,hh_2,Peter Montgomery,female,2012-07-20,10081,1544031155715
person_82,hh_2,Theodore Mcgrath,male,1970-01-29,10082,1544031155715
person_83,hh_2,Stephanie Collins,male,2011-08-22,10083,1544031155715
person_84,hh_2,Stephanie Sutton,female,2003-08-03,10084,1544031155715
person_91,hh_3,Brian Hamilton,female,1992-09-02,10091,1544031155715
person_92,hh_3,Susan Levy,female,1986-08-07,10092,1544031155715
person_93,hh_3,Sean Green,male,2019-09-12,10093,1544031155715
person_94,hh_3,Kimberly Smith,male,1992-02-17,10094,1544031155715
