col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
0,Norma Fisher,5034b5f6e4b0cc400999d28a,31776,Rhône-Alpes,France,FR,45.18645304384663,5.736408233642577,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Norma Fisher,50aa9e094b90af0d42d5de0d
1,Jorge Sullivan,5c8cf1443abcaf002c019fe3,19178,Auvergne-Rhône-Alpes,France,FR,45.256187,6.3024964,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Jorge Sullivan,50aa9e094b90af0d42d5de0d
2,Elizabeth Woods,500711fee4b05eac5aba262e,71671,,France,FR,45.32275966284495,5.590652298892174,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Elizabeth Woods,50aa9e094b90af0d42d5de0d
3,Susan Wagner,4c12c367a5eb76b0a9cbbeb7,59217,Rhône-Alpes,France,FR,45.566106973242775,5.920515060424805,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Susan Wagner,50aa9e094b90af0d42d5de0d
4,Peter Montgomery,4d1deb3b756e8cfaa8e55354,12456,,France,FR,45.07243734651843,5.551704902741199,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Peter Montgomery,50aa9e094b90af0d42d5de0d
5,Theodore Mcgrath,52b6070511d2814c17ed823d,11045,,France,FR,45.00838398581397,6.123006807730752,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Theodore Mcgrath,50aa9e094b90af0d42d5de0d
6,Stephanie Collins,4e4f07ce7d8bd425e48aae66,42451,Rhône-Alpes,France,FR,45.20384200597696,5.66337460535022,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Stephanie Collins,50aa9e094b90af0d42d5de0d
7,Stephanie Sutton,4d74e8f19b28224b8bdcdb0f,67077,Rhône-Alpes,France,FR,44.98897699734937,6.115414532052712,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Stephanie Sutton,50aa9e094b90af0d42d5de0d
8,Brian Hamilton,534019e1498e7c8e2466d966,64632,Rhône-Alpes,France,FR,45.21420935285888,6.263136809382841,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Brian Hamilton,50aa9e094b90af0d42d5de0d
9,Susan Levy,4e23fa8d88774a43b782e0ba,14795,Rhône-Alpes,France,FR,45.05491816647066,6.031532547061579,"[{'id': '50aa9e094b90af0d42d5de0d', 'name': 'City', 'pluralName': 'Cities', 'shortName': 'City', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/neighborhood_', 'suffix': '.png'}, 'primary': True}]",Susan Levy,50aa9e094b90af0d42d5de0d
