col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,S/03/606,,"""Kings Yard, Bainbridge Road, Sedbergh""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Kings-Yard-Sedbergh-site-plan.pdf,ETRS89,-2.52824,54.32418,0.14,not owned by a public authority,yes,permissioned,full planning permission,27/04/2017,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=S%2F03%2F606&dotAppNo=S%2E03%2E606&appAddress=Kings+Yard%2C+Sedbergh,,5,New build - 5 units,6 units B1 and A2 uses,,0,0,,,,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,S/03/148D,,"""37-39 Main Street, Sedbergh""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/37-39-Main-St-Sedbergh-site-plan.pdf,ETRS89,-2.52767,54.32347,0.05,not owned by a public authority,yes,not permissioned,,,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=S%2F03%2F148H&dotAppNo=S%2E03%2E148H&appAddress=37-39+Main+Street%2C+Sedbergh,,4,Conversion - 5 units,A1 retail use ground floor fronting Main Street,,0,0,,,Planning application not yet determined,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,211,,"""East of Park Lea, Reeth""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Park-Lea-Reeth-site-plan.pdf,ETRS89,-1.94089,54.38788,0.21,not owned by a public authority,no,not permissioned,,,,,10,New build - 10 units,None,,0,0,,,Allocated in Local Plan,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,C/52/56C,,"""Green Gates, Long Preston""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Greengates-Lane-Long-Preston-site-plan.pdf,ETRS89,-2.25404,54.02097,0.31,not owned by a public authority,yes,permissioned,full planning permission,25/02/2020,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=C%2F52%2F56D&dotAppNo=C%2E52%2E56D&appAddress=Green+Gate+Lane%2C+Long+Preston,,16,New build - 16 units,None,,0,0,,,,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,C/04/41G,,"""Town Head Garage, Town Head Lane, Austwick""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Townhead-Garage-Austwick-site-plan.pdf,ETRS89,-2.35448,54.11445,0.15,not owned by a public authority,yes,permissioned,full planning permission,10/08/2007,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=C%2F04%2F41G&dotAppNo=C%2E04%2E41G&appAddress=Town+Head+Garage%2C+Town+Head+Lane%2C+Austwick,,5,New build - 5 units,2 x B1 units,,0,0,,,,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,S/05/2,,"""Bronte House, Crookenden House and Garner House, Casterton School, Casterton""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Casterton-School-Casterton-site-plan.pdf,ETRS89,-2.57899,54.21189,0.67,not owned by a public authority,yes,permissioned,full planning permission,19/12/2016,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=S%2F05%2F2&dotAppNo=S%2E05%2E2&appAddress=Bronte+House%2C+Crookenden+House+and+Garner+House%2C+Lower+School%2C+Casterton,,17,Conversion - 17 units,None,,0,0,,,,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,R/31/23F,,"""The Stables, Marske""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Marske-Hall-Stables-site-plan.pdf,ETRS89,-1.84286,54.39813,0.37,not owned by a public authority,yes,permissioned,full planning permission,16/02/2017,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=R%2F31%2F23F&dotAppNo=R%2E31%2E23F&appAddress=The+Stables%2C+Hard+Stiles%2C+Marske,,9,Conversion - 9 units,None,,0,0,,,,13/11/2017,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,S/03/439C,,"""Bramhaw Farm, Sedbergh""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Bramhaw-Farm-Sedbergh-site-plan.pdf,ETRS89,-2.54845,54.32135,0.16,not owned by a public authority,yes,permissioned,full planning permission,12/02/2020,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=S%2F03%2F439C&dotAppNo=S%2E03%2E439C&appAddress=Bramhaw+Farm%2C+Station+Road%2C+Sedbergh,,5,Conversion - 5 units,None,,0,0,,,,25/04/2019,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,R/51/55P,,"""Yore Mill, Aysgarth""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Yore-Mill-Aysgarth-site-plan.pdf,ETRS89,-1.98441,54.2931,0.06,not owned by a public authority,yes,not permissioned,,,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=R%2F51%2F55P&dotAppNo=R%2E51%2E55P&appAddress=Yore+Mill%2C+Church+Bank%2C+Aysgarth,,9,Conversion - 9 units,"D1 visitor centre, B1/A1 light industrial and retail uses ground floor",,0,0,,,Planning application approved pending legal agreement,10/03/2020,10/03/2020
http://opendatacommunities.org/id/geography/administration/npark/E26000008,Yorkshire Dales National Park Authority,R/31/22P,,"""Marske Hall""",https://www.yorkshiredales.org.uk/wp-content/uploads/sites/13/2020/03/Marske-Hall-Stables-site-plan.pdf,ETRS89,-1.84172,54.39845,0.21,not owned by a public authority,yes,not permissioned,,,https://archive.yorkshiredales.org.uk/living-and-working/planning/planning-applications/application-details?appNo=R%2F31%2F22P&dotAppNo=R%2E31%2E22P&appAddress=Marske+Hall+and+Sawmill%2C+Marske,,20,Conversion - 20 units (gross),None,,0,0,,,Planning application withdrawn,10/03/2020,10/03/2020
