col0,col1,col2,col3,col4,col5,col6
0,Norma Fisher,"419 Wade Bridge Suite 698
Deborahfurt, TN 33391",,-123.02338719818913,44.92903340075702,intersections
1,Jorge Sullivan,"1508 Taylor Track
Bellport, MI 77869",,-123.03086999818991,44.90203140079641,intersections
2,Elizabeth Woods,"USNS Baldwin
FPO AA 98606",98607.0,-122.3694731981698,45.5848242998914,intersections
3,Susan Wagner,"93523 Dana Lane
Johnsonshire, WI 87296",,-123.17771329817715,45.2942041001081,intersections
4,Peter Montgomery,"1427 Odonnell Rapids
North Troyport, NH 07035",,-123.08381899818826,44.951223700723375,intersections
5,Theodore Mcgrath,"81206 Stewart Forest Apt. 089
East Davidborough, ME 37198",97206.0,-122.61292929817218,45.49196609989909,intersections
6,Stephanie Collins,"76104 Marsh Crescent
Dennishaven, SD 85034",,-123.05841969819004,44.89642220080458,intersections
7,Stephanie Sutton,"0003 Grant Lakes
Port Karafort, SD 60619",,-123.0320773981898,44.906260300790514,intersections
8,Brian Hamilton,"236 Smith Drive Suite 555
West Kimberlyton, KY 21978",,-123.04121199818908,44.929125700757176,intersections
9,Susan Levy,"6824 Timothy Garden Apt. 428
West Richardmouth, MT 14742",97214.0,-122.6577965981712,45.51935649989196,intersections
10,Sean Green,"5517 Holly Meadow Apt. 452
Lake Anne, SC 11894",,-123.17562349817716,45.29417620010812,intersections
11,Kimberly Smith,"30601 Hawkins Highway
Morashire, TX 28976",97002.0,-122.76939549817924,45.25955740015711,intersections
12,Jennifer Summers,"49263 Wilson View Apt. 873
South Raymondborough, AZ 28798",98607.0,-122.38829899816956,45.59170259989402,intersections
13,April Snyder,"76582 Vanessa Oval
New Richard, NE 68819",97224.0,-122.75853119817424,45.4157648999508,intersections
14,Dana Nguyen,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",97045.0,-122.6058745981765,45.35834620000981,intersections
15,Cheryl Bradley,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",,-123.0777910981885,44.94375120073514,intersections
16,Walter Pratt,"891 Bullock Ford
Amandachester, NJ 51431",,-123.20734459818016,45.19696940027398,intersections
17,Bobby Flores,"02489 Cook Park
Sherriport, MT 50853",,-123.0117123981872,44.99065050065628,intersections
18,Tasha Rodriguez,"23450 Timothy Divide
Wuland, UT 20341",98671.0,-122.32361039816966,45.5935845998937,intersections
19,Michelle Kelley,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",97023.0,-121.88726759819112,44.95636470069604,intersections
20,Kimberly Maynard,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",97132.0,-122.97718949817768,45.29281710010704,intersections
21,Laurie Wallace,"5100 Scott Burg
East Clayton, SC 66353",97013.0,-122.68034799817958,45.25564910016223,intersections
22,Janice Johnston,"412 Snow Manors Apt. 161
South Kimtown, NV 57004",97013.0,-122.69538979817966,45.25180480016895,intersections
23,Collin Lopez,"5415 David Square
West Michaeltown, IN 48447",,-123.17145109817714,45.2947341001072,intersections
24,Mary Alvarez,"03104 Norris Rapids
Port Donald, DE 62982",97213.0,-122.58391459817098,45.53158399988908,intersections
25,Peter Mcdowell,"03557 Phillips Wells Suite 291
New Beverlyburgh, FL 16915",,-123.11539019817889,45.244189900188594,intersections
26,Sarah Villanueva,"332 Watson Shore Apt. 290
Millerland, MT 39742",,-122.99576959818842,44.95321740071876,intersections
27,Kimberly Myers,"645 John Roads
Danahaven, MS 54060",,-123.0712003981903,44.887739900816456,intersections
28,Desiree Cain,"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774",,-122.41403459819608,44.75534370092912,intersections
29,Stephanie Lawrence,"5825 Welch Corners
Fischerport, UT 59363",97222.0,-122.624654598174,45.43435469993304,intersections
30,Lauren Hayes,"41489 Roger Terrace
Davisfort, IN 71770",,-123.03779019818708,44.99246020065355,intersections
31,Whitney Stark,"014 Aaron Locks Suite 714
Justinborough, CO 05147",97056.0,-122.87807399816244,45.77333430009244,intersections
32,Angela Salazar,"8518 Pamela Track Apt. 164
Aprilshire, SC 28062",97034.0,-122.66590609817425,45.4234369999426,intersections
33,Mr. Ryan Sanchez,"864 Ramos Port Apt. 211
Moralesmouth, OH 88090",,-122.6161926981948,44.77934800091848,intersections
34,Autumn Robinson,"637 Neal Island Suite 074
Lake Tyler, RI 28775",,-122.90108289818936,44.92949530075438,intersections
35,Faith Cabrera,"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585",97205.0,-122.6829615981712,45.51642849989295,intersections
36,Charles Wolfe,"7562 Fisher Spur
Hernandezberg, MD 17438",,-121.52880899816834,45.70022079996521,intersections
37,Kenneth Kent,"5667 Blair Underpass
South Shelby, VT 07027",,-121.5073399981882,45.08094900046667,intersections
38,Melanie Johnson,"PSC 0312, Box 5023
APO AP 39498",,-123.06408219819048,44.88189720082396,intersections
39,Lisa Johnston,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008",97089.0,-122.46026619817472,45.42569499993742,intersections
40,Jacob Hooper,"16396 Shawn Junction
New Nicolemouth, ND 60236",97219.0,-122.70858959817257,45.47320359990909,intersections
41,Alex Woodward,"PSC 4080, Box 3513
APO AP 45818",97267.0,-122.57748759817515,45.40216859996071,intersections
42,Caleb Clark,"4486 Olson Well
North Kevin, CA 01707",,-123.05979339819002,44.897500700803135,intersections
43,Taylor Johnson,"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233",97123.0,-122.9056363981711,45.50291859989995,intersections
44,Brian Green,"5561 Bishop Turnpike
Lake Kenneth, NY 79756",,-122.79211989819342,44.80979880089798,intersections
45,Matthew Bell,"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216",,-123.01041929818868,44.94357670073434,intersections
46,Jonathan Williams,"84331 Leonard Fort Suite 749
East Lisa, NY 43477",,-122.97549169818038,45.20792830025032,intersections
47,William Gonzalez,"62281 Kathy Tunnel
Hudsonborough, VA 17819",97206.0,-122.58745049817318,45.46328019991264,intersections
48,Nicholas Massey,"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149",97230.0,-122.46323779817136,45.52912109988741,intersections
49,Caroline Chambers,"142 Warner View Suite 460
North Leslie, IA 45480",98607.0,-122.36784989816982,45.58435059989123,intersections
50,Amy Lowe,"5240 Berry Centers
West Andrew, AR 03720",98660.0,-122.67053729816756,45.63105969991888,intersections
