col0,col1,col2,col3,col4,col5,col6,col7,col8
04/29/2017,Road,Race,Men,Pro/Cat,1/2/3,,,
"Place,License",,,,,,,,
"1,337310,Robert,SMALLMAN,Alpine",",UT,02:41.2,Team",Endurance,360,,,,,
"2,262949,Cortlan,Brown,Woods","Cross,UT,02:41.2,",,,,,,,
"3,396216,Trevor,JACKSON,Salt",Lake,"City,UT,02:41.2,Caliber-SBR",Cycling,p/b,LHM,Lexus,Lindon,
"4,254614,Michael,FERRELL,Provo,UT,02:42.2,Team",Feral,Catz,,,,,,
"5,370140,Jared,BREWER,Taylorsville,UT,02:42.3,Ski",City,Cycling,,,,,,
"6,211847,Patrick,Casey,Park","City,UT,02:42.6,",,,,,,,
"7,230640,Cody,HAROLDSEN,Salt",Lake,"City,UT,02:46.3,Ski",City,Cycling,,,,
"8,458047,Darrin,TUCKETT,Farmington,UT,02:47.1,Team",Endurance360,,,,,,,
"9,376935,Shaun,JOHNSON,Slc,UT,02:47.4,Cicada",racing,,,,,,,
"10,458291,Erik,BROCKHOFF,West","Jordan,UT,02:48.3,Cicada",Racing,Inc.,,,,,
"11,119450,kyle,BROWN,Farmington,UT,02:48.3,PLAN7",DS,cycling,team,,,,,
"12,181440,Aaron,OLSEN,Woodscross,UT,02:50.1,Ski",City,Cycling,,,,,,
"13,135709,Joshua,FRICK,Park","City,UT,02:50.1,Ski",City,Cycling,,,,,
"DNF,268968,Eric,GARDINER,Salt",Lake,"City,UT,,PLAN7",DS,Cycling,Team,,,
"DNF,290106,A.J.,TURNER,Ogden,UT,,Team",CLIF,Bar,,,,,,
"DNF,350648,Scott,BUCCAMBUSO,Salt",Lake,"City,UT,,Plan",7,DS,,,,
04/29/2017,Road,Race,Men,Cat4/5,,,,
"Place,License",,,,,,,,
"1,376676,Nic,Porter,Smithfield,UT,01:26.0,",,,,,,,,
"2,502573,James,ROBINSON,Jackson,WY,01:26.0,JH",Cycling/Fitzgeralds,,,,,,,
"3,476699,Viggo,MOORE,Herriman,UT,01:26.0,Zone",Five,Racing,,,,,,
"4,278400,Daniel,WENDT,Idaho","Falls,ID,01:26.0,",,,,,,,
"5,530407,Seth,Hinckley,Provo,UT,01:26.0,",,,,,,,,
"6,511384,Greg,GUEST,Riverton,UT,01:27.4,Zone",Five,Racing,,,,,,
"7,504454,Bart,PRESTON,Lindon,UT,01:27.4,Zone",five,racing,,,,,,
"8,348702,Bishara,BISHARAT,Inkom,ID,01:41.4,ICE",,,,,,,,
"9,531009,Dylan,HUNT,Pocatello,ID,02:12.1,",,,,,,,,
04/29/2017,Road,Race,Men,Cat4/5,Master,35-99,,
"Place,License",,,,,,,,
"1,256369,Andrew,Robinson,Salt",Lake,"City,UT,01:27.3,",,,,,,
"2,457822,Andrew,JUDKINS,Washington,UT,01:27.3,Team",Endurance360,,,,,,,
"3,464037,Marshall,STANCLIFT,Lehi,UT,01:27.3,Zone",Five,Racing,,,,,,
"4,289796,Bryan,GEE,Pocatello,ID,01:27.3,Idaho",Cycling,Enthusiasts,(ICE),,,,,
"5,348276,Curtis,MADSEN,Layton,UT,01:27.3,America",First,Credit,Union,,,,,
"6,298362,Michael,RUSSELL,Lehi,UT,01:27.3,Zone",Five,Racing,,,,,,
"7,459171,Alan,MADSEN,Syracuse,UT,01:27.3,America",First,Credit,Union,Cycling,Team,,,
"8,276069,Kelly,DUSTIN,Rexburg,ID,01:27.3,",,,,,,,,
"9,378767,Troy,HUEBNER,Orem,UT,01:27.3,Zone",Five,Racing,,,,,,
"10,433654,Kevin,GIBSON,Pocatello,ID,01:27.3,ICE",,,,,,,,
"11,25113,Joseph,Morrell,Pocatello,ID,01:31.1,",,,,,,,,
"12,463510,JR,STANCLIFT,Ivins,UT,01:31.1,Zone",Five,Racing,,,,,,
"13,531600,William,STINGER,Pocatello,ID,01:32.2,ICE",/,Barrie's,,,,,,
"DNS,255668,Jared,EBORN,Murray,UT,,X-Men",,,,,,,,
04/29/2017,Road,Race,Men,Cat3/4,,,,
"Place,License",,,,,,,,
"1,2294,Tom,BAIRD,Shelley,ID,02:05.4,Bills",Bike,and,Run,,,,,
"2,303536,Ben,COOK,Sandy,UT,02:05.4,Cicada",Racing,,,,,,,
"3,495761,John,HUGHES,Spring","Creek,NV,02:05.4,Life",Behind,Bars,Racing,,,,
"4,431279,Ben,STEVENSON,Salt",Lake,"City,UT,02:05.6,Team",Endurance360,,,,,
"5,393678,James,LAVELLE,Cottonwood","Heights,UT,02:05.6,Cicada",Racing,Inc.,,,,,
"6,376424,Ernesto,JIMENEZ,Salt",Lake,"City,UT,02:06.2,Plan7",DS,,,,,
"7,402166,Bruce,DEPPE,Salt",Lake,"City,UT,02:06.2,Cicada",Racing,,,,,
"8,256369,Andrew,ROBINSON,Salt",Lake,"City,UT,02:06.2,Zone",Five,Racing,,,,
"9,316246,Van,HIGLEY,Kaysville,UT,02:06.2,FFKR",ARCHITECTS,,,,,,,
"10,291424,Liam,ODONNELL,Murray,UT,02:06.3,Cicada",Racing,Inc.,P/B,Mark,Miller,Subaru,,
"11,495759,Paul,HUGHES,Spring","Creek,NV,02:08.3,Elko",Velo,,,,,,
"12,51897,Guy,ROUNDY,West","Jordan,UT,02:11.2,S2C/Bosch",p/b,Pearl,Izumi,,,,
"13,380299,nathan,CURTIS,Provo",",UT,02:11.3,Caliber-SBR",Cycling,p/b,LHM,Lexus,Lindon,,
"14,457822,Andrew,JUDKINS,Washington,UT,02:14.2,Team",Endurance360,,,,,,,
"DNF,383775,Nick,CALI,Santa","Rosa,CA,,",,,,,,,
"DNF,357519,Edward,KILBOURN,Salt",Lake,"City,UT,,Cicada",Racing,inc,,,,
04/29/2017,Road,Race,Men,Cat1/2/3/4/5,Master,55-99,,
"Place,License",,,,,,,,
"1,66592,Mark,SCHAEFER,Ogden,UT,01:32.0,MaddogRacing/HammerNutrition",,,,,,,,
"2,388576,Andres,MARICQ,Salt",Lake,"City,UT,01:32.0,",,,,,,
"3,2172,Gary,AZEVEDO,Idaho","Falls,ID,01:32.0,ICE",,,,,,,
"4,142960,Jerald,HUNSAKER,South","Ogden,UT,01:32.0,Bountiful",Mazda,Cycling,Team,,,,
"5,7974,Dirk,Cowley,Salt",Lake,"City,UT,01:32.0,",,,,,,
"6,260377,Norman,FRYE,Salt",Lake,"City,UT,01:32.1,Ski",Utah,,,,,
"7,34623,Steve,SULLIVAN,Pocatello,ID,01:32.1,Idaho",Cycling,Enthusiasts,,,,,,
"8,146521,Michael,MACDONALD,Salt",Lake,"City,UT,01:33.4,Bountiful",Mazda,,,,,
"9,200321,James,FERGUSON,Mapleton,UT,01:33.4,Bountiful",Mazda,,,,,,,
"10,48931,Bob,WALKER,Pocatello,ID,01:37.1,Bountiful",Mazda,Cycling,Team,,,,,
"11,289136,John,HARRIS,Idaho","Falls,ID,01:37.1,",,,,,,,
"12,504654,John,MARSHALL,Pocatello,ID,01:37.5,ICE",,,,,,,,
"DNS,494171,Mark,MESSICK,Bountiful,UT,,Bountiful",Mazda,,,,,,,
"DNS,206404,don,BOWEN,Pleasant","Grove,UT,,satori",,,,,,,
04/29/2017,Road,Race,Men,Cat1/2/3,Master,35-99,,
"Place,License",,,,,,,,
"1,423952,Devin,SMITH,Layton,UT,02:14.4,Bountiful",Mazda,,,,,,,
"2,199580,Jared,KIRBY,Farmington,UT,02:14.5,Bountiful",Mazda,Cycling,Team,,,,,
"3,55606,Tyler,HIGLEY,Kaysville,UT,02:14.5,Bountiful",Mazda,cycling,,,,,,
"DNS,494202,Shane,DANGERFIELD,Farmington,UT,,Bountiful",Mazda,,,,,,,
04/29/2017,Road,Race,Men,Cat1/2/3,Master,45-99,,
"Place,License",,,,,,,,
"1,66592,Mark,Schaefer,Ogden,UT,02:14.4,",,,,,,,,
"2,170977,Dan,KADRMAS,North",Salt,"Lake,UT,02:14.4,Bountiful",Mazda,Cycling,Team,,,
"3,21418,Andrew,LOCK,Midvale,UT,02:14.4,Plan",7,,,,,,,
"4,32887,Ian,SKURNIK,Salt",Lake,"City,UT,02:14.5,",,,,,,
"5,368032,Tony,PETERSON,North",Salt,"Lake,UT,02:14.5,Bountiful",Madaza,Race,Team,,,
"DNS,51036,Bill,GROS,Salt",Lake,"City,UT,,Integrated",Sports,Medicine,p/b,Brown's,Subaru,
04/29/2017,Road,Race,Women,Pro/Cat,1/2/3,,,
"Place,License",,,,,,,,
"1,413868,Mary,EMERSON,Sandy,UT,02:39.0,",,,,,,,,
"2,247526,Alison,FRYE,Salt",Lake,"City,UT,02:39.1,Ski",Utah,,,,,
"3,347500,Colleen,Neider,Farmington,UT,02:41.6,",,,,,,,,
04/29/2017,Road,Race,Women,Cat3/4/5,,,,
"Place,License",,,,,,,,
"1,524718,Aliesha,LARSEN,Provo,UT,02:39.1,Caliber-SBR",Cycling,p/b,LHM,Lexus,Lindon,,,
04/29/2017,Road,Race,Women,Cat1/2/3/4/5,Master,35-99,,
"Place,License",,,,,,,,
"DNS,502069,Alisha,DOYLE,Salt",Lake,"City,UT,,Satori",,,,,,
