col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
12,2021-02-24 18:24:15,2021-02-24 18:24:15,199,200.0,EUR,34431,fic-16c5d7627220fa18a60179533772dd0d,213,PAID,https://compute.fattureincloud.it/doc/73ee96f5f2d6f990735677fe965f33f8.pdf,9,2021-02-24 18:24:15,2021-02-24 18:24:15,2021-02-24 18:24:15
4,2020-09-04 13:59:43,2020-11-09 10:17:21,44,36.0,EUR,69568736,fic-73ee96f5f2d6f990735677fe965f22f8,210,OVERDUE,https://compute.fattureincloud.it/doc/73ee96f5f2d6f990735677fe965f22f8.pdf,4,2020-11-09 17:59:43,2020-11-09 17:59:43,2020-09-04 13:59:43
7,2020-11-09 14:26:29,2020-11-09 14:26:29,10980,9000.0,EUR,107284404,fic-5nyxgtjnzjuy01df03bfdixiu6547c99,7,DUE,https://compute.fattureincloud.it/doc/5nyxgtjnzjuy01df03bfdixiu6547c99.pdf,6,2021-01-08 14:26:29,2021-01-08 14:26:29,2020-11-09 14:26:29
5,2019-11-04 14:59:43,2020-11-09 10:17:22,2078,1704.0,EUR,65755067,fic-fhcobbzklcekstefkrdcyusm38a3xs72,209,OVERDUE,https://compute.fattureincloud.it/doc/fhcobbzklcekstefkrdcyusm38a3xs72.pdf,5,2020-01-04 14:59:43,2020-01-04 14:59:43,2019-11-04 14:59:43
8,2020-05-09 14:27:11,2020-11-09 14:27:11,462,462.58,EUR,85033487,fic-vu8xwbtl14rbawptetpnjfxjfafbwxd1,6,DUE,https://compute.fattureincloud.it/doc/vu8xwbtl14rbawptetpnjfxjfafbwxd1.pdf,7,2020-07-08 14:27:11,2020-07-08 14:27:11,2020-05-09 14:27:11
6,2020-09-04 13:59:43,2020-11-09 10:17:21,2078,1704.0,USD,65755068,fic-fhcobbzklcekstefkrdcyusm38a3xs71,255,OVERDUE,https://compute.fattureincloud.it/doc/fhcobbzklcekstefkrdcyusm38a3xs72.pdf,5,2020-11-14 18:59:43,2020-11-14 18:59:43,2020-09-04 13:59:43
3,2020-08-04 15:59:43,2020-11-09 10:17:21,44,36.0,EUR,70398005,fic-626651a2124f473521324c13ebad1956,211,OVERDUE,https://compute.fattureincloud.it/doc/626651a2124f473521324c13ebad1956.pdf,3,2020-11-04 15:59:43,2020-11-04 15:59:43,2020-08-04 15:59:43
11,2020-07-06 15:51:49,2020-11-09 15:51:49,228,228.5,EUR,85033367,fic-65qimkw9tbiywmxhbed72oj14m6dpbg8,3,DUE,https://compute.fattureincloud.it/doc/65qimkw9tbiywmxhbed72oj14m6dpbg8.pdf,8,2020-09-08 15:51:49,2020-09-08 15:51:49,2020-07-06 15:51:49
10,2020-11-09 15:50:41,2020-11-09 15:50:41,221,221.18,EUR,85033398,fic-aw7hc9k1mrmkl7enct3i3ux0webgup35,4,DUE,https://compute.fattureincloud.it/doc/aw7hc9k1mrmkl7enct3i3ux0webgup35.pdf,8,2021-02-08 15:50:41,2021-02-08 15:50:41,2020-11-09 15:50:41
2,2020-08-04 15:59:43,2020-11-09 10:17:21,20,16.0,EUR,70728239,fic-2c9f83507cb1e72fe2a8938a13637ed8,212,OVERDUE,https://compute.fattureincloud.it/doc/2c9f83507cb1e72fe2a8938a13637ed8.pdf,2,2020-10-04 14:59:43,2020-10-04 14:59:43,2020-08-04 15:59:43
1,2020-08-04 14:59:43,2020-11-09 10:17:20,20,16.0,EUR,72071493,fic-16c5d7627220fa98a60179533772ee0d,213,OVERDUE,https://compute.fattureincloud.it/doc/16c5d7627220fa98a60179533772ee0d.pdf,1,2020-10-09 16:59:43,2020-10-09 16:59:43,2020-08-04 14:59:43
9,2020-07-09 15:50:20,2020-11-09 15:50:20,754,754.89,EUR,85033464,fic-ses64on68csne3a87i2es6yi6syfuwor,5,DUE,https://compute.fattureincloud.it/doc/ses64on68csne3a87i2es6yi6syfuwor.pdf,7,2020-12-14 15:50:20,2020-12-14 15:50:20,2020-07-09 15:50:20
