col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
31118,"960 Savage Port Suite 027
West Jacquelinemouth, NM 74085",8 - 736 CLARKE ROAD,,COQUITLAM,BC,CA,80118,,,129199,,0,
31119,"75470 Lopez Roads
Port Jessicatown, TX 55221",8 - 736 CLARKE ROAD,,COQUITLAM,BC,CA,77360,,,129199,,0,
31120,"08913 Charlene Flat
Joshuaburgh, NJ 52496",6-736 CLARKE RD,,COQUITLAM,BC,CA,31115,,,129199,,0,
31121,"7142 Wilson Drives
Melissaton, IL 89760",6-736 CLARKE RD,,COQUITLAM,BC,CA,03185,,,129199,,0,
31122,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",20 - 736 CLARKE ROAD,,COQUITLAM,BC,CA,86613,,,129199,,0,
31123,"9004 Edward Prairie
Michaelside, LA 15560",20 - 736 CLARKE ROAD,,COQUITLAM,BC,CA,00532,,,129199,,0,
31124,"42814 Houston Hills
Rodriguezside, NJ 62629",15-736 CLARKE ROAD,,COQUITLAM,BC,CA,97591,,,129199,,0,
31125,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516",15-736 CLARKE ROAD,,COQUITLAM,BC,CA,24352,,,129199,,0,
31126,"8847 Kramer Station
South Christopher, KS 77208",3-736 CLARKE ROAD,,COQUITLAM,BC,CA,40142,,,129199,,0,
31127,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213",3-736 CLARKE ROAD,,COQUITLAM,BC,CA,66935,,,129199,,0,
31128,"6582 Vanessa Oval
New Richard, NE 68819",29-736 CLARKE ROAD,,COQUITLAM,BC,CA,75246,,,129199,,0,
31129,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",29-736 CLARKE ROAD,,COQUITLAM,BC,CA,33853,,,129199,,0,
31130,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",31-736 CLARKE RD,,COQUITLAM,BC,CA,44106,,,129199,,0,
31131,"891 Bullock Ford
Amandachester, NJ 51431",31-736 CLARKE RD,,COQUITLAM,BC,CA,09102,,,129199,,0,
