col0,col1,col2,col3,col4,col5,col6,col7,col8
08/07/2016,Individual,Time,Trial,Men,Cat,1/2/3/4/5,Master,50-59
"Place,License",,,,,,,,
"1,274488,Sean,Phillips,Bellevue,WA,0:54:51.60,Garage",Racing,,,,,,,
"2,35771,Scott,Torkelson,Olympia,WA,0:55:56.62,US",Military,Endurance,Sports,,,,,
"3,263383,Chad,Clarke,Bellingham,WA,0:56:31.99,Shuksan",Velo,Club,,,,,,
"4,222902,Brett,Gaspers,Edmonds,WA,0:57:02.22,Cycle",U,/,Apex,Racing,,,,
"5,260190,Ronald,Sielinski,Redmond,WA,0:57:22.41,Therapeutic",Associates,Racing,,,,,,
"6,115968,Walter,Nestell,Seattle,WA,0:57:25.43,Audi",,,,,,,,
"7,115427,Bradley,Williams,Kent,WA,0:59:39.18,0",,,,,,,,
08/07/2016,Individual,Time,Trial,Men,Cat,1/2/3/4/5,Master,60+
"Place,License",,,,,,,,
"1,292874,Peter,Miller,Seattle,WA,0:55:43.47,Cycle",U,/,Apex,Racing,,,,
"2,331942,Paul,Coffee,Federal","Way,WA,0:56:29.27,Tacoma",Bike,Racing,Team,,,,
"3,484784,Marc,Thompson,Canby,OR,0:57:48.64,0",,,,,,,,
"4,368042,Timothy,Elliott,La",Grande,",OR,0:57:53.64,Intermountain",Cycling,Organizat,,,,
"5,244157,John,Kodin,Bellingham,WA,0:59:18.67,Shuksan",Velo,Club,,,,,,
"6,267481,Martin,Rand,Enumclaw,WA,1:00:00.66,0",,,,,,,,
"7,511649,John,Nilssen,Bainbridge","Island,WA,1:01:39.49,0",,,,,,,
"8,12711,Amos,Galpin,Seattle,WA,1:02:35.08,Durance-Colnago",,,,,,,,
"9,511862,Bob,Sayer,,,1:02:38.86,0",,,,,,,,
"10,260672,Michael,Smith,Covington,WA,1:03:03.96,Bike",Masters-,WA,,,,,,
"11,258014,Larry,Baker,University","Place,WA,1:04:52.70,MisFitz",Cycling,Team,,,,,
"12,268436,Dan,Austad,Silverdale,WA,1:05:36.45,Tacoma",Bike,Racing,Team,,,,,
"13,225619,Mark,Follmer,Renton,WA,1:07:13.55,Bike",Masters-,WA,,,,,,
08/07/2016,Individual,Time,Trial,Men,Cat,4/5,Senior,
"Place,License",,,,,,,,
"1,460098,David,Vanbolt,Seattle,WA,0:51:38.32,Audi",,,,,,,,
"2,421175,Hani,Atassi,Sammamish,WA,0:55:33.67,Cycle",U,/,Apex,Racing,,,,
"3,428880,Alexander,Perry,North","Bend,WA,0:57:49.90,Metier",Racing,,,,,,
"4,454395,Ge,Wang,Sammamish,WA,0:58:16.87,Audi",,,,,,,,
"5,459789,Reid,Hellekson,Seattle,WA,0:58:30.42,Cycle",U,/,Apex,Racing,,,,
"6,287075,Jeremy,Kalmus,Redmond,WA,0:58:37.35,0",,,,,,,,
"7,400687,Anthony,Visone,Seattle,WA,0:59:00.22,Bikesale",/,Automattic,,,,,,
"8,299711,Rob,Goldberg,Seattle,WA,1:00:02.84,Metier",Racing,,,,,,,
"9,381507,Nick,Johnson,Puyallup,WA,1:00:19.38,PC4Men",Cycling,,,,,,,
"10,515149,Charles,Doherty,Bellevue,WA,1:01:25.76,0",,,,,,,,
"11,398513,Robert,Chapman,Everett,WA,1:01:53.25,Snoqualmie",Ice,Cream,Racing,,,,,
"12,383546,Brendan,Thelen,Seattle,WA,1:02:35.75,0",,,,,,,,
"13,392767,Aaron,Baker,Gig","Harbor,WA,1:04:45.05,MisFitz",Cycling,Team,,,,,
"14,422964,James,Bishop,Woodinville,WA,1:05:37.56,Cycle",U,/,Apex,Racing,,,,
"15,374373,Christopher,Dixon,Bainbridge","Island,WA,1:05:52.59,0",,,,,,,
"16,166554,Bob,Sackett-Converse,Enumclaw,WA,1:06:01.18,4",Corners,Cycling,,,,,,
"17,514873,Alex,Riedo,Redmond,WA,1:07:35.61,0",,,,,,,,
"18,305196,Jacob,Kallman,Puyallup,WA,1:09:57.77,0",,,,,,,,
08/07/2016,Individual,Time,Trial,Men,Cat,4/5,Master,40-49
"Place,License",,,,,,,,
"1,396626,Tim,Belding,Yakima,WA,0:58:01.05,0",,,,,,,,
"2,513580,Jake,Bauer,Olympia,WA,1:00:17.78,0",,,,,,,,
"3,80892,Gary,Johnson,Gig","Harbor,WA,1:00:36.38,MisFitz",Cycling,Team,,,,,
"4,482161,Krispen,Hartung,Boise,ID,1:00:43.49,St.",Lukes,Sports,Medicine,,,,,
"5,420117,Chris,Joosse,Tacoma,WA,1:01:22.19,Tacoma",Bike,Racing,Team,,,,,
"6,514647,Paul,Raknes,Sammamish,WA,1:02:44.21,0",,,,,,,,
"7,410637,John,Graham,Seattle,WA,1:02:52.37,Hotwire",Racing,Team,,,,,,
"8,287159,Chad,Olson,Redmond,WA,1:02:52.48,Dyna",Racing,,,,,,,
"9,306785,David,Mullen,Eatonville,WA,1:03:52.20,Tacoma",Bike,Racing,Team,,,,,
08/07/2016,Individual,Time,Trial,Men,Cat,1/2/3,Master,40-49
"Place,License",,,,,,,,
"1,205084,Dan,Swanson,Sammamish,WA,0:54:17.95,Metier",Racing,,,,,,,
"2,56197,Josh,Crow,Medina,WA,0:54:24.86,SCCA/Starbucks",Cycling,,,,,,,
