col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
101,TTI,TTI,false,,101.0,50.0,,2.0,,101.0,101.0,,0.0,2001-04-05T14:57:00.000,1100.0,2009-03-12T09:33:45.000,0.0,,,0.0,
102,Rand,Rand,false,,,50.0,,2.0,,102.0,102.0,,0.0,2001-04-05T14:57:00.000,1100.0,2009-03-12T09:33:45.000,0.0,,,0.0,
103,RandPartial,RandPartial,false,,,50.0,,2.0,,103.0,103.0,,0.0,2001-04-05T14:57:00.000,1100.0,2009-03-12T09:33:45.000,0.0,,,0.0,
202,WALGREEN'S DRUGS ,,,,,,,,,,,,,,,,,,,,
203,MEIJER INC,E51445,false,,,104.0,,3.0,,203.0,203.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-05-27T13:53:00.000,0.0,,,0.0,
204,KOHLS,I46880,false,,204.0,107.0,,3.0,,204.0,204.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T19:53:00.000,0.0,,,0.0,
205,WAL-MART STORES INC,K14700,false,,205.0,51.0,They will only pay invoices on the  5th and 20th.,2.0,205.0,205.0,205.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
206,Walmart Realty,K40693,false,,,108.0,,2.0,,206.0,206.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T19:55:00.000,0.0,,,0.0,
208,PEPSI,Q41150,false,,,110.0,,2.0,,208.0,208.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T18:13:00.000,0.0,,,0.0,
209,Frito-Lay,Q41968,false,,209.0,112.0,,2.0,,209.0,209.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T19:53:00.000,0.0,,,0.0,
211,Tropicana,U15430,false,,,102.0,,2.0,,211.0,211.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T19:54:00.000,0.0,,,0.0,
212,WAL-MART PARENT,U15435,false,,,103.0,,2.0,,212.0,212.0,,1.0,2001-04-05T14:57:00.000,107.0,2007-10-16T16:33:09.000,0.0,,,0.0,
213,TARGET STORES,U15455,false,,,104.0,,3.0,,213.0,213.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T19:54:00.000,0.0,,,0.0,
214,SAMS CLUB,W83800,false,,,107.0,,2.0,,214.0,214.0,,1.0,2001-04-05T14:57:00.000,107.0,2004-06-03T19:54:00.000,0.0,,,0.0,
216,COSTCO WHOLESALE,491000,false,,216.0,103.0,,3.0,,216.0,,,1.0,2002-06-12T21:34:00.000,1.0,2007-09-07T00:32:42.000,0.0,,,0.0,
217,TestCust,,false,,,51.0,,2.0,,,,,0.0,2008-10-24T15:58:18.000,0.0,2008-10-24T15:58:18.000,0.0,,,0.0,
218,AUTO PAY Test Cust1 ,K1000,false,,,50.0,,3.0,,218.0,218.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
219,AUTO PAY Test Cust2 ,K1001,false,,,50.0,,3.0,,219.0,219.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
220,AUTO PAY Test Cust3 ,K1002,false,,,50.0,,3.0,,220.0,220.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
221,AUTO PAY Test Cust4 ,K1003,false,,,50.0,,3.0,,221.0,221.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
222,AUTO PAY Test Cust5 ,K1004,false,,,50.0,,3.0,,222.0,222.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
223,AUTO PAY Test Cust6 ,K1005,false,,,50.0,,3.0,,223.0,223.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
224,AUTO PAY Test Cust7 ,K1006,false,,,50.0,,3.0,,224.0,224.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
225,AUTO PAY Test Cust8 ,K1007,false,,,50.0,,3.0,,225.0,225.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
226,AUTO PAY Test Cust9 ,K1008,false,,,50.0,,3.0,,226.0,226.0,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
229,TestCustomer3,K14710,false,,,118.0,,2.0,,,,,1.0,2001-04-05T14:57:00.000,107.0,2005-11-29T11:13:01.000,0.0,,,0.0,
230,Collection Step Test1,cs1,false,,,111.0,,2.0,,,,,0.0,,0.0,,0.0,,,0.0,
231,Collection Step Test 2,cs2,false,,,111.0,,2.0,,,,,0.0,,0.0,,0.0,,,0.0,
232,Collection Step Test 3,cs3,false,,,120.0,,2.0,,,,,0.0,,0.0,,0.0,,,0.0,
233,Collection Step Test 4,cs4,false,,,123.0,,2.0,,,,,0.0,,0.0,,0.0,,,0.0,
999,MISC Customer,MISC999,false,,999.0,50.0,,3.0,,999.0,999.0,,0.0,1995-11-23T00:00:00.000,1100.0,2009-03-12T09:33:45.000,0.0,,,0.0,
109495,SHOPPERS DRUG MART H.O.,9500584,false,,109495.0,50.0,,3.0,,109495.0,109495.0,,0.0,1995-11-23T00:00:00.000,1100.0,2009-03-12T09:33:45.000,0.0,,,0.0,
