col0,col1,col2,col3
全国,国家邮政局申诉网站,,http://sswz.spb.gov.cn/index.do
全国,中国消费者协会,,http://www.cca.org.cn/
全国,国家市场监督管理总局,,http://www.samr.gov.cn
全国,全国12315平台,,http://www.12315.cn/
全国,12358价格监管平台网上价格举报系统,,http://12358.ndrc.gov.cn/
北京,北京市消费者协会,,http://www.bj315.org/
天津,天津市消费者权益保护条例,,http://www.tjrd.gov.cn/flfg/system/2018/12/17/030011285.shtml
天津,天津市消费者协会,,http://www.tj315.org.cn/
河北,河北省消费者权益保护条例,,http://scjg.hebei.gov.cn/info/6056
河北,河北省消费者协会,,http://www.heb315.org.cn/
山西,山西省消费者权益保护条例,,http://tuttimelon.com.cn/news_show.asp?id=16938
内蒙古,内蒙古消费者权益保护条例,,http://law.foodmate.net/show-197321.html
内蒙古,内蒙古消费者协会,,http://www.nm315.com.cn/
辽宁,辽宁省消费者权益保护条例,,http://www.lnrd.gov.cn/fwzq/show-38075.html
辽宁,辽宁省消费者协会,,http://www.315ln.cn/index.html
吉林,吉林省消费者权益保护条例,,http://china.findlaw.cn/xfwq/guojiaduixiaofeizhedebaohu/20873.html
吉林,吉林省“互联网+公安”综合服务平台,,https://gafw.jl.gov.cn/MainPages/XiaZaiZhongXin/Bzzx_zfrx
吉林,吉林省消费者协会,,http://www.jl315.org/index.html
黑龙江,黑龙江省消费者权益保护条例,,http://www.hljaic.gov.cn/zwgk/flfg/201809/t20180918_22090.html
黑龙江,黑龙江省消费者协会,,http://www.hljs315.org.cn/public/index.php
上海,上海市消费者权益保护条例,,http://www.spcsc.sh.cn/n1939/n1948/n1949/n2329/u1ai146505.html
上海,上海市消费者权益保护委员会,,http://www.315.sh.cn/
江苏,江苏省消费者权益保护条例,,http://www.jsrd.gov.cn/zyfb/sjfg/201704/t20170406_458147.shtml
江苏,江苏省消费维权网,,http://www.js315ccn.com/
浙江,浙江省消费者保护条例,,http://www.humsa.gov.cn/zhpd/zcfg/fg/201704/t20170421_76734.shtml
浙江,浙江消费维权网,,https://www.zj315.org/dashboard/
安徽,安徽省消费者权益保护条例,,http://www.ah315.cn/city/display.asp?id=116491
安徽,安徽省消费者协会,,http://www.ah315.cn
福建,福建省消费者权益保护条例,,http://www.fjrd.gov.cn/ct/117-2746	
福建,福建消费网,,http://315fj.com/
江西,江西消费者权益保护条例,,http://www.jxrd.gov.cn/system/2015/09/28/014318928.shtml
山东,山东省消费者权益保护条例,,http://www.shandong.gov.cn/art/2017/3/30/art_2269_7246.html	
山东,山东消费网,,https://www.315sd.com/
河南,河南省消费者权益保护条例,,https://www.66law.cn/tiaoli/2203.aspx
河南,河南消费维权信息网,,http://www.315ha.org/
湖北,湖北省消费者权益保护条例,,http://www.hubei.gov.cn/zwgk/zxwj/201801/t20180130_1248757.shtml
湖北,湖北省消费者消费委员会,,http://www.hub315.org.cn/
湖南,湖南省消费者权益保护条例,,http://www.miluo.gov.cn/25221/25222/26735/26760/27415/content_1457010.html	
湖南,湖南消费投诉网,,http://315.voc.com.cn/
湖南,湖南省工商行政管理局,,http://gsj.hunan.gov.cn/
广东,广东省消费者权益保护条例,,http://www.gd.gov.cn/zwgk/zcfgk/content/post_2532326.html
广东,广东消费维权网,,http://www.gdcc315.cn/
广西,广西壮族自治区消费者权益保护条例,,http://www.gxzf.gov.cn/zwgk/flfg/dfxfg/20171228-670508.shtml
广西,广西消费网,,http://www.gxxf315.com/
海南,海南省消费者权益保护条例,,http://www.hn315.net.cn/newones.asp?id=1574
海南,海南省消费者委员会官网,,http://www.hn315.net.cn/
重庆,重庆市消费者权益保护条例,,https://baike.baidu.com/item/%E9%87%8D%E5%BA%86%E5%B8%82%E6%B6%88%E8%B4%B9%E8%80%85%E6%9D%83%E7%9B%8A%E4%BF%9D%E6%8A%A4%E6%9D%A1%E4%BE%8B/18580530
重庆,重庆消费者协会,,http://www.cq315.org/
四川,四川省消费者权益保护条例,,http://www.scspc.gov.cn/flfgk/scfg/200710/t20071009_12353.html
四川,四川省消费网,,http://www.315sc.org/
贵州,贵州省消费者权益保护条例,,http://www.npc.gov.cn/zgrdw/npc/xinwen/dfrd/guizhou/2007-02/08/content_357954.htm
贵州,贵州12315消费维权,,http://12315.gzgs.gov.cn/
云南,云南省消费者权益保护条例,,https://www.66law.cn/tiaoli/2163.aspx
云南,云南消费者协会,,http://www.yn315.com/
云南,云南12315消费者权益保护网,,http://gsxt.ynaic.gov.cn/consumerw/login.do?method=index
西藏,西藏自治区消费者权益保护条例,,http://law.lcode.cn/xizang/36842430.html
陕西,陕西省消费者权益保护条例,,http://www.sxwq.org.cn/html/flfg/2017/0906/3259.html
陕西,陕西消费者协会,,http://www.sxwq.org.cn/
甘肃,甘肃省消费者权益保护条例,,http://www.gansu.gov.cn/art/2015/9/9/art_5908_249373.html
甘肃,甘肃消费者协会,,http://www.gs12315.com/web/web.action
青海,青海省消费者权益保护条例,,http://www.qhrd.gov.cn/html/23/33166.html
青海,青海消费者协会,,http://www.qh315.org/
宁夏,宁夏回族自治区消费者权益保护条例,,https://baike.baidu.com/item/%E5%AE%81%E5%A4%8F%E5%9B%9E%E6%97%8F%E8%87%AA%E6%B2%BB%E5%8C%BA%E4%BF%9D%E6%8A%A4%E6%B6%88%E8%B4%B9%E8%80%85%E5%90%88%E6%B3%95%E6%9D%83%E7%9B%8A%E6%9D%A1%E4%BE%8B%EF%BC%88%E4%BF%AE%E8%AE%A2%EF%BC%89/18573512
新疆,新疆维吾尔自治区消费者权益保护条例,,https://www.chinacourt.org/law/detail/2003/09/id/90555.shtml
新疆,新疆维吾尔自治区消费维权网络服务平台,,http://www.xjxfwq.com/
深圳,深圳市消费者权益保护条例,,http://www.sz315.org/html/show-40-479.html
深圳,深圳消费者委员会,,http://www.sz315.org/
