col0,col1,col2,col3,col4,col5,col6,col7,col8
06/15/2014,Road,Race,Men,H3,Hand,Cycle,,
"Place,License",,,,,,,,
"1,383689,Richard,LE,Renton,WA,47:22.0,",,,,,,,,
"2,280601,Gerard,AH-FOOK,Tucson,AZ,47:58.0,Paralyzed",Veteran's,Racing,(PV,,,,,
"3,366135,Jerry,YOUNG,Providence,UT,48:55.0,",,,,,,,,
"4,0,Derek,ZAPLOTINSKY,,,50:01.0,Cycle",Centre,Calgary,,,,,,
"5,430338,David,MOYER,Tucson,AZ,53:37.0,",,,,,,,,
06/15/2014,Road,Race,Men,H2,Hand,Cycle,,
"Place,License",,,,,,,,
"1,357775,John,KIRSCH,Reno,NV,44:25.0,",,,,,,,,
"2,133580,Craig,CORNWALL,Boise,ID,50:01.0,Paralyzed",Veterans,Racing,,,,,,
"3,410773,Ryan,RIGARD,Bozeman,MT,52:14.0,Gallatin",Valley,Bicycle,Club,,,,,
"4,428811,Don,ROCK,Tucson,AZ,52:21.0,GRIT",,,,,,,,
"5,404881,John,Mumme,Reno,NV,56:32.0,",,,,,,,,
"DNF,343538,Will,LACHENAUER,Reno,NV,00:00.0,Roger",C,Peace,Health,Systems,,,,
06/15/2014,Road,Race,Men,H1,Hand,Cycle,,
"Place,License",,,,,,,,
"1,395554,Will,GROULX,Portland,OR,44:25.0,Paralyzed",Veterans,Racing,,,,,,
06/15/2014,Stage,Race,Men,H3,Hand,Cycle,,
"Place,License",,,,,,,,
"1,280601,Gerard,AH-FOOK,Tucson,AZ,32,Paralyzed",Veteran's,Racing,(PV,,,,,
"2,383689,Richard,LE,Renton,WA,30,",,,,,,,,
"3,366135,Jerry,YOUNG,Providence,UT,28,",,,,,,,,
"4,0,Derek,ZAPLOTINSKY,,,20,Cycle",Centre,Calgary,,,,,,
"5,430338,David,MOYER,Tucson,AZ,17,",,,,,,,,
06/15/2014,Stage,Race,Men,H2,Hand,Cycle,,
"Place,License",,,,,,,,
"1,357775,John,KIRSCH,Reno,NV,36,",,,,,,,,
"2,133580,Craig,CORNWALL,Boise,ID,30,Paralyzed",Veterans,Racing,,,,,,
"3,410773,Ryan,RIGARD,Bozeman,MT,24,Gallatin",Valley,Bicycle,Club,,,,,
"4,404881,John,Mumme,Reno,NV,20,",,,,,,,,
"5,428811,Don,ROCK,Tucson,AZ,13,GRIT",,,,,,,,
06/15/2014,Stage,Race,Men,H1,Hand,Cycle,,
"Place,License",,,,,,,,
"1,395554,Will,GROULX,Portland,OR,36,Paralyzed",Veterans,Racing,,,,,,
06/14/2014,Criterium,Men,H3,Hand,Cycle,,,
"Place,License",,,,,,,,
"1,366135,Jerry,YOUNG,Providence,UT,32:15.0,",,,,,,,,
"2,280601,Gerard,AH-FOOK,Tucson,AZ,32:25.0,Paralyzed",Veteran's,Racing,(PV,,,,,
"3,383689,Richard,LE,Renton,WA,32:25.0,",,,,,,,,
"4,0,Derek,ZAPLOTINSKY,,,34:50.0,Cycle",Centre,Calgary,,,,,,
"5,430338,David,MOYER,Tucson,AZ,35:56.0,",,,,,,,,
06/14/2014,Criterium,Men,H2,Hand,Cycle,,,
"Place,License",,,,,,,,
"1,357775,John,KIRSCH,Reno,NV,31:21.0,",,,,,,,,
"2,133580,Craig,CORNWALL,Boise,ID,32:15.0,Paralyzed",Veterans,Racing,,,,,,
"3,410773,Ryan,RIGARD,Bozeman,MT,34:53.0,Gallatin",Valley,Bicycle,Club,,,,,
"4,404881,John,Mumme,Reno,NV,35:47.0,",,,,,,,,
"DNF,343538,Will,LACHENAUER,Reno,NV,00:00.0,Roger",C,Peace,Health,Systems,,,,
"DNF,428811,Don,ROCK,Tucson,AZ,00:00.0,GRIT",,,,,,,,
06/14/2014,Criterium,Men,H1,Hand,Cycle,,,
"Place,License",,,,,,,,
"1,395554,Will,GROULX,Portland,OR,32:10.0,Paralyzed",Veterans,Racing,,,,,,
06/13/2014,Time,Trial,Men,H3,Hand,Cycle,,
"Place,License",,,,,,,,
"1,280601,Gerard,AH-FOOK,Tucson,AZ,25:30.0,Paralyzed",Veteran's,Racing,(PV,,,,,
"2,383689,Richard,LE,Renton,WA,25:43.0,",,,,,,,,
"3,366135,Jerry,YOUNG,Providence,UT,26:04.0,",,,,,,,,
"4,0,Derek,ZAPLOTINSKY,,,27:14.0,Cycle",Centre,Calgary,,,,,,
"5,430338,David,MOYER,Tucson,AZ,31:01.0,",,,,,,,,
06/13/2014,Time,Trial,Men,H2,Hand,Cycle,,
"Place,License",,,,,,,,
"1,357775,John,KIRSCH,Reno,NV,25:46.0,",,,,,,,,
"2,133580,Craig,CORNWALL,Boise,ID,27:51.0,Paralyzed",Veterans,Racing,,,,,,
"3,410773,Ryan,RIGARD,Bozeman,MT,28:56.0,Gallatin",Valley,Bicycle,Club,,,,,
"4,404881,John,Mumme,Reno,NV,29:56.0,",,,,,,,,
"5,428811,Don,ROCK,Tucson,AZ,30:45.0,GRIT",,,,,,,,
"DNF,343538,Will,LACHENAUER,Reno,NV,00:00.0,Roger",C,Peace,Health,Systems,,,,
06/13/2014,Time,Trial,Men,H1,Hand,Cycle,,
"Place,License",,,,,,,,
"1,395554,Will,GROULX,Portland,OR,26:41.0,Paralyzed",Veterans,Racing,,,,,,
06/13/2014,Time,Trial,Men,Cat3/4/5,Master,45-99,,
"Place,License",,,,,,,,
"1,304766,Steve,TAYLOR,Meridian,ID,24:13.0,Rolling",H,Cycles,,,,,,
06/13/2014,Time,Trial,Men,Cat1/2/3/4/5,Master,55-99,,
"Place,License",,,,,,,,
"1,200853,Howard,ROOSE,Boise,ID,21:02.0,Intermountain",Cycling,Organiza,,,,,,
"2,81817,Fritz,STAFFORD,Meridian,ID,23:35.0,Wild",Rockies,Racing,,,,,,
"3,304714,John,NICHOLAS,Nampa,ID,24:46.0,Rolling",H,Cycles,,,,,,
06/13/2014,Time,Trial,Men,Cat1/2,,,,
"Place,License",,,,,,,,
"1,280215,Ethan,REYNOLDS,Boise,ID,19:24.0,Hot",Tubes,Development,Cycling,,,,,
"2,277380,Jeremy,WARD,Boise,ID,20:03.0,Mercedes",Benz,p/b,George's,Cyc,,,,
"3,277638,Josh,HOWARD,Boise,ID,20:09.0,Mercedes",Benz,p/b,George's,Cyc,,,,
"4,264340,Robb,FLOTH,Kuna,ID,20:57.0,Mercedes",Benz,p/b,George's,Cyc,,,,
06/13/2014,Time,Trial,Men,Cat,1-2-3-4-5,Junior,10-18,
"Place,License",,,,,,,,
"1,408195,Spencer,Severance,Boise,ID,28:23.0,Byrds",,,,,,,,
"2,407347,Moses,MALONEY,Meridian,ID,29:14.0,BYRDS",,,,,,,,
"3,390801,Nicholas,LEUENHAGEN,Boise,ID,30:06.0,BYRDS",,,,,,,,
06/13/2014,Time,Trial,Men,Cat,3/4/5,Master,35-99,
"Place,License",,,,,,,,
"1,278181,Gregg,LASHER,Nampa,ID,22:31.0,",,,,,,,,
06/13/2014,Time,Trial,Men,Cat,1/2/3,Master,45-99,
"Place,License",,,,,,,,
"1,24435,Mark,MILLER,Draper,UT,23:50.0,Canyon",Bicycles-Shimano,,,,,,,
06/13/2014,Time,Trial,Men,Cat,4,,,
"Place,License",,,,,,,,
"1,381082,Tucker,FEYDER,Boise,ID,22:21.0,Team",Bob's-Bicycles,,,,,,,
"2,289973,Chris,HASKELL,Boise,ID,22:44.0,Team",Rhino,Rush,,,,,,
"3,416529,Matthew,VITRANO,Boise,ID,22:57.0,BYRDS",,,,,,,,
"4,273585,Brian,BAKER,Boise,ID,23:48.0,Broken",Spoke,Cycling,,,,,,
"DNF,329868,Jack,ALESSI,Boise,ID,00:00.0,BYRDS",,,,,,,,
06/13/2014,Time,Trial,Men,Cat,3,,,
"Place,License",,,,,,,,
"1,266037,Matteo,JORGENSON,Boise,ID,19:56.0,BYRDS",,,,,,,,
"2,401919,Noah","Jackson,BADER",-,"FOURNEY,Boise,ID,20:14.0,BYRDS",,,,,
"3,379658,Chaz,HOGENAUER,Boise,ID,20:34.0,BYRDS",,,,,,,,
"4,365903,Jesus,SANCHEZ,Star,ID,20:59.0,Team",Rhino,Rush,,,,,,
"5,344444,Trent,BIELASZKA,Boise,ID,21:26.0,B.Y.R.D.S.",,,,,,,,
"6,360840,Hugh,ALESSI,Boise,ID,22:23.0,BYRDS",,,,,,,,
06/13/2014,Time,Trial,Women,Cat3/4,,,,
"Place,License",,,,,,,,
"1,273613,Tiedji,BAKER,Boise,ID,24:21.0,Team",Bob's-Bicycles.com/VeloWomen,,,,,,,
"2,355510,Megan,DOHERTY,Bellevue,WA,25:07.0,BYRDS",,,,,,,,
"3,0,Anna,MEGALE,,,25:55.0,",,,,,,,,
"4,391103,Allison,SPAIN,Boise,ID,25:55.0,BYRDS",,,,,,,,
"5,417980,Kristin,MAUGHAN,Meridian,ID,25:58.0,Boise",VeloWomen/Team,Bob's,-,B,,,,
"6,392970,Erin,SHELTON,Boise,ID,26:48.0,Bobsbicycles.com",-,Boise,Velow,,,,,
"7,384844,Grace,GREEN,Boise,ID,27:46.0,BYRDS",,,,,,,,
"8,426248,Michele,SWAN,Meridian,ID,31:41.0,Lactic",Acid,Cycling,,,,,,
"DNF,399411,Laura,BOND,Boise,ID,00:00.0,Bobs-Bicycles.com",VeloWomen,,,,,,,
"DNF,424340,Christine,EDWARDS,Boise,ID,00:00.0,Boise",VeloWomen/Team,Bob's-Bic,,,,,,
06/13/2014,Time,Trial,Women,Cat,1/2/3,,,
"Place,License",,,,,,,,
"1,268528,Sara,YOUMANS,Ketchum,ID,22:59.0,Kyiki/Audi",Cycling,,,,,,,
