col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
407,3,2017-10-30T00:00:04+01:00,00:02:42:00,Michael Simpson;John King,Fight club : Corporate world,BOF / Fight club,1999-01-01,,Musique de film,The Dust Brothers,,,,
407,4,2017-10-30T00:02:46+01:00,00:03:12:00,Thomas Newman;Robert Berstein,The Forgotten People,BOF / Effets secondaires,2012-01-01,,Musique de film,Thievery Corporation,,,,
407,5,2017-10-30T00:05:58+01:00,00:03:53:00,,Writeman,Bof / Le festin nu,,,Musique de film,Ornette Coleman,Saxophone,,,
407,6,2017-10-30T00:09:51+01:00,00:04:16:00,Theodore Shapiro,Trumbo : Eighty words a minute,BOF / Trumbo,2015-01-01,,Musique de film,Non Identifie;Pete Anthony,Orchestre;Chef d'orchestre,,,
407,7,2017-10-30T00:14:07+01:00,00:01:36:00,Mark Isham,Red Arrow inn,Bof / Le dahlia noir,2006-01-01,,Musique de film,Mark Isham;Non Identifie;James Shearman,Trompette;Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/2fe81182-e7a3-38b1-8712-18ba914e1c59
407,8,2017-10-30T00:15:43+01:00,00:03:36:00,Jocelyn Pook,Cool bird,Bof / L'emploi du temps,2001-01-01,,Musique de film,Electra Strings,,,,
407,10,2017-10-30T00:19:22+01:00,00:09:37:00,,TB sheets,BOF/ Bringing out the dead (a tombeau ouvert),1999-01-01,,Musique de film,Van Morrison,,,,
407,11,2017-10-30T00:28:59+01:00,00:02:21:00,Michael Simpson;John King,Fight club : Stealing fat,BOF / Fight club,1999-01-01,,Musique de film,The Dust Brothers,,,,
407,12,2017-10-30T00:31:20+01:00,00:03:35:00,Michael Simpson;John King,Fight club : Chemical burn,BOF / Fight club,1999-01-01,,Musique de film,The Dust Brothers,,,,
407,13,2017-10-30T00:34:55+01:00,00:03:46:00,,Syriana : Beirut taxi,BOF/Syriana,2005-01-01,,Musique de film,Alexandre Desplat,,,,
407,15,2017-10-30T00:38:44+01:00,00:05:45:00,Jurgen Knieper,Marions liebeserklärung,Bof/ Les ailes du desir,1988-01-01,,Musique de film,,,,,http://data.doremus.org/artist/a21f375a-cce3-3794-93ed-68a47224b470
407,16,2017-10-30T00:44:29+01:00,00:05:17:00,,Stell dich mitten in den regen,Bof /Das leben der anderen,,,Musique de film,Bayon,,,,
407,17,2017-10-30T00:49:46+01:00,00:03:29:00,Dermot Macmurrough;Josephine V. Rowe,Macushla,Bof / Michael Collins,1996-01-01,,Musique de film,Frank Patterson;The Cafe Orchestra,Voix Ténor;Orchestre,,,
407,18,2017-10-30T00:53:15+01:00,00:04:29:00,Clint Eastwood,Blue morgan (end credits),Million dollar baby,2004-01-01,,Musique de film,Clint Eastwood,,,,http://data.doremus.org/artist/24834380-d373-322c-bbd7-7281326bea62
407,20,2017-10-30T00:57:48+01:00,00:04:44:00,Carter Burwell,End titles,Bof / Miller's crossing,1990-01-01,,Musique de film,Non Identifie,Orchestre,,,http://data.doremus.org/artist/2d2d740d-1ac7-3cf3-abf9-342246b1fa73
