col0,col1,col2,col3,col4,col5
28,female,lmu_adult01,0,False,13
19,female,lmu_adult02,1,False,13
53,female,lmu_adult03,2,False,13
28,male,lmu_adult04,3,False,13
19,female,lmu_adult05,4,False,13
20,male,lmu_adult06,5,False,13
21,female,lmu_adult07,6,False,13
20,male,lmu_adult08,7,False,13
20,female,lmu_adult09,8,False,13
22,female,lmu_adult10,9,False,13
20,female,lmu_adult11,10,False,13
19,female,lmu_adult12,11,False,13
19,female,lmu_adult13,12,False,13
20,female,lmu_adult14,13,False,13
19,female,lmu_adult15,14,False,13
20,female,lmu_adult16,15,False,13
22,female,lmu_adult17,16,False,13
19,female,lmu_adult18,17,False,13
27,female,lmu_adult19,18,False,13
48,NC-,lmu_adult20,19,False,13
22,female,lmu_adult21,20,False,13
22,female,lmu_adult22,21,False,13
19,female,lmu_adult23,22,False,13
20,female,lmu_adult24,23,False,13
22,female,lmu_adult25,24,False,13
21,female,lmu_adult26,25,False,13
20,female,lmu_adult27,26,False,13
19,female,lmu_adult28,27,False,13
20,male,lmu_adult29,28,False,13
19,female,lmu_adult30,29,False,13
20,female,lmu_adult31,30,False,13
24,female,lmu_adult32,31,False,13
20,female,lmu_adult33,32,False,13
18,female,lmu_adult34,33,False,13
