col0,col1,col2,col3,col4
1,Acobo Puesto de Bolsa S.A.,3427,3428.0,Puestos de Bolsa
2,Banco Bac San José,3181,3215.0,Privada
3,Banco BCT,3151,3210.0,Privada
4,Banco Cathay,3180,3214.0,Privada
5,Banco Citibank Costa Rica,3153,3212.0,Privada
6,Banco CMB,3154,,Privada
7,Banco Crédito Agrícola de Cartago,3146,3206.0,Publica
8,Banco Davivienda (Costa Rica) S.A,3152,3211.0,Privada
9,Banco de Costa Rica,3148,3207.0,Publica
10,Banco General Costa Rica S.A,3566,3568.0,Privada
11,Banco Improsa,3184,3218.0,Privada
12,Banco Interfin,3185,,Privada
13,Banco Lafise,3183,3217.0,Privada
14,Banco Nacional,3149,3208.0,Publica
15,Banco Popular,3179,3209.0,Publica
16,Banco Promerica,3186,3220.0,Privada
17,Banco Uno,3182,,Privada
18,BCR Valores Puesto de Bolsa,22601,,Puestos de Bolsa
19,BCT Valores Puesto de Bolsa S.A.,3552,3553.0,Puestos de Bolsa
20,BN Valores Puesto Bolsa,3337,3338.0,Puestos de Bolsa
21,Casa Cambio Global Exchange,3203,3277.0,Casas de Cambio
22,Casa Cambio Soluciones Monetarias S.A.,3556,,Casas de Cambio
23,Casa Cambio Tele Dólar,3201,3271.0,Casas de Cambio
24,Casa de cambio Interbolsa,3417,,Casas de Cambio
25,Casa de Cambio Latin American Exchange,19860,19861.0,Casas de Cambio
26,Coopealianza,3289,3290.0,Cooperativas
27,Coope-Ande N° 1 R.L,3597,3598.0,Cooperativas
28,Coopemex,3199,,Cooperativas
29,Coopenae,3200,3234.0,Cooperativas
30,Coopeorotina R.L.,3361,,Cooperativas
31,Cooperativa Coocique,3197,3231.0,Cooperativas
32,Cooperativa Credecoop,3196,3230.0,Cooperativas
33,Cooperativa San Marcos,3198,3232.0,Cooperativas
34,Coopesanramon R.L.,3345,,Cooperativas
35,Coopeservidores R.L.,3563,3567.0,Cooperativas
36,Financiera Cafsa,3193,3227.0,Financieras
37,Financiera Comeca,3189,3223.0,Financieras
38,Financiera DESYFIN S.A.,3341,3342.0,Financieras
39,Financiera Gente S.A.,3593,3594.0,Financieras
40,Financiera Londres,3188,,Financieras
41,Financiera Miravalles,3192,,Financieras
42,Financiera Multivalores,3190,,Financieras
43,INS Valores Puesto de Bolsa S.A.,3549,3550.0,Puestos de Bolsa
44,Interbolsa,3281,,Puestos de Bolsa
45,Mutual Alajuela,3194,3228.0,Mutuales
46,Mutual Cartago,3195,3229.0,Mutuales
47,Mutual Valores Puesto de Bolsa,22849,,Puestos de Bolsa
48,PB Inversiones SAMA,23701,,Puestos de Bolsa
49,Popular Valores Puesto de Bolsa,19728,,Puestos de Bolsa
50,Prival Bank (Costa Rica) S.A,3191,3225.0,Financieras
51,Puesto de Bolsa Aldesa Valores,3204,3278.0,Puestos de Bolsa
52,Scotiabank C.R.,3187,3221.0,Privada
53,Serviexpreso Money Transfer Casa de Cambio,22964,,Casas de Cambio
