col0,col1,col2
12112828000651011,0,0.449
12112828000651011,500,0.384
12112828000651011,1000,0.366
12112828000651011,2000,0.345
12112828000651011,4000,0.327
12112828000651011,10000,0.289
12112828000651011,150000,0.158
12112828000651012,0,0.39
12112828000651012,500,0.343
12112828000651012,1000,0.326
12112828000651012,2000,0.309
12112828000651012,4000,0.291
12112828000651012,10000,0.257
12112828000651012,150000,0.15
12112828000651013,0,0.406
12112828000651013,500,0.249
12112828000651013,1000,0.194
12112828000651013,2000,0.173
12112828000651013,4000,0.158
12112828000651013,10000,0.143
12112828000651013,150000,0.086
12112828000651014,0,0.433
12112828000651014,500,0.229
12112828000651014,1000,0.13
12112828000651014,2000,0.099
12112828000651014,4000,0.084
12112828000651014,10000,0.07
12112828000651014,150000,0.032
12112828000671011,0,0.468
12112828000671011,500,0.371
12112828000671011,1000,0.347
12112828000671011,2000,0.317
12112828000671011,4000,0.291
12112828000671011,10000,0.248
12112828000671011,150000,0.13
12112828000671012,0,0.404
12112828000671012,500,0.246
12112828000671012,1000,0.206
12112828000671012,2000,0.187
12112828000671012,4000,0.173
12112828000671012,10000,0.156
12112828000671012,150000,0.102
12112828000671013,0,0.428
12112828000671013,500,0.264
12112828000671013,1000,0.185
12112828000671013,2000,0.151
12112828000671013,4000,0.132
12112828000671013,10000,0.113
12112828000671013,150000,0.06
14112824000301011,0,0.461
14112824000301011,500,0.369
14112824000301011,1000,0.35
14112824000301011,2000,0.328
14112824000301011,4000,0.31
14112824000301011,10000,0.28
14112824000301011,150000,0.18
14112824000301012,0,0.415
14112824000301012,500,0.334
14112824000301012,1000,0.318
14112824000301012,2000,0.299
14112824000301012,4000,0.281
14112824000301012,10000,0.254
14112824000301012,150000,0.193
14112824000301013,0,0.409
14112824000301013,500,0.243
14112824000301013,1000,0.199
14112824000301013,2000,0.183
14112824000301013,4000,0.171
14112824000301013,10000,0.157
14112824000301013,150000,0.103
14112824000301014,0,0.417
14112824000301014,500,0.271
14112824000301014,1000,0.197
14112824000301014,2000,0.166
14112824000301014,4000,0.147
14112824000301014,10000,0.127
14112824000301014,150000,0.068
15352815000491011,0,0.492
15352815000491011,500,0.386
15352815000491011,1000,0.356
15352815000491011,2000,0.326
15352815000491011,4000,0.3
15352815000491011,10000,0.27
15352815000491011,150000,0.133
15352815000491012,0,0.471
15352815000491012,500,0.357
15352815000491012,1000,0.321
15352815000491012,2000,0.287
15352815000491012,4000,0.259
15352815000491012,10000,0.227
15352815000491012,150000,0.122
15352815000491013,0,0.466
15352815000491013,500,0.346
15352815000491013,1000,0.301
15352815000491013,2000,0.261
15352815000491013,4000,0.231
15352815000491013,10000,0.198
15352815000491013,150000,0.105
15352815000491014,0,0.447
15352815000491014,500,0.266
15352815000491014,1000,0.177
15352815000491014,2000,0.135
15352815000491014,4000,0.113
15352815000491014,10000,0.091
15352815000491014,150000,0.041
15352815000521011,0,0.472
15352815000521011,500,0.295
15352815000521011,1000,0.247
15352815000521011,2000,0.211
15352815000521011,4000,0.187
15352815000521011,10000,0.161
15352815000521011,150000,0.069
15352815000521012,0,0.445
15352815000521012,500,0.288
15352815000521012,1000,0.238
15352815000521012,2000,0.206
15352815000521012,4000,0.185
15352815000521012,10000,0.162
15352815000521012,150000,0.095
15352815000521013,0,0.432
15352815000521013,500,0.253
15352815000521013,1000,0.186
15352815000521013,2000,0.156
15352815000521013,4000,0.138
15352815000521013,10000,0.119
15352815000521013,150000,0.068
15352815000521014,0,0.44
15352815000521014,500,0.228
15352815000521014,1000,0.131
15352815000521014,2000,0.1
15352815000521014,4000,0.084
15352815000521014,10000,0.07
15352815000521014,150000,0.033
22192923000421011,0,0.527
22192923000421011,500,0.437
22192923000421011,1000,0.416
22192923000421011,2000,0.393
22192923000421011,4000,0.37
22192923000421011,10000,0.34
22192923000421011,150000,0.194
22192923000421012,0,0.47
22192923000421012,500,0.397
22192923000421012,1000,0.381
22192923000421012,2000,0.364
22192923000421012,4000,0.345
22192923000421012,10000,0.318
22192923000421012,150000,0.222
22192923000421013,0,0.449
22192923000421013,500,0.37
22192923000421013,1000,0.35
22192923000421013,2000,0.329
22192923000421013,4000,0.308
22192923000421013,10000,0.281
22192923000421013,150000,0.189
22192923000421014,0,0.402
22192923000421014,500,0.269
22192923000421014,1000,0.21
22192923000421014,2000,0.175
22192923000421014,4000,0.15
22192923000421014,10000,0.126
22192923000421014,150000,0.078
22192923000421015,0,0.38
22192923000421015,500,0.261
22192923000421015,1000,0.205
22192923000421015,2000,0.174
22192923000421015,4000,0.151
22192923000421015,10000,0.13
22192923000421015,150000,0.083
28112417000741011,0,0.473
28112417000741011,500,0.344
28112417000741011,1000,0.301
28112417000741011,2000,0.268
28112417000741011,4000,0.244
28112417000741011,10000,0.217
28112417000741011,150000,0.108
28112417000741012,0,0.463
28112417000741012,500,0.265
28112417000741012,1000,0.202
28112417000741012,2000,0.161
28112417000741012,4000,0.137
28112417000741012,10000,0.113
