col0,col1,col2,col3,col4,col5,col6
Road,Race,Mixed,Cat,1/2/3/4/5,C,Pack
,,,,,,
,,,,,,
,,,,,,
,,,,,,
City,Red,,,,,
Mile,"Falls,WA,,Baddlands",,,,,
,,,,,,
Mile,"Falls,WA,,Emde",,,,,
,,,,,,
D,"Alene,ID,,Unattached",,,,,
,,,,,,
,,,,,,
,,,,,,
Rocket,Velo,,,,,
,,,,,,
Road,Race,Mixed,Cat,1/2/3/4/5,D,Pack
,,,,,,
,,,,,,
,,,,,,
Earth,,,,,,
,,,,,,
Road,Race,Mixed,Cat,4/5,B,Pack
,,,,,,
City,Red,,,,,
Hub,,,,,,
Bicycle,Racing,,,,,
City,Red,,,,,
,,,,,,
City,Red,,,,,
,,,,,,
of,I,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
,,,,,,
"Valley,WA,,Baddlands",,,,,,
Butler,,,,,,
Earth,,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
,,,,,,
City,Red,,,,,
City,Red,,,,,
,,,,,,
"Lake,WA,,Fitness",Fanatics,,,,,
City,Red,,,,,
"Valley,WA,,Spidermonkey",Cycling,,,,,
,,,,,,
Hub,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Valley,WA,,",,,,,,
"Oswego,OR,,U",of,I,,,,
,,,,,,
Hub,,,,,,
Road,Race,Mixed,Cat,1/2/3,A,Pack
,,,,,,
"Parish,Spokane,WA,,Emde",Sports,,,,,
Elite,Racing,,,,,
",WA,,Bandit",Elite,Racing,,,,
Elite,Racing,,,,,
City,Red,,,,,
City,Red,,,,,
Earth,,,,,,
Mil,Cycling,,,,,
,,,,,,
Elite,Racing,,,,,
Rocket,Velo,,,,,
"Valley,WA,,Bike",Hub,,,,,
Earth,,,,,,
Earth,,,,,,
City,Red,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
City,Red,,,,,
,,,,,,
Elite,Racing,,,,,
Type,1,,,,,
Wheeler,Dealer,,,,,
"Lake,WA,,Planet",X,,,,,
City,Red,,,,,
Scadattle,Leftsodevils,,,,,
Road,Race,Mixed,A,Pack,,
,,,,,,
Earth,,,,,,
Elite,Racing,,,,,
Type,1,,,,,
Earth,,,,,,
City,Red,,,,,
City,Red,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
City,Red,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
Wheeler,Dealer,,,,,
Rocket,Velo,,,,,
"Valley,WA,,Bike",Hub,,,,,
Earth,,,,,,
Wheeler,Dealer,,,,,
City,Red,,,,,
,,,,,,
City,Red,,,,,
,,,,,,
Racing,,,,,,
",WA,,Bandit",Elite,Racing,,,,
Elite,Racing,,,,,
Road,Race,Mixed,B,Pack,,
,,,,,,
Elite,Racing,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
"Dalene,ID,,Vertical",Earth,,,,,
D,"Alene,ID,,Two",Wheeler,Dealer,,,
Hub,,,,,,
"Lake,WA,,Fitness",Fanatics,,,,,
,,,,,,
Rep,,,,,,
Elite,Racing,,,,,
"Lake,WA,,Bike",Hub,,,,,
"Valley,WA,,Baddlands",,,,,,
Butler,,,,,,
Wheeler,Dealer,,,,,
Wheeler,Dealer,,,,,
D,"Alene,ID,,Vertical",Earth,,,,
,,,,,,
Rocket,Velo,,,,,
City,Red,,,,,
Rocket,Velo,,,,,
City,Red,,,,,
Air,Force,"Base,FL,,Baddlands",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Vernon,WA,,",,,,,,
,,,,,,
Road,Race,Mixed,C,Pack,,
,,,,,,
,,,,,,
"Valley,WA,,Baddlands",,,,,,
,,,,,,
Mile,"Falls,WA,,Baddlands",,,,,
,,,,,,
D,"Alene,ID,,Baddlands",,,,,
Mile,"Falls,WA,,Emde",,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
"Falls,ID,,Baddlands",,,,,,
Wheeler,Dealer,,,,,
,,,,,,
,,,,,,
Road,Race,Mixed,D,Pack,,
,,,,,,
"Lake,WA,,Zuster",,,,,,
"Valley,WA,,Sterlingsportsgroup",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Cycling,Team,,,,,
